Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,PV_Panels,bomCost,Angle,BattX,BattZ,CompX,CompZ,GyroX,GyroZ
1137.93783219,1023.45896767,2020.86892926,379690223981.0,0,65451940108.2,132637000445.0,181601283428.0,6277.425472843556,3,235066.0,178.258365245,523.372133614,225.942179026,-859.498121409,-189.173314241,448.877966367,38.9846197455
1268.66401918,985.55104877,1973.1119064,379489280483.0,1,65453827115.3,132534373614.0,181501079753.0,6277.425472843556,3,235066.0,178.277480475,917.011455916,262.076024185,492.597710522,-378.658573716,381.824992046,-42.8277327237
1295.48419656,1329.10611801,2007.2145382,381961753876.0,1,65544747290.0,133665983193.0,182751023392.0,6277.425472843556,3,235066.0,179.201159603,-730.282240325,217.641720741,998.326176323,-374.485653664,613.605235411,-39.0780882455
1261.49192964,898.280673546,1997.87438928,381133246461.0,0,65623157948.6,133173967675.0,182336120837.0,6277.425472843556,3,235066.0,179.882257966,-353.113935434,168.004730628,237.028645848,-176.490895956,566.827786695,42.8322545159
1138.6669082,960.455147432,2005.02278023,378750938010.0,0,65445995197.3,132169028309.0,181135914504.0,6277.425472843556,3,235066.0,178.243542554,382.635074253,231.44003582,-250.066175711,-305.993913421,372.183950363,26.3715062263
1442.86750982,901.560575389,2111.94135122,377653108109.0,1,65486014924.3,131601556899.0,180565536286.0,6277.425472843556,3,235066.0,178.408040178,878.843991215,276.046325221,760.058901969,-251.229467544,-998.102794825,41.3126676746
1142.12701617,1320.74790426,2202.60288889,376949632834.0,1,65413741263.1,131293703061.0,180242188510.0,6277.425472843556,3,235066.0,178.018584726,-490.60735665,226.546877639,985.165741817,-351.831483732,-744.309860276,2.81909423878
1472.81509598,1106.21114619,1987.21211075,377694495088.0,1,65590170031.3,131497144683.0,180607180374.0,6277.425472843556,3,235066.0,179.510110632,922.845016141,251.279492045,260.982706567,-351.950562706,-278.321314355,-38.6491338197
1143.79595082,1040.91804391,2055.48576272,381674269007.0,0,65614458830.4,133458643877.0,182601166299.0,6277.425472843556,3,235066.0,179.7585275,552.422840543,236.303574618,-75.8281969582,-292.453879204,586.580243089,6.73343507498
1125.78003255,1014.22693469,2040.71592793,376869930714.0,0,65463914497.7,131198136817.0,180207879400.0,6277.425472843556,3,235066.0,178.512781062,-281.596219252,155.861437192,530.908172326,-295.774639342,-341.360553189,41.928642583
1332.35878088,1257.04985292,1981.18351539,378134760215.0,1,65490160722.7,131799405686.0,180845193806.0,6277.425472843556,3,235066.0,178.787988345,906.434188137,189.872049798,-713.786446527,-150.051422458,210.209708751,-30.636990375
1240.03725612,1002.8920164,1970.0,377140050765.0,0,65622867574.5,131182319246.0,180334863945.0,6277.425472843556,3,235066.0,179.839041787,477.29848389,235.538858431,-371.575194438,-152.529680943,-891.715103231,-40.6830754661
1180.91959193,904.253034999,1973.00584812,377817904172.0,0,65574219696.8,131580363576.0,180663320899.0,6277.425472843556,3,235066.0,179.321439028,-76.6899148162,268.32806569,152.228776738,-391.385623627,261.096020215,-39.6226220141
2089.00164919,1109.09125647,1128.23482311,417393540325.0,1,68589218303.0,148921339457.0,199882982565.0,6525.486389342852,4,249066.0,179.277762666,-792.354115893,158.266959052,694.647381658,-185.17049384,-978.767034507,22.2014745356
1971.94086602,909.967424496,1150.52310895,417424245822.0,0,68687658135.0,148881281925.0,199855305763.0,6525.486389342852,4,249066.0,179.863738595,-548.780876541,288.686185465,148.999999882,-242.646167305,68.6381154966,34.5361641681
1973.2188013,997.884827571,1196.89349676,419132206761.0,0,68662550857.0,149726418011.0,200743237894.0,6525.486389342852,4,249066.0,179.95703515,-632.945039424,210.542045706,478.483203558,-227.664717025,365.822483706,-8.30863207556
1984.55720746,887.173697313,1173.26232314,418188764594.0,0,68496929550.4,149433341227.0,200258493817.0,6525.486389342852,4,249066.0,178.059871534,-268.762331565,254.12038329,-655.281663653,-260.85108353,239.931885541,-12.5784421672
2154.98507057,880.606041599,1432.33505184,427707935299.0,1,68589178235.7,154106297382.0,205012459681.0,6525.486389342852,4,249066.0,178.983225743,-890.377460181,230.145607172,-966.661693653,-211.346824905,872.573570687,40.9392001258
1970.0,1034.56985839,1265.79413488,417628725557.0,0,68591255998.4,149063809537.0,199973660021.0,6525.486389342852,4,249066.0,179.01384419,524.892461782,268.928792545,-983.798026648,-309.331751335,-159.677848451,-42.6454253064
1970.0,1100.44994058,1320.18562018,417745696234.0,0,68605983116.6,149106826105.0,200032887012.0,6525.486389342852,4,249066.0,179.178009535,646.040541496,266.686502233,-498.847355707,-280.648657004,-716.640305906,-43.2084191705
1984.29786029,947.163353548,1149.05854967,417512446701.0,0,68623652111.5,148961692524.0,199927102065.0,6525.486389342852,4,249066.0,179.480038661,-256.156873051,232.190173098,347.427894419,-245.306308536,109.650691269,-18.9924776915
2200.04208023,873.464190918,1414.12933883,430264828237.0,2,68650746894.5,155291426382.0,206322654960.0,6525.486389342852,4,249066.0,179.970767978,128.324648705,154.8304794,-340.493768856,-284.454190237,979.382957246,9.70452579361
2011.72024444,864.52991234,1200.85812648,419512216626.0,0,68645094319.0,149921640246.0,200945482061.0,6525.486389342852,4,249066.0,179.902007263,-650.872898348,157.835260097,-650.429526719,-312.484368717,407.436334616,10.6759139079
1971.24169533,897.210709907,1158.35265761,417456806454.0,0,68602419507.1,148972900346.0,199881486600.0,6525.486389342852,4,249066.0,179.066395157,-331.923460793,287.205602264,-911.339825832,-275.065769657,69.9558534161,-36.515435994
1970.0,1053.57908687,1281.37773209,417621154934.0,0,68654161723.7,148996383448.0,199970609762.0,6525.486389342852,4,249066.0,179.687960601,562.491356333,266.70651724,-694.354955186,-266.580902224,-537.620255911,-35.1856535913
2103.47028178,1152.54409792,1140.96960959,417517915185.0,1,68500079094.7,149103087764.0,199914748326.0,6525.486389342852,4,249066.0,178.004547662,-198.116480254,251.633214478,736.572211681,-168.987123576,-540.014025819,33.8910504414
2030.4786217,1318.98793644,1244.9543457,421472469859.0,1,68585041679.4,150987536055.0,201899892125.0,6525.486389342852,4,249066.0,178.994150809,976.143926283,253.716794204,-288.602769656,-255.934003347,491.829986511,6.83356144675
2007.68648046,1020.85752215,1147.69177626,417608291657.0,0,68633479938.6,148993128416.0,199981683303.0,6525.486389342852,4,249066.0,179.65439233,-571.183695102,209.095604124,525.28954764,-344.303582959,138.113871998,-17.6857932252
1972.28891564,879.279267756,1148.68495615,418116355813.0,0,68521120859.2,149363528839.0,200231706114.0,6525.486389342852,4,249066.0,178.418855555,107.988389875,223.198769935,136.525029574,-388.472821255,231.517485961,-9.38294216468
1970.0,873.748472379,1138.12846067,417289300951.0,0,68645417173.0,148819835307.0,199824048471.0,6525.486389342852,4,249066.0,179.800137381,-835.53833547,202.327440019,-411.222159968,-307.260610841,-256.724988579,-36.632237072
2155.90494638,879.346709993,1439.50573955,427718946288.0,1,68630958856.1,154055592599.0,205032394833.0,6525.486389342852,4,249066.0,179.578944164,-768.167402138,225.279018943,-452.947810003,-345.756226002,875.800284203,-3.10542114107
2102.5348284,867.162102777,1313.51673348,424656393695.0,0,68521667016.2,152615987951.0,203518738727.0,6525.486389342852,4,249066.0,178.606032787,66.8976901,158.097474846,-321.825267709,-370.426865213,734.678640392,-45.2800179654
1992.24780635,957.244954893,1155.12799244,417457871327.0,0,68542014306.8,149031133040.0,199884723981.0,6525.486389342852,4,249066.0,178.452490119,-713.665152151,279.357853995,340.260331333,-326.226798879,43.3574483767,-17.1831198824
1970.39929667,929.799828504,1172.41174732,417460882147.0,0,68632225796.6,148960238865.0,199868417486.0,6525.486389342852,4,249066.0,179.222338116,233.749342716,295.616247634,-314.809198343,-317.366667057,-920.057487178,39.6659594151
2000.6110393,1088.37351831,1183.4888568,419325376958.0,0,68643157382.4,149857942476.0,200824277100.0,6525.486389342852,4,249066.0,179.588095699,627.244638313,261.9562541,-790.206944004,-217.316903114,348.632371683,-16.6565222627
1992.5431206,917.534714901,1129.71821795,417295867447.0,0,68653448493.4,148814470654.0,199827948300.0,6525.486389342852,4,249066.0,179.891404798,-562.522544059,175.518461526,297.595737052,-184.546540889,-397.491613758,27.6561878861
1971.26254936,876.024972421,1139.02862288,417416478485.0,0,68564376058.1,148965526486.0,199886575941.0,6525.486389342852,4,249066.0,178.930558343,48.9756526419,206.20654149,-72.5718059949,-211.566403756,70.5410412413,-24.9416733348
1970.10218661,1258.22497702,1451.30339141,418094181928.0,1,68573985434.6,149304524194.0,200215672300.0,6525.486389342852,4,249066.0,178.929007104,899.239295201,228.032416051,-558.739794332,-200.325150813,-45.2543119575,20.06553435
1993.36954763,1257.15317524,1291.21606944,419360248555.0,0,68507613669.9,150016395276.0,200836239608.0,6525.486389342852,4,249066.0,178.088618797,883.418712126,278.398069476,-819.659640963,-215.68187887,304.338879214,-45.1994698147
1973.83198804,1063.50483228,1234.00243338,419946998165.0,0,68678739658.6,150133244827.0,201135013679.0,6525.486389342852,4,249066.0,179.963033943,856.024419901,241.339389837,264.164785187,-296.898809838,383.770240145,28.4121832927
1984.2919029,897.08109502,1170.6537415,418185510204.0,0,68561538184.9,149390139019.0,200233833000.0,6525.486389342852,4,249066.0,178.503812014,-563.260316116,286.800437661,-734.984625966,-152.148232313,234.398956331,39.6419626701
2031.59519013,1255.88007615,1208.80975059,419655300088.0,1,68538570456.8,150122980064.0,200993749566.0,6525.486389342852,4,249066.0,178.525704932,-544.601581039,239.19546049,893.039919234,-156.534193342,396.868757909,17.122945041
1970.10217373,1275.95684456,1467.06431644,418145850229.0,1,68533482328.9,149363404930.0,200248962971.0,6525.486389342852,4,249066.0,178.577389914,930.008092166,201.62047936,-38.4552997402,-214.322716823,-67.2591009899,20.0642701971
1971.14246733,1090.69823222,1337.3865358,417824612537.0,0,68562709277.1,149181494245.0,200080409016.0,6525.486389342852,4,249066.0,178.80404272,708.289905296,212.729353365,58.7755821379,-196.042240562,-196.675904802,32.3737152563
1970.44236507,889.888390708,1141.72973309,417438852089.0,0,68521479140.1,149050270600.0,199867102349.0,6525.486389342852,4,249066.0,178.146635109,-766.948913538,263.441355746,-943.034661107,-311.873402536,-693.48593864,41.750617513
2106.40098188,1131.82380712,1134.13709872,426793377543.0,0,68588616539.1,153622183185.0,204582577819.0,6525.486389342852,4,249066.0,179.267957637,793.481634586,177.423783915,67.502343381,-247.92686018,813.173246965,-39.0277584586
1970.0003181,887.804937592,1148.7648959,417301803091.0,0,68654094648.2,148815669709.0,199832038735.0,6525.486389342852,4,249066.0,179.910064285,165.579951797,195.655019808,-845.217529209,-356.44207726,-922.007571643,1.11950730592
2160.14387328,863.784233617,1433.55394422,427900222935.0,2,68657602502.0,154107013247.0,205135607186.0,6525.486389342852,4,249066.0,179.993019068,-709.517359082,153.698413284,-76.5687396282,-247.818466987,885.775446181,26.8963236625
2104.3438467,904.870984466,1250.97495307,417878363856.0,1,68481296060.3,149281599078.0,200115468718.0,6525.486389342852,4,249066.0,178.022876794,592.371947441,213.563178815,817.49917188,-242.157715369,77.659307357,-41.8235099526
2002.12601319,900.45309511,1201.32091089,423932194152.0,2,68566961602.8,152254057672.0,203111174877.0,6525.486389342852,4,249066.0,178.604227368,978.292139932,296.611529888,996.659960445,-217.186608989,640.223495123,23.6984991551
2054.5646935,893.437909468,1292.46561959,422036697521.0,0,68503968991.9,151357178492.0,202175550037.0,6525.486389342852,4,249066.0,178.061253449,-470.64591642,275.193201361,-474.57413647,-309.261502405,583.383304319,-28.124212023
1970.53591758,877.554166837,1133.16403457,417397087699.0,0,68562212399.5,148977526932.0,199857348368.0,6525.486389342852,4,249066.0,178.699821387,-742.470259813,218.177257596,-241.388077346,-277.157953832,-988.944891899,45.9543519066
2184.4310689,1289.52760199,1141.90294751,417453020887.0,1,68649117156.9,148903685737.0,199900217993.0,6525.486389342852,4,249066.0,179.779121917,-206.466168604,222.58108981,943.842727769,-223.662177464,-417.787692784,-31.8007463641
2037.33252664,874.300943786,1248.88984179,421019436089.0,0,68539436660.3,150793826968.0,201686172461.0,6525.486389342852,4,249066.0,178.645249052,-163.309235235,204.700122875,-159.747475588,-159.386353088,519.210396113,15.6329350935
2153.80578977,1231.99161979,1136.54035176,417428012786.0,1,68623369062.4,148908793979.0,199895849744.0,6525.486389342852,4,249066.0,179.593027361,-245.605893829,193.194128232,870.620112359,-375.012358468,-197.293535397,-49.7504548408
2136.22653518,1198.06631473,1131.44032591,417424229594.0,1,68600242242.7,148927245471.0,199896741880.0,6525.486389342852,4,249066.0,179.377758561,-465.85988316,174.640506812,826.053017585,-369.922069708,-764.050996388,14.1499740602
1971.08047779,876.128469839,1138.08736296,417357526988.0,0,68539321207.7,148959981433.0,199858224347.0,6525.486389342852,4,249066.0,178.676030712,-598.063871402,202.096129922,65.2552674671,-220.105434188,-939.080959802,-40.3771513241
2121.32918744,866.185939201,1374.82464281,425738982885.0,0,68533986258.4,153156022575.0,204048974052.0,6525.486389342852,4,249066.0,178.619453152,-337.157376934,166.667577137,-926.188825844,-172.534821046,786.138696258,33.5182297256
1970.0,892.818411321,1152.83334251,417390857525.0,0,68579510291.0,148958038167.0,199853309068.0,6525.486389342852,4,249066.0,178.873993801,-269.115290237,273.175247037,-416.889170998,-193.764974483,-817.760078619,-29.3850790165
1999.13646798,881.671129838,1232.13237802,423537479001.0,0,68551335026.1,152034684114.0,202951459861.0,6525.486389342852,4,249066.0,178.838534552,196.624130112,189.848385763,333.742953086,-377.523833633,673.811501472,-42.56151919
2091.10654337,908.389626156,1256.98263191,419219673657.0,1,68556666139.3,149889898822.0,200773108696.0,6525.486389342852,4,249066.0,178.688336611,798.727537093,256.747377129,990.436945432,-212.818148074,289.133462097,-8.24925867532
2012.35724861,874.153630263,1234.22056031,420994625713.0,0,68647654095.2,150667292999.0,201679678619.0,6525.486389342852,4,249066.0,179.855073511,41.3811082251,191.205790798,112.689697244,-375.098899881,523.398470012,-37.8433857037
1970.0,926.175485735,1178.85581407,417439498736.0,0,68550004696.0,148992736006.0,199896758034.0,6525.486389342852,4,249066.0,178.763634122,301.302569123,210.992398479,-818.973884422,-253.926763812,-511.774307242,-6.82220450037
2101.09126879,877.725506128,1351.22850858,424586295771.0,0,68583634666.8,152539329075.0,203463332029.0,6525.486389342852,4,249066.0,179.048517484,-20.7228388419,218.865401804,-866.442564274,-202.014662134,730.16773946,23.2291202763
1983.68157143,889.478111077,1166.596982,418086961246.0,0,68636499592.7,149253108284.0,200197353369.0,6525.486389342852,4,249066.0,179.43602496,-134.409590813,262.052113299,-410.482247631,-345.797461341,230.511046098,30.9392057549
1998.47551525,1032.90811139,1445.00616381,418075716156.0,1,68535298302.4,149316498500.0,200223919354.0,6525.486389342852,4,249066.0,178.703468727,895.772541363,176.732474594,336.161248594,-329.143995581,-700.853640076,-32.9943568299
1972.41435525,877.023374901,1144.80932426,417478372364.0,0,68573145309.8,148990453040.0,199914774015.0,6525.486389342852,4,249066.0,178.994514758,-443.983786618,216.032405262,-43.7026252397,-325.398184652,97.5622303769,-33.7304723635
1970.0,878.175680037,1141.53078145,417359639653.0,0,68560134685.4,148945423106.0,199854081862.0,6525.486389342852,4,249066.0,178.842163976,-790.889456801,220.663828046,-49.531244278,-242.270303532,-220.308794324,-38.389114622
1970.62996692,1316.35115247,1476.09552559,429341648373.0,3,68591057964.2,154929718900.0,205820871509.0,6525.486389342852,4,249066.0,178.913476499,-855.252307494,268.651936108,968.558977986,-209.554124951,932.514552357,34.3986323636
1978.9360391,930.217691661,1155.60211485,417640240833.0,0,68556455243.0,149106653560.0,199977132030.0,6525.486389342852,4,249066.0,178.619431732,56.2944106438,275.754910132,314.682071761,-332.468437943,126.831474603,-4.8797708436
1971.59314089,1263.0464717,1409.53674415,418187135525.0,1,68566804181.4,149362923246.0,200257408097.0,6525.486389342852,4,249066.0,178.802261099,905.116668999,231.409172627,-178.445930272,-321.822087596,73.3682755481,29.9434358451
1970.40939763,899.970484653,1148.78439689,417382864982.0,0,68674492348.3,148879286888.0,199829085746.0,6525.486389342852,4,249066.0,179.666315255,-160.054701429,295.714174917,-759.334512251,-169.041793612,-884.700879388,40.1645896518
1997.6558001,872.458865507,1180.57268914,418852038949.0,0,68522573644.9,149727074435.0,200602390869.0,6525.486389342852,4,249066.0,178.46467255,-484.528679407,196.683685142,-343.395305781,-234.610970751,330.451320997,23.0351930804
1340.60814068,869.30017995,2096.63299399,344954151815.0,0,62481356024.8,117649273871.0,164823521919.0,6035.239756344257,2,209066.0,179.211294371,-395.707184179,182.161474689,-973.889006127,-313.528491519,717.465314775,14.6093664894
1349.98950332,870.748322914,2096.01583617,338864761126.0,1,62374632363.7,114710948387.0,161779180375.0,6035.239756344257,2,209066.0,178.507107116,729.769774065,188.434964732,715.808902903,-189.154216981,-242.350296662,-19.7227673395
1156.64050737,897.728947566,1970.0,338528769948.0,0,62484701557.5,114431279081.0,161612789309.0,6035.239756344257,2,209066.0,179.246221243,223.993603341,182.329725936,-819.147440497,-369.601270631,-831.141560973,-41.3527069845
