PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,Angle,BattCap,BattX,BattZ,CompX,CompZ,GyroSize,GyroX,GyroZ
2,209066.0,1120.69780475,1999.88785415,907.00180638,168300002874.0,0,59402526038.1,32563404880.5,76334071955.4,6035.239756344258,None,None,None,None,None,None,None,24.9141234122,325.348583609,532.960710323,181.912244146,399.918414657,469.056849425,742.590548391,517.793018734,145.394978215
2,209066.0,1177.46700014,2016.14330042,1110.1237171,341769211186.0,1,62486600724.8,117274065583.0,162008544878.0,6035.239756344258,None,None,None,None,None,None,None,170.663901782,408.102207896,191.636508066,265.761018021,905.617981885,255.508100955,511.972492947,514.738829403,431.994066356
2,209066.0,1140.56364775,1980.27629424,864.801761136,226548107911.0,0,57893928943.4,63092945568.5,105561233399.0,6035.239756344258,None,None,None,None,None,None,None,71.2037334614,432.41333697,472.951797412,258.749032513,559.339615206,124.886300578,619.430982085,364.873003907,72.1896345541
2,209066.0,1134.8674708,1978.26623556,860.959320724,164899630137.0,0,59268996448.6,30868458870.7,74762174817.6,6035.239756344258,None,None,None,None,None,None,None,25.1620557942,430.232949424,128.041843566,231.865787228,252.762317666,175.334775553,815.381401391,123.80103658,48.8188209982
2,209066.0,1123.11367968,2017.45855145,919.801132754,158374390744.0,1,59382651424.8,27449337727.1,71542401592.4,6035.239756344258,None,None,None,None,None,None,None,16.4480359336,484.130714661,477.215314603,75.2921167705,752.558727308,293.741490528,216.817789182,413.334771751,21.4069264079
2,209066.0,1163.48313206,2013.4191661,954.939528752,320555163076.0,0,59690555370.1,109487106994.0,151377500711.0,6035.239756344258,None,None,None,None,None,None,None,142.819714935,463.073406236,415.112284386,244.189614373,26.910683576,47.4435325783,456.96169113,167.35469558,438.8924027
2,209066.0,1151.90353465,2058.37065626,1041.39333085,249706447264.0,1,58593404973.0,75078577499.6,116034464791.0,6035.239756344258,None,None,None,None,None,None,None,86.4080704351,303.410864987,186.974946781,156.929725956,768.05352276,312.967407546,222.77145214,182.231027488,426.112281815
2,209066.0,1141.39697054,1991.41592918,877.293251811,292007111672.0,1,57374514500.2,96404237308.8,138228359863.0,6035.239756344258,None,None,None,None,None,None,None,112.274707745,387.449337088,600.595514735,190.102003396,687.883808618,388.908953536,645.057881344,810.640978517,124.772473227
2,209066.0,1209.55494157,2060.48098318,868.89343342,309307011059.0,0,59123187800.1,104683146721.0,145500676537.0,6035.239756344258,None,None,None,None,None,None,None,127.596124594,433.197240806,280.341024401,143.987538465,101.524858724,121.613948384,293.143297363,583.110201048,485.97289245
2,209066.0,1150.24091749,2041.1672567,1043.70210902,281555580536.0,1,57303333112.7,91217198148.1,133035049275.0,6035.239756344258,None,None,None,None,None,None,None,104.488012122,290.795526017,965.381310394,277.495232994,374.493639714,410.408185789,652.886709094,793.889103688,79.3927562265
2,209066.0,1481.65217186,2153.00009564,860.625524175,288698696578.0,2,57295053750.5,94701239692.1,136702403135.0,6035.239756344258,None,None,None,None,None,None,None,115.797670088,115.868082816,991.826988902,133.585031732,876.177265863,202.877415313,665.347833743,30.3907683097,5.00217083483
2,209066.0,1163.61302769,1984.02753209,896.970286236,190351595266.0,0,58702625791.0,44117606356.6,87531363118.1,6035.239756344258,None,None,None,None,None,None,None,44.5381617885,374.156644934,738.762308709,109.392217757,483.688333573,239.749272028,477.517567571,439.781860328,8.36761826742
2,209066.0,1172.62483693,1977.41026735,917.694876315,235736651186.0,0,58002770637.4,67891813951.7,109842066597.0,6035.239756344258,None,None,None,None,None,None,None,78.1828279966,199.482457898,424.093217255,215.832442466,110.674305735,69.4341094252,929.882367044,77.4052523395,237.197441255
2,209066.0,1122.82964054,2027.49981317,1011.19130377,161683581980.0,0,59360601125.8,29161037582.3,73161943271.8,6035.239756344258,None,None,None,None,None,None,None,20.0224849538,56.3802093371,436.368683534,4.7389334806,18.5046197172,358.853995282,426.853555048,407.879418205,79.1349242191
2,209066.0,1202.92633793,2011.809753,996.647222962,236870689561.0,0,57602218084.5,68493296661.7,110775174815.0,6035.239756344258,None,None,None,None,None,None,None,79.4584500757,103.002338428,468.86202203,131.381149591,29.4735755312,410.206328013,316.32172381,49.2611699955,2.66868142915
2,209066.0,1174.62017283,2024.15740764,878.348322447,200460612967.0,0,58820400141.6,49300468425.5,92339744400.3,6035.239756344258,None,None,None,None,None,None,None,48.5311930807,241.690578956,404.15069116,146.680230144,320.034154982,351.424421484,191.775091733,755.686536469,188.57414234
2,209066.0,1132.88762375,2027.48003905,1033.02070222,339177931257.0,0,61281386231.5,116069920037.0,161826624989.0,6035.239756344258,None,None,None,None,None,None,None,169.971347075,110.788311587,600.423511162,249.315386028,19.681536557,163.46359425,241.219249751,496.500523662,114.28064712
2,209066.0,1148.21055583,1970.87453176,878.322638677,255481450489.0,2,57710418686.3,77936945949.1,119834085853.0,6035.239756344258,None,None,None,None,None,None,None,85.0771165525,115.433888743,665.199459477,64.4726590563,820.344794552,222.208459104,381.688207921,876.169138006,204.040833276
2,209066.0,1141.27550654,1987.23380148,963.591513554,159197740035.0,0,59608894958.1,27883916273.1,71704928804.3,6035.239756344258,None,None,None,None,None,None,None,17.9599619251,361.808373918,178.275185606,28.8555324234,569.910432102,258.268781158,421.405818726,315.320989322,200.11039951
2,209066.0,1194.48137088,1990.62765208,1093.37152092,303184985427.0,0,57942766052.6,101667300100.0,143574919274.0,6035.239756344258,None,None,None,None,None,None,None,126.380930763,135.576666549,732.661907874,116.238541674,114.416539694,417.459303715,976.353351437,335.033723579,235.727337898
