AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,PV_Panels,bomCost,BattCap,GyroSize,ixx
0.085115294,1.756798405,38.02796751,52.65166127,None,100,4.394710817,4,249066,113.5099549,678.3472844,0.94050805
0.085115225,1.756795335,38.02796746,52.64595247,None,100,4.448170027,4,249066,206.3276666,854.1356157,1.776521659
0.085115157,1.756796667,38.02796821,52.64626513,None,100,4.56721953,4,249066,343.2303123,771.0942019,1.602786349
0.085115341,1.75680474,38.02797137,52.63915261,None,100,4.611874124,4,249066,390.7972506,629.5845252,0.817372291
0.08511515,1.756795426,38.02796749,52.63026569,None,100,4.412762871,4,249066,152.952299,991.1943047,1.089981541
0.085115214,1.75679849,38.02796729,52.64563384,None,100,4.387936615,4,249066,88.65304533,635.8508637,1.142729454
0.085115281,1.756803993,38.02796923,52.63889926,None,100,4.59624618,4,249066,374.131991,305.5162507,1.276908853
0.085115231,1.756795691,38.02796928,52.62449544,None,100,4.496178249,4,249066,264.9652878,318.4272488,1.945621329
0.08511519,1.756795691,38.02796756,52.64437882,None,100,4.408573069,4,249066,145.1772427,742.371769,1.779222382
0.085115193,1.756795489,38.02796973,52.64592182,None,100,4.592459253,4,249066,370.1323375,103.9071158,1.036119683
0.085115252,1.756798668,38.02796997,52.64586171,None,100,4.384909385,4,249066,65.16760164,969.1057054,1.76833693
0.085115338,1.756795647,38.02797096,52.64632329,None,100,4.690923043,4,249066,473.6775956,353.7811072,1.834523089
0.085115234,1.756798715,38.02796878,52.66738718,None,100,4.513537483,4,249066,284.6265541,535.23195,1.596419789
0.085115222,1.756796756,38.02796953,52.64614079,None,100,4.637950555,4,249066,418.131413,550.7502165,1.218873315
0.085115196,1.756795517,38.02797011,52.64624425,None,100,4.469996756,4,249066,234.0170272,721.8890137,1.404726156
0.085115234,1.756795367,38.02796909,52.64568122,None,100,4.56952876,4,249066,345.7036376,253.9041041,1.983242109
0.08511521,1.756799085,38.02796752,52.60797602,None,100,4.389742345,4,249066,96.98000831,187.2855241,1.964357569
0.085115153,1.756798962,38.02796964,52.64608396,None,100,4.513378017,4,249066,284.3608457,387.977186,0.852309564
0.085115207,1.756796159,38.02796764,52.64468842,None,100,4.38500482,4,249066,66.11187326,986.8460932,1.825747148
0.085115306,1.756797164,38.02796861,52.64621045,None,100,4.613355013,4,249066,392.2175607,208.7783461,1.028398507
0.085115277,1.756797348,38.02796851,52.64617986,None,100,4.577492769,4,249066,354.2273764,390.6256408,1.869122032
0.085115291,1.756795806,38.02796781,52.65961382,None,100,4.384560196,4,249066,57.10290055,204.6390525,1.546370586
0.085115127,1.756795558,38.0279699,52.9354424,None,100,4.618552284,4,249066,397.6160349,911.8433041,1.177294502
0.085115212,1.756797796,38.0279672,52.62717247,None,100,4.410238959,4,249066,148.3409213,210.3258719,1.603025362
0.085115236,1.756796506,38.02796774,52.65011,None,100,4.384435993,4,249066,52.48332833,102.7352423,1.481150071
0.08511526,1.756796281,38.02797053,52.64589814,None,100,4.575710484,4,249066,352.3470281,206.8719428,1.707019211
0.085115234,1.756795196,38.02796814,52.64621841,None,100,4.544842352,4,249066,319.0906666,579.7002444,1.996526683
0.085115229,1.75679502,38.02796968,52.64569251,None,100,4.502385376,4,249066,271.982139,579.9931096,1.993134797
0.085115293,1.756797303,38.02796818,52.64824327,None,100,4.518332494,4,249066,289.9907314,161.1820185,1.269482205
0.08511526,1.75679891,38.02796863,52.64825752,None,100,4.497043453,4,249066,265.9881524,507.4176377,1.939818189
0.085115234,1.756794728,38.02796833,52.6460693,None,100,4.654165147,4,249066,435.0916722,61.1729863,1.494199836
0.085115248,1.756801405,38.02796715,52.64618147,None,100,4.385289509,4,249066,69.65762902,561.3929063,1.28658355
0.085115198,1.756796429,38.02797004,52.64694554,None,100,4.601712635,4,249066,379.9406665,548.0787874,1.580242984
0.085115195,1.756796065,38.02796867,52.64635953,None,100,4.508692245,4,249066,279.1376295,332.2112705,0.951053114
0.085115202,1.756800643,38.02796966,52.63734593,None,100,4.542057984,4,249066,316.1106413,950.3669008,1.918963267
0.085115218,1.756796807,38.02796725,52.64640918,None,100,4.38903455,4,249066,93.81022189,72.93067773,1.276370551
0.085115266,1.756796215,38.02796903,52.64560212,None,100,4.529717077,4,249066,302.5450224,960.1877793,1.221966626
0.085115243,1.756795637,38.02796737,52.6457058,None,100,4.397588769,4,249066,121.1899047,665.4246316,1.151706343
0.085115282,1.756797598,38.0279692,52.64606998,None,100,4.553736418,4,249066,328.8103616,260.7091679,0.816699875
0.085115284,1.756796309,38.0279675,52.63230196,None,100,4.60194363,4,249066,380.2503676,185.3886829,0.898036891
0.085115198,1.756795333,38.0279685,52.6697045,None,100,4.469000466,4,249066,232.7770686,791.0936832,1.184022603
0.085115226,1.756797579,38.02796843,52.65621239,None,100,4.601254639,4,249066,379.4650156,955.2834662,0.903945556
