Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,PV_Panels,bomCost,Angle,BattX,BattZ,CompX,CompZ,GyroX,GyroZ
1297.77909215,2020.71724036,958.003202109,202466661734.0,0,59721673214.7,50272531496.9,92472457022.0,6035.239756344258,2,209066.0,47.5802841767,205.253474329,230.491503134,599.313547408,30.5245207204,834.682556562,413.929782857
1136.84000587,2096.49365486,1075.07224206,345389999268.0,2,61024298132.8,119486020415.0,164879680720.0,6035.239756344258,2,209066.0,167.560367712,789.801113201,3.05264275003,181.750540186,255.153468437,893.647346685,168.04100215
1121.88350872,1972.88752076,851.460337619,324442826235.0,0,59137741618.5,111120788438.0,154184296178.0,6035.239756344258,2,209066.0,146.979532498,419.764795146,179.036183934,448.162123745,138.069145143,429.979763268,243.209866798
1178.00155025,2102.73349248,1262.09345672,217769944562.0,1,59509466863.3,58473781036.1,99786696663.0,6035.239756344258,2,209066.0,64.0475028024,55.962793253,143.802738079,945.149169583,426.163290646,211.467487937,474.114624512
1299.15035299,2060.42235029,851.963741171,326981084234.0,0,59088523379.9,112581286861.0,155311273993.0,6035.239756344258,2,209066.0,144.474109183,96.5752598667,148.389892012,154.064246433,142.288032138,740.078972793,287.294935577
1177.38146163,1983.32941754,865.754700431,345111587069.0,1,62353767419.0,119001555988.0,163756263662.0,6035.239756344258,2,209066.0,170.23869746,836.336272238,82.6512623892,859.652750992,245.401202901,717.696932179,425.801103099
1222.9602658,2038.18184619,851.131163478,339069447550.0,2,59565311773.8,117847181722.0,161656954054.0,6035.239756344258,2,209066.0,153.745435755,504.724796447,57.2858756085,466.471090456,78.7547233147,976.054374801,195.417118592
1139.41670158,2072.32598662,954.344086526,214144856973.0,1,59045276969.6,56383921563.1,98715658440.3,6035.239756344258,2,209066.0,55.7800445682,692.68336009,243.726004194,304.693038546,49.4680677401,884.826741653,327.100705137
1298.59347088,1983.29046175,952.794582965,312331633791.0,3,57908255584.1,106233350176.0,148190028031.0,6035.239756344258,2,209066.0,126.581952781,267.946054713,234.868327376,698.188782115,249.315224806,924.882548202,215.388950516
1163.12008712,2016.86094082,1049.64557445,210590993438.0,1,59392941189.6,54656500948.2,96541551300.3,6035.239756344258,2,209066.0,57.2490758951,252.439153225,287.059892251,837.095970647,93.5857652601,541.54503411,408.986618987
1305.01374831,1998.90679882,960.481098965,333617413833.0,1,60404883981.8,114204460403.0,159008069448.0,6035.239756344258,2,209066.0,162.527227611,889.794105832,164.613073418,485.300796457,355.42477154,220.274634623,144.499372599
1200.42287093,1973.10280131,1001.07738485,308810160037.0,2,57912735655.1,104542507804.0,146354916578.0,6035.239756344258,2,209066.0,124.552063178,428.688908784,267.984677783,957.096170182,289.001256038,859.554729636,236.844454999
1152.51280421,2091.16084395,953.595368418,330534448277.0,1,60022398764.4,113041533942.0,157470515570.0,6035.239756344258,2,209066.0,159.10134542,337.569296973,186.958000465,769.71808178,177.389591034,68.9979902243,145.062689777
1154.73037897,2018.6866896,870.604713357,170597674299.0,0,59545560503.1,33782606813.0,77269506983.4,6035.239756344258,2,209066.0,28.0904094571,133.818101941,293.782321899,27.8658452001,449.431562858,405.766298288,222.74411651
1178.89224124,1983.71150454,879.128962672,174402893240.0,0,60650973338.0,35587474230.8,78164445670.9,6035.239756344258,2,209066.0,23.5832399922,494.178874816,284.121479194,588.491894839,487.770165081,819.223152412,456.554463477
1395.95255062,2109.09371476,898.411760719,158310771158.0,2,59645201229.7,27432361274.7,71233208653.2,6035.239756344258,2,209066.0,17.4410134385,897.971169993,90.9734476826,807.991570217,367.645389561,72.5517518402,204.843143868
1302.76118998,2006.24269039,909.785041288,208054812457.0,2,59534607244.4,53137679798.3,95382525414.4,6035.239756344258,2,209066.0,49.7537423704,315.428542966,234.947665192,637.231322343,194.305414565,962.542642101,389.963989578
1125.89486196,2018.83028961,913.608897091,156850688764.0,1,60292951873.2,26644951194.3,69912785696.4,6035.239756344258,2,209066.0,13.223738034,431.614189443,257.598347463,691.924722778,46.8386665977,382.732669931,361.760899407
1189.31506096,2051.00279998,867.390503381,210313368189.0,2,58501587878.6,54397947069.6,97413833240.5,6035.239756344258,2,209066.0,53.6909252988,512.751890301,52.4243669703,339.941516291,50.733216472,904.818254528,132.138106562
1155.22205055,2018.86122612,1097.75886945,344481136875.0,1,61806705380.6,118118390813.0,164556040681.0,6035.239756344258,2,209066.0,174.396416799,962.03602492,203.08329192,277.016548107,87.6586331864,717.638979447,60.2264746345
1125.41185848,2032.06271192,1043.09335874,262728076282.0,0,57927644401.4,81687066661.7,123113365219.0,6035.239756344258,2,209066.0,91.5621981046,835.3433353,296.545490387,250.493961132,143.264817801,725.114970962,295.296926892
1284.03037907,1987.25517044,929.582654075,219745649968.0,0,58033576210.4,59573295180.2,102138778578.0,6035.239756344258,2,209066.0,67.4620770595,694.228772898,161.626678741,318.665967084,185.636877533,68.339251675,110.672566156
1138.16477196,1972.62614206,892.299764599,328191770198.0,0,58958001550.2,112816046031.0,156417722617.0,6035.239756344258,2,209066.0,149.175509671,425.747695259,80.8954586993,684.038981356,164.468668705,628.273445181,79.3563821821
1166.27049245,1984.6508411,857.902397681,294937601248.0,0,58007071116.1,97826796568.6,139103733563.0,6035.239756344258,2,209066.0,115.427015309,431.788508651,144.617617659,547.96303777,144.565367663,695.892276879,334.449283006
1160.72544452,1998.59352248,878.868054221,234286723269.0,1,58458966589.4,66955992557.2,108871764123.0,6035.239756344258,2,209066.0,71.0018206002,709.579819517,30.305122626,931.183877396,2.00851043568,812.362026168,317.218655875
1152.15914567,1988.97357002,859.486867413,339774591851.0,1,61489919303.3,116987925872.0,161296746676.0,6035.239756344258,2,209066.0,165.043553132,805.564953212,260.599642311,728.029745304,159.57505723,561.839439681,377.512306342
1295.24936725,1989.32660207,930.576903312,266799228086.0,0,58058801531.7,83755473676.4,124984952878.0,6035.239756344258,2,209066.0,93.7042779045,139.912063596,268.615726275,510.598758206,346.492214489,787.018222258,335.880447888
1146.95192479,2091.36763077,984.61211957,152507183256.0,1,59442740025.6,24461663880.5,68602779349.6,6035.239756344258,2,209066.0,12.2121799141,351.11586621,41.1324868884,714.257159732,380.380813257,104.06387293,33.1305867707
1124.38848324,2029.4107229,1009.32570666,208127948310.0,0,58315380045.4,53498474888.3,96314093376.3,6035.239756344258,2,209066.0,59.4302400238,104.386907231,42.3139418496,625.882390273,198.137057254,142.687132444,133.870230439
1190.94439531,2051.12254342,868.26272147,198927404082.0,1,58584314793.3,48636629034.3,91706460254.4,6035.239756344258,2,209066.0,51.6457452039,715.482054144,220.098834583,890.316361044,191.583599624,324.207864137,115.920809246
1284.6140678,2012.10944688,1002.82516847,258511964593.0,1,57388755844.7,79594702043.2,121528506705.0,6035.239756344258,2,209066.0,92.5467509181,990.976700382,27.1849006538,634.231920504,422.015852526,367.47615543,111.329856664
1265.8690672,2021.84120783,951.391447139,311182439129.0,0,57786046575.4,105563331697.0,147833060857.0,6035.239756344258,2,209066.0,129.042775523,196.070592728,258.000180563,551.513838789,495.288580025,762.202437419,92.1109714098
1148.47951194,1992.95978921,980.96918453,264603763649.0,0,58025520675.8,82674418365.2,123903824608.0,6035.239756344258,2,209066.0,94.9391557448,769.427800476,287.220524504,310.898715403,115.314680686,519.453863449,333.244650242
1353.62316638,2085.89393391,875.654009108,188301908284.0,2,58915838258.3,43079571685.6,86306498340.1,6035.239756344258,2,209066.0,44.1191312633,887.645591336,79.6512861875,811.960998777,275.971906897,133.62940747,176.373936221
1374.68270253,1970.42734511,1145.4749711,310890875888.0,1,59112340807.5,105265358520.0,146513176561.0,6035.239756344258,2,209066.0,132.454924664,895.049912305,148.67142895,172.445526786,408.393995253,155.37387098,445.709955965
1123.58935502,1972.77057046,855.344715458,317652162779.0,0,58790057772.7,108092946248.0,150769158759.0,6035.239756344258,2,209066.0,141.989673617,126.686609215,208.365438937,56.9569308291,143.155361388,45.7219489093,247.066375589
1186.69368631,2017.96959047,857.024410725,338300821357.0,0,61066898947.0,116610849242.0,160623073168.0,6035.239756344258,2,209066.0,161.958631539,259.787870576,210.164754828,272.040861059,101.34975217,619.013338121,367.641637561
1249.23162808,1970.83592684,1032.0600997,335230219564.0,1,60501587842.2,114863394187.0,159865237534.0,6035.239756344258,2,209066.0,163.799994252,913.285019907,135.245806153,330.736971386,77.9237287904,360.007112185,127.294868088
1200.24572817,2009.79475148,937.471115628,325499483993.0,0,59713493821.4,111801044514.0,153984945658.0,6035.239756344258,2,209066.0,145.00568029,807.040787342,111.422178088,419.848785792,31.2071759264,505.312253227,419.885627598
1194.294962,1998.77974968,1068.92503129,316880369405.0,0,59329139054.1,108057181691.0,149494048660.0,6035.239756344258,2,209066.0,136.352578671,810.192081823,270.129104843,162.60655067,243.042164269,433.974339109,444.486973392
1163.03572311,1989.23332128,917.545150423,198313112443.0,0,59462617821.2,48241824299.3,90608670322.6,6035.239756344258,2,209066.0,48.9927768978,390.072040071,80.1091065364,221.664073851,381.817343047,497.520333733,374.569557905
1229.78079475,2011.7491659,855.884890143,334144313911.0,0,60661400055.7,114064365481.0,159418548375.0,6035.239756344258,2,209066.0,165.938328747,574.703729997,89.0304549924,474.876244549,80.4620056314,68.0529369286,53.4526948674
1342.80929065,1973.61949761,1166.10732829,321556162130.0,1,58998660918.2,110419807741.0,152137693471.0,6035.239756344258,2,209066.0,135.908212919,89.2210542495,290.781142429,860.969486652,495.013016001,824.44232645,381.260266902
1125.19134049,2025.63838564,949.331105598,238461061087.0,0,58147307026.1,69159895402.3,111153858658.0,6035.239756344258,2,209066.0,74.8664409823,684.780480552,178.641659492,307.967321652,370.322100161,764.292748571,251.671461243
1184.81054576,1987.94178328,862.003590612,166728160383.0,0,59897921774.0,31760559416.6,75069679192.0,6035.239756344258,2,209066.0,24.0987344047,103.981614348,62.9278232554,156.385288551,196.359622906,392.257050464,320.363839125
1126.24857469,1984.37473364,885.532122448,344034002742.0,3,60710357799.4,119142731069.0,164180913873.0,6035.239756344258,2,209066.0,164.834239,770.302223514,183.655726039,897.677377613,396.828683999,886.115137527,158.691332648
1128.43460915,1991.74655738,892.281546276,247212849046.0,0,57767195199.1,73822009474.5,115623644373.0,6035.239756344258,2,209066.0,85.9540533203,39.5216334525,240.980814593,122.594126649,499.370672557,173.78373473,210.348229026
1202.56965967,2022.50564535,1127.37476704,273852056867.0,0,57310000014.7,87362603442.3,129179453410.0,6035.239756344258,2,209066.0,102.93612317,847.212638079,267.868412466,119.313095316,404.382591255,448.683783178,86.3510905408
1432.94920232,2010.89554184,981.558360398,184463199791.0,0,59923307662.8,41031565357.5,83508326770.4,6035.239756344258,2,209066.0,39.9188104856,884.947185764,274.301847626,401.451594535,359.08880493,0.182021683341,401.321613237
1151.51361267,2061.33181967,1136.58406967,276065229054.0,1,57959768672.6,88472219650.8,129633240731.0,6035.239756344258,2,209066.0,105.089909291,192.54697051,85.3924486326,873.682728147,410.011343778,270.806572198,341.242082012
1340.647065,2140.48903492,918.349789604,240043391297.0,1,58834621876.2,70087701820.4,111121067601.0,6035.239756344258,2,209066.0,79.7622907547,640.480337487,74.2797722816,835.73473729,361.928960397,2.5366299243,443.010539734
1135.34337652,2160.41274929,1237.64463185,335475748582.0,1,61077737754.5,114316743122.0,160081267705.0,6035.239756344258,2,209066.0,169.220952792,75.4861870314,196.181771322,956.266389188,13.1777543329,69.4322909044,10.2572357211
1159.2834562,2084.41936224,1087.31370716,333269454363.0,1,60587714439.1,114223433687.0,158458306237.0,6035.239756344258,2,209066.0,160.811363404,392.41608876,13.4335618767,943.16385358,408.943356086,272.924469493,287.76891274
1279.36066872,1998.18447978,1188.22008364,314520765220.0,0,58269597635.0,106738334478.0,149512833107.0,6035.239756344258,2,209066.0,138.724454597,718.595302748,0.379902337874,17.6179138207,445.349190462,112.881771208,124.777805755
1171.75398542,1976.54983606,877.401293107,171731484025.0,0,59423988300.5,34404830028.8,77902665695.4,6035.239756344258,2,209066.0,30.3971036789,492.168612025,27.0364627359,371.09608078,207.797275201,211.409382072,226.489858653
1232.28340452,1980.54930122,1000.09283714,289320779634.0,0,58641355853.8,95035503769.5,135643920010.0,6035.239756344258,2,209066.0,114.301844267,450.081888952,3.55651876994,53.6093926673,350.680765379,223.0132418,464.601222168
1124.01098174,1994.81802126,937.734793861,330471066220.0,0,59874198698.0,113129968499.0,157466899023.0,6035.239756344258,2,209066.0,157.960363551,217.431549108,54.3826808174,266.361109105,447.387059643,269.459067942,133.71630777
1289.82425055,2051.24834421,872.849520663,158606265883.0,0,59555207876.6,27495351530.3,71555706475.8,6035.239756344258,2,209066.0,10.6735903755,136.801836783,64.1619297684,213.894852446,246.981383488,773.214739159,129.163583636
1122.8692176,2016.2005256,929.741036444,207281482686.0,0,58441360165.0,52868621330.3,95971501190.7,6035.239756344258,2,209066.0,53.2915822695,720.082313482,116.41119207,359.716018311,6.61807683775,784.38287788,68.4453994696
1356.70004374,1994.43094906,1008.42887745,259043848474.0,0,57595700464.2,79882402880.0,121565745129.0,6035.239756344258,2,209066.0,94.0341056889,757.300435068,68.3728140885,290.977813752,345.81112025,6.65514228427,219.25903983
1219.46634955,2007.29303094,865.491512044,339934649632.0,0,62213537820.0,116115438532.0,161605673280.0,6035.239756344258,2,209066.0,172.452956381,29.8514687942,28.1273230117,192.240258881,13.7942048893,398.885522956,338.791200125
1121.6878476,1972.88200449,858.572059923,337664936949.0,0,61168930598.7,115717449821.0,160778556529.0,6035.239756344258,2,209066.0,166.808820483,457.500525178,296.17835348,548.295146463,216.163862132,443.606674803,236.256834955
1149.15468796,1976.23345394,856.381011357,273484644648.0,0,58255329213.5,87178877416.5,128050438018.0,6035.239756344258,2,209066.0,102.929240535,37.8695920316,276.469500884,138.511573961,304.030852195,265.778386323,395.692310556
1156.65188372,2029.59713252,900.89688499,169560102021.0,1,59466301876.2,33270325678.1,76823474466.4,6035.239756344258,2,209066.0,28.3692973413,473.924928063,79.5970920852,708.106884025,264.729501152,221.869825485,220.70628876
1184.38685291,2021.15792159,861.993838141,184332657973.0,0,60357268492.6,40952336188.6,83023053291.8,6035.239756344258,2,209066.0,39.4484998172,260.107968248,117.567017093,143.887309055,33.7449712495,146.424245018,485.599934671
1198.59487445,1977.94714633,984.628870138,310922240304.0,0,59301180619.5,105305339981.0,146315719703.0,6035.239756344258,2,209066.0,131.943658551,184.851199911,70.9737280528,472.890568671,475.976609467,295.906579149,483.158608648
1227.80336247,2029.99079333,867.300286583,247754065598.0,0,58903321814.5,74022165705.5,114828578078.0,6035.239756344258,2,209066.0,82.8871978786,136.146182278,132.048614896,56.3729245778,284.842641162,510.763338149,467.850764106
1267.13624455,2031.03966809,856.657825497,308878962425.0,1,58577829325.3,104616543294.0,145684589806.0,6035.239756344258,2,209066.0,123.28612118,293.052645641,297.285601819,398.094738878,279.15307209,875.456934282,407.010288301
1127.03887573,2007.64894018,898.302555707,314155397918.0,0,58476495085.0,106636904022.0,149041998811.0,6035.239756344258,2,209066.0,137.363248691,380.992355978,211.926255138,614.148772075,385.378171304,257.430238618,235.357656406
1167.01513211,2030.54489066,1052.49126239,341812951595.0,1,62315206388.9,116941054470.0,162556690736.0,6035.239756344258,2,209066.0,173.27669718,524.933654812,4.37270710685,994.24585217,410.554832288,508.426324596,331.865953799
1230.60308013,2084.47697178,904.031782132,236781905784.0,2,58994042035.3,68170443830.5,109617419918.0,6035.239756344258,2,209066.0,69.9413984864,539.076790007,133.377503444,288.758160929,312.581429295,961.744126688,418.572635464
1148.23124512,1998.12285408,1021.74663752,182517287153.0,0,59336695887.8,40009188962.2,83171402303.5,6035.239756344258,2,209066.0,38.2382233979,627.348823497,282.571824204,112.063104435,46.0410248905,376.356783874,250.35399802
1121.24265257,2012.53440658,968.136097783,230213900490.0,1,58344980909.0,64922523407.8,106946396173.0,6035.239756344258,2,209066.0,71.0966450816,553.153353658,237.722662432,962.794039764,454.47600639,594.822946423,270.106778644
1167.52833711,1980.34637366,859.528854055,205261304916.0,0,58406335542.2,51902688123.4,94952281250.9,6035.239756344258,2,209066.0,54.6074691873,753.706061236,258.944730086,677.063259884,156.887236715,549.003802752,0.450236275654
1189.44923719,1981.52649623,870.682725163,211099417824.0,0,58256205819.0,54972379772.5,97870832232.3,6035.239756344258,2,209066.0,59.0788344625,167.226363642,0.547629678049,345.966473472,60.8831999041,557.056869416,92.317257692
1235.35537354,2033.52259857,1202.11778714,230643973456.0,0,59438642629.0,65147448966.4,106057881861.0,6035.239756344258,2,209066.0,71.4162136992,871.972356834,293.231121177,35.7178441299,140.700586102,392.319659276,497.280597206
1176.89196823,2123.67400457,955.727078653,346436905728.0,0,62254942890.9,119671533690.0,164510429147.0,6035.239756344258,2,209066.0,170.183201081,488.821501596,261.912885673,135.476020643,4.88911252847,822.079692868,401.961744408
1389.28637332,2007.02307881,1115.36022845,329495498654.0,0,60694316979.1,113131534286.0,155669647389.0,6035.239756344258,2,209066.0,152.982721213,867.651142189,206.435703933,154.413039935,93.2109332298,89.5063656815,471.40236955
1413.36962244,2127.95216661,864.458801334,164208623278.0,2,60092300105.6,30467447487.4,73648875684.8,6035.239756344258,2,209066.0,22.4187159671,896.102053008,275.288011767,837.467655718,421.407916838,36.7086148262,343.527355681
1141.41238765,2068.58245056,1200.8099302,277217764408.0,1,57993738977.6,89039594570.5,130184430860.0,6035.239756344258,2,209066.0,101.432226698,922.818992445,248.591499984,106.653474967,479.499136389,721.35340422,337.100569827
1135.07271354,2036.64959992,913.670776262,223572134176.0,1,58346906285.9,61530214579.8,103695013310.0,6035.239756344258,2,209066.0,68.8246302661,507.092908284,236.594367417,825.671606886,132.662177061,323.684890209,255.344405406
1301.55816539,2071.49694332,882.809375638,334567375530.0,1,60760907595.8,114284396828.0,159522071107.0,6035.239756344258,2,209066.0,165.868715486,724.060371018,277.361258614,718.972936292,38.9781389902,82.4579533854,110.029266522
1150.8608895,1986.21122986,850.116239975,288689539260.0,1,58033207298.7,94761292359.1,135895039602.0,6035.239756344258,2,209066.0,110.634912578,877.590146908,209.278559712,871.958967781,222.159215377,653.122652313,349.617901484
1259.20754404,2031.07589937,1214.04205893,341139463110.0,1,62203553753.2,116846793071.0,162089116285.0,6035.239756344258,2,209066.0,171.503723935,964.04030802,107.261083702,102.726963,9.60125293488,448.44934024,362.935863296
1172.29022954,2071.20220091,928.96055594,180988367026.0,1,59621455198.6,39239856585.9,82127055241.1,6035.239756344258,2,209066.0,38.0701041726,370.428033618,190.873835289,689.929572146,386.798518192,53.0201117225,329.136604673
1186.61643065,1972.41655546,901.576112572,341552458274.0,0,63593541905.0,116435456764.0,161523459604.0,6035.239756344258,2,209066.0,175.925729703,494.261503355,237.270052352,249.735250453,412.045332074,199.601818775,495.793211435
1163.02450522,2015.00813988,1085.79654973,169366160916.0,1,59615683298.9,33132662739.0,76617814877.8,6035.239756344258,2,209066.0,26.586236104,216.809296688,23.7436869335,847.852133051,265.07144349,424.395795143,258.54966088
1150.49596585,1990.8681055,881.626613939,305018466365.0,0,58215916308.3,102649059203.0,144153490854.0,6035.239756344258,2,209066.0,124.478111149,686.179351139,80.6670448493,453.064473289,101.232553133,619.954642332,335.333994778
1163.02778064,1978.6501962,882.006804721,312564020992.0,3,57639510592.2,106307261426.0,148617248974.0,6035.239756344258,2,209066.0,127.71027513,590.343609094,124.113700404,807.596274175,214.873179739,895.417781883,52.2571235879
1157.89849604,2052.40894427,905.787176321,263182361986.0,0,57323478572.6,81975936949.3,123882946464.0,6035.239756344258,2,209066.0,95.9364837324,335.653107342,286.052772941,76.8734596042,462.074086153,431.042376951,8.15024618774
