Angle,AverageAngleError,BattCap,BattX,BattZ,bomCost,CfgID,CompX,CompZ,D_CtrlGain,Dist_1_2,Dist_1_3,Dist_2_3,GUID,GyroSize,GyroX,GyroZ,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxGyroTemp,MaxTemperature,MinBatteryCharge,MinBusVoltage,P_CtrlGain,PV_Panels
179.930719009,0.00759623908494,773.379160301,671.391591558,231.721190769,224066.0,cfg1,85.1021766679,166.087064451,1.13032180189,1947.06961915,1213.79998192,877.805853563,0f5d188e-a9a1-4aed-bc0e-520ed2bde467,1715.65784084,669.343534539,93.8526073011,331349.216548,0,56332.0139328,116999.292456,158017.910159,5636.667911911746,0.218271240808,17.5166794832,2.7692834794,722.398201183,340.0924299,100,15.9756783817,2.38608865879,2
179.709434255,0.00663220990314,773.055935304,540.758604852,251.230678046,224066.0,cfg1,875.345483795,200.277763213,1.48940066147,2084.09109036,1415.50177023,732.83325463,85d4a90f-d877-461a-a3c1-4a17efc66892,2918.98202039,601.60260196,398.571945092,344362.074166,2,63224.2765744,117550.378404,163587.419187,5724.085187290825,0.19482773282,17.5165955543,3.12647761014,883.972272435,367.758315235,100,15.9476220068,2.21300786031,2
179.298032574,0.00761682767069,290.378744216,551.155320311,200.362143147,224066.0,cfg1,945.408410758,152.934234499,0.142911388012,2100.43698514,1395.53745586,761.698697548,77d2ebaa-0c3a-4af2-b14d-a98dcfdab99c,2777.74141652,425.118517816,62.2689853036,338717.833296,1,61466.5921364,115523.560545,161727.680615,5713.824553479166,0.222175715749,17.2506866585,2.03220054233,716.341549759,357.599293154,100,15.5522929446,2.36929452616,2
179.908776439,0.000936905059176,482.156218755,321.500926204,255.418521576,224066.0,cfg1,391.987580747,60.7038993257,1.52218406059,2052.67630264,1379.92233653,682.189235174,00e61c74-ab45-47df-8fbf-ed9c384d8f2a,2616.10089776,100.154892717,383.519974481,336722.103036,0,61601.0864133,115267.528066,159853.488557,5702.081937498197,0.0539177001584,17.4057691465,0.955453838882,745.767798142,365.903248774,100,15.8208067282,1.13823476528,2
179.546979048,0.000898385916218,715.88420172,194.079289146,94.7137532801,224066.0,cfg1,692.100047325,417.09200107,2.28095190522,1914.19483456,1266.97669801,880.029778033,bf1bd434-a12f-4461-af6e-abfd0e38adb4,1886.80095398,370.846338382,318.488237828,330389.285346,1,57655.7516213,115761.437481,156972.096244,5649.100857999399,0.0910297328664,17.5007497842,1.58335649742,1083.92467917,411.959749696,100,15.9166120215,1.03347841765,2
179.636595354,0.00842753207689,151.375246987,872.974558694,137.643251808,224066.0,cfg1,109.412378918,62.3752141525,1.36478543685,1892.3040737,1259.71744649,1005.58066801,dce7d52e-2d38-4c63-9129-6093a56a401b,1689.4168848,494.874872201,125.015707202,328795.08073,0,56196.5661597,115888.891829,156709.622742,5634.761598618128,0.243065418257,17.0147321785,3.31224102389,810.063909352,350.447447209,100,14.922221984,2.54236041834,2
179.439400244,0.00465294605972,126.531302511,633.233498511,59.5853219394,224066.0,cfg1,840.416347754,429.626332022,0.913370542293,1952.87178313,1303.62306292,776.115379414,3fcc1421-25cd-4749-8bbb-23c47471a0b1,2079.5027984,941.637417509,68.8368712658,340036.760764,3,57991.0924993,119669.721402,162375.946862,5663.099970197591,0.133725206895,16.9499252805,1.63575750535,563.229137384,316.028879828,100,14.8829050049,0.150442664909,2
179.237509576,0.00926952041474,194.11715866,734.944136278,270.218434853,224066.0,cfg1,587.907545514,242.743524771,2.49883539265,1939.94592789,1294.95699478,666.98922758,fd29ba16-2bc2-406e-873d-6bcf0f62f0e9,2185.44054834,617.960785464,388.353533924,336821.562956,0,59362.6978141,117572.854488,159886.010654,5670.79597566068,0.319960431401,17.1067842578,4.96777161948,1365.55817106,423.324191268,100,14.8375696382,2.64350046182,2
179.470618439,0.00991017764399,595.565782954,363.835195549,8.64900275302,224066.0,cfg1,931.101918107,272.979281562,0.320764871713,1898.39623344,1394.1911214,902.309276699,04eae3a4-510f-4eba-9859-71376e89ca1b,1969.59899723,917.245800818,290.31605995,339318.056251,3,57928.769638,119838.783461,161550.503152,5655.115845041733,0.286722789573,17.4593582479,2.68742603478,769.105833114,358.586258384,100,15.8922726873,2.79098096386,2
179.051844813,0.010285400237,581.918075284,74.1349142554,154.802521757,224066.0,cfg1,596.665102603,477.111943572,2.68966811332,2058.41261275,1653.62697247,894.103551679,2286d669-e8d5-4b42-8808-8ac712edd603,2649.73084967,999.616163501,309.56903173,348160.252568,2,61356.1019267,120939.330359,165864.820282,5704.525035391191,0.355988300459,17.4537930374,5.67856544628,1538.01164369,439.60837391,100,15.6071048232,2.82252248667,2
179.831239606,0.00628331521105,691.650931871,245.865466801,220.670374061,224066.0,cfg1,16.0608740193,11.0377295064,0.568216345479,2138.37560569,1465.94935586,720.594196845,04f3d2f7-467f-480d-9355-6f1f10b58daf,2282.27183587,892.736008802,21.7196006213,340842.066624,2,59004.7411798,119018.492928,162818.832516,5677.830428612828,0.181839417067,17.4933722704,1.74597783394,630.378698988,337.399992184,100,15.9531364004,2.13550655051,2
179.718522145,0.00290136258197,679.451546932,916.348114188,186.261068957,224066.0,cfg1,707.96075983,85.9400976068,1.75577019739,2011.99648076,1480.83155079,689.919985758,fb7ebe4c-f9d6-4fae-a80f-1656e2913e73,2269.29534867,206.761371813,123.140263761,332172.445645,1,59016.2141276,114764.464265,158391.767252,5676.887732392716,0.117193420411,17.4894965052,1.8760939263,873.294011972,378.004710136,100,15.9281046799,1.49506031793,2
179.874149153,0.00357539023815,614.897990026,397.897787248,0.449662640871,224066.0,cfg1,458.18147953,286.723606948,2.77641751609,2069.58768828,1428.75028713,712.802142775,f2fc4ac0-69a2-41e4-866e-307fdb5bb9a9,2965.78360943,341.953330414,195.285074677,340328.80882,2,62746.4819109,115264.019266,162318.307643,5727.485158360401,0.132754198756,17.4668974904,2.50949139657,1415.51418602,453.744979738,100,15.7994635014,0.444090554594,2
179.354679263,0.00570909248712,381.369293984,230.699319043,28.3595929149,224066.0,cfg1,918.946654797,66.6850655076,2.63167883739,1874.63109276,1407.46484544,947.44563803,a3202775-a7dd-4669-afcd-9a48daa0031d,1773.34105483,904.56821563,250.349601886,336795.255964,3,56830.9787443,119533.302039,160430.97518,5640.858394815395,0.238858874279,17.3385486198,3.68849713454,1313.35424822,425.64244063,100,15.5183591658,1.96447228212,2
179.488340718,0.0015271219198,655.77584923,533.403154867,119.175641012,224066.0,cfg1,722.735830458,465.784499503,0.517525883053,2047.13372301,1361.92411282,760.581726595,fa373c28-c785-4254-a806-b92804c5f937,2610.67371999,655.260142537,58.6871778821,339961.758561,1,60648.5008878,116976.396797,162336.860876,5701.6876720947485,0.0654972493547,17.4816283886,1.01458764876,522.946808267,302.04299957,100,15.9647151177,0.743640494131,2
179.045523363,0.00452516171776,196.676613057,160.906727214,167.362710549,224066.0,cfg1,985.484822986,218.030438758,0.887247873138,2089.7165776,1373.25359353,1051.18802063,8a762b1d-f973-435c-a94c-4242c1c8d1e7,2549.96124795,375.975569775,342.186046795,337186.413772,1,60954.9795238,115961.867968,160269.566281,5697.277124232425,0.12997738685,17.1116235832,1.54781760649,598.257297519,330.801302465,100,15.274992162,1.82176824448,2
179.908280164,0.0039818431248,579.226302236,994.511769616,112.31398022,224066.0,cfg1,537.564212285,245.539360014,0.823386114364,2016.60853343,1420.03217483,805.636439079,4c9efa51-4b73-471a-867a-8064bf43c301,2661.6617051,639.103287246,287.651315296,341384.461451,0,61442.5663828,117365.769879,162576.125189,5705.391770135108,0.114833742997,17.4526711592,1.60322794391,558.071638177,312.924460812,100,15.917656887,0.270931917953,2
179.944789729,0.00888935284183,55.7610846915,644.47106432,16.1666878041,224066.0,cfg1,256.54326309,17.2297912794,0.337498754375,2027.5887097,1337.93345206,756.960440945,1fb95696-a294-4fb0-9a36-7883e6d64b57,2487.44789289,661.628916164,109.344136796,338890.586994,0,60112.6778248,116999.548443,161778.360726,5692.735748544438,0.25766652331,16.7229814755,2.42324678729,743.514296346,356.210884897,100,13.6393458274,2.60557010927,2
179.103531945,0.00264806086086,418.682690159,906.092737114,142.023276875,224066.0,cfg1,488.079409896,341.792107121,1.66473972281,2047.0555837,1374.94565173,798.212206916,af82946b-763a-46b5-9848-545603b7e0cb,2621.44740892,724.246667321,14.7106734853,341139.828742,0,60616.4737072,117566.255472,162957.099563,5702.4703427565,0.0790998732494,17.366286156,1.11221024945,775.48583025,381.79851637,100,15.7449160224,0.532178095905,2
179.053008234,0.00366637823304,339.999393409,150.262741496,265.01017394,224066.0,cfg1,443.16730375,134.31259791,0.131251642051,1887.66029838,1242.9166491,724.827523601,77c58003-83c7-4d15-bdcb-77e5ad4b4ac9,1868.38173403,296.889972306,181.321528636,328645.093402,0,57078.5973189,115049.159981,156517.336103,5647.762766361602,0.108725786345,17.302712997,1.39049672681,574.079171543,332.24270449,100,15.6763370848,1.64842298439,2
179.37270535,0.00299836341086,89.1235740014,756.826604585,6.97674244211,224066.0,cfg1,652.498893071,359.131749408,2.5981222128,1892.32930156,1303.71543428,746.59053056,2f0a8085-2eeb-4cbb-a9ab-76b2b0478a6c,1834.33313421,412.725580309,287.821065836,330102.4034,0,57259.9770106,115894.142485,156948.283904,5645.28925516907,0.119210951464,16.8348162442,2.05506251824,1203.93186927,430.776872862,100,13.7756658316,0.549411144294,2
179.296986766,0.00364045624783,190.071440942,356.246997188,138.611265566,224066.0,cfg1,779.019003863,253.194449078,1.75129054853,1968.73153782,1252.7188225,783.814694664,fe6f8df6-bcee-4ff9-a965-c8923203d84f,1962.26116153,300.749382683,33.2219634379,329325.045776,1,57368.3404061,114902.893975,157053.811395,5654.582777049953,0.135688857083,17.0989934262,2.09457690243,856.181716416,372.208804096,100,15.1681862257,1.6341340001,2
179.175706806,0.000874615642649,78.7943226365,329.465155494,288.382778207,224066.0,cfg1,230.400294876,115.657590399,2.36562540839,1996.7345156,1338.27977727,679.814560827,7a44c0d6-7dee-4dc6-8d7d-236c4d47e1e3,2508.66374123,335.885111322,268.097177925,335779.32672,0,60493.6613269,115448.716766,159836.948627,5694.277005412616,0.0923322371692,16.7999800116,1.64430408536,1184.94247883,424.803056577,100,13.5637064777,0.992191975092,2
179.447413553,0.0046657552755,351.008149161,92.2450394707,229.449139946,224066.0,cfg1,737.475864927,50.6383058623,1.07389210675,2048.81010331,1633.2708779,933.164579538,506e97eb-9997-42b8-9e84-3a29d728c0bf,2814.08501216,936.601326541,70.4653035277,347391.223848,3,61682.6595928,119650.169906,166058.394349,5716.464788057746,0.134175304148,17.3128528086,1.5530623425,631.210665325,339.705521099,100,15.6848558957,0.151425861834,2
179.390618143,0.00383466699169,114.247087608,133.740643002,280.271593234,224066.0,cfg1,72.1791177536,224.363356141,1.50003980145,2057.23595751,1412.59350028,655.298063759,6718bf96-d70d-4ce1-b531-47864438be1f,2492.65758925,564.01463226,444.21325299,339610.666085,0,61206.4384925,117414.109618,160990.117975,5693.114214687322,0.125639454921,16.914373444,2.01433368307,775.660449702,358.799926928,100,14.6443502335,1.68692074499,2
179.13061696,0.00997177226844,461.539087995,594.267194972,124.811030039,224066.0,cfg1,261.738239583,295.045569892,2.96592557232,1994.2273344,1370.94002088,749.70347787,4f98951f-8dd4-4ff8-a9d3-10936a34704f,2488.42378026,430.440453978,391.482529391,337464.005575,0,60875.042713,116399.851757,160189.111106,5692.806643334121,0.364347054766,17.3938683371,5.82268155452,1659.46709049,451.923168775,100,15.4477035525,2.74592115926,2
179.518716741,0.00148131484503,726.799035553,622.994665605,32.2526145542,224066.0,cfg1,989.110234042,422.135133035,2.43826009717,1993.64485301,1299.01756505,841.753519547,e67f62fd-eeba-4030-8a85-9c882744cebe,1750.86606683,279.797660768,350.335187907,328788.711093,1,57125.58162,115612.710816,156050.418657,5639.225665872935,0.118243754902,17.5039368104,1.98787718482,1161.36911094,418.877244336,100,15.9143497939,1.15718809309,2
179.868314085,0.00621604412181,446.585064343,546.127621239,60.0750817154,224066.0,cfg1,849.3653845,266.724240869,2.55955051033,1935.53395804,1276.50808135,746.429511774,0a3ec7ba-a6c6-4bf0-9f40-1f6ef16c407e,1768.07395731,347.484319469,398.555014142,329865.559179,1,57462.2564294,116018.612599,156384.69015,5640.475758679957,0.247559910926,17.3847052798,3.84080376891,1295.85580504,422.338692791,100,15.616713737,2.06539279424,2
179.64612415,0.00476143629967,225.162150766,342.363618357,53.703734572,224066.0,cfg1,890.344741526,278.179480967,1.0002650251,1939.56554476,1259.66735026,879.302378064,6a71af57-467b-4db4-98c0-46779bbc8eb7,1715.34942609,344.377259897,417.823628989,329451.247132,1,57272.222691,116093.325367,156085.699073,5636.645506663625,0.136479127622,17.1611417548,1.69987599105,584.927725346,322.344018754,100,15.391576688,1.86702869569,2
179.907649923,0.00119175015793,714.334092083,997.450061198,66.965536532,224066.0,cfg1,897.347351957,243.777473611,2.13750419982,2044.11557598,1553.60881979,681.01616243,fd590c19-df24-4ba4-9a35-4698c8a4f2b2,1915.53904177,148.365937179,463.197571091,330969.853512,1,58507.0274115,115861.21774,156601.60836,5651.188579144865,0.0801488031108,17.5002905511,1.34322588654,1010.85297375,405.438827751,100,15.9220401038,0.885589935496,2
179.199838233,0.00318097299187,192.515841955,989.932199233,173.448195557,224066.0,cfg1,778.797197701,3.43136409644,0.994225874376,2025.54040529,1352.14866909,704.261110563,9ecd76be-e2f1-41bb-9767-022942bb3987,2491.46335302,927.070194744,377.110023412,345611.363459,3,60824.85177,120448.162264,164338.349425,5693.027457619983,0.0912390029513,17.1037215096,1.09183995692,538.072342599,320.942631571,100,15.2773635027,0.420250241688,2
179.041604451,0.00729188196897,545.182547909,202.743049285,48.1316285777,224066.0,cfg1,613.921830739,306.776706483,0.866306852132,2100.97239304,1594.26258713,811.458727627,24f1a0b4-68e0-4ac2-99b6-0ee7a02d3c3f,2874.44054236,965.855535805,4.24444746961,348534.976792,2,61906.5221802,119966.683602,166661.77101,5720.849405348501,0.209396502728,17.4377136696,2.54531875338,731.109759048,349.233319638,100,15.8655293821,2.32533413925,2
179.164330266,0.00102669473415,68.9012022307,700.458927924,48.9333954934,224066.0,cfg1,12.7073009368,419.558670419,0.432979315721,2062.96797419,1534.07007179,1016.29985479,100044f1-3572-413e-8369-71a06c2f09b8,2908.47878724,127.08802209,275.43761148,338897.969923,1,62585.5380111,114952.536033,161359.895879,5723.322164291562,0.0573420084488,16.7662586126,0.941563574583,551.145616239,310.383049564,100,14.1673610431,0.847113136204,2
179.156127044,0.00421159140743,532.687284067,445.921782124,168.328920781,224066.0,cfg1,777.674700317,226.714547405,2.28417974193,1874.55748266,1269.26206039,732.098955146,5f22cd1b-65c3-4248-97ca-3b935295e22a,1810.55164271,751.766233426,325.781311913,334680.482711,1,57251.465295,118327.876613,159101.140804,5643.5616133357835,0.126585426656,17.431851496,1.92557952959,1026.62563897,415.393009635,100,15.8163171281,0.261551531208,2
179.018020873,0.00149073556146,61.511998723,904.052180838,151.887987232,224066.0,cfg1,832.051820974,370.857188009,2.69016435333,2044.39808828,1510.81081803,689.660469151,37bd5403-8cfe-42c4-a50b-fc41deab7d59,2051.59764153,108.390986646,390.63020437,331222.596054,1,58683.2701756,115459.4982,157079.827679,5661.072758558094,0.116963151678,16.741510451,1.94693300791,1302.32819352,437.178597442,100,12.824998227,0.890181224622,2
179.063325704,0.00309009598518,112.743489337,102.112377602,91.027402117,224066.0,cfg1,889.843519615,203.58556488,2.12305821513,1992.19503695,1605.50849435,1027.46761122,0796d34e-7b38-4797-8abe-fa085d7f0812,2453.64279425,998.53116544,1.53929768554,344924.667131,3,59745.4495497,120315.23989,164863.977691,5690.27992685728,0.0929091164829,16.9098665087,1.65592700413,1004.7987247,411.560877886,100,14.3663632178,0.468000845049,2
179.713753293,0.00059337097048,490.656086604,984.881955755,176.184544774,224066.0,cfg1,874.232520244,409.243093214,0.734790061829,1923.28292332,1335.77771516,699.327952094,0c4a6b4d-8600-47a9-9707-99103394f797,1989.44223269,586.239753878,418.980259374,334988.057095,1,58622.2594289,117542.519754,158823.277912,5656.557386405945,0.01917698889,17.410447632,0.355555076768,432.209989738,300.144689362,100,15.8657032163,1.09722875396,2
179.077585634,0.00370290444602,690.771520282,291.91713675,159.481225735,224066.0,cfg1,611.60560194,264.179156933,0.691607327696,2050.97413613,1391.52878201,731.889589742,ad97a5a0-c60c-4694-b24a-20d3c7ca40a6,2585.37146544,219.135595324,485.26833028,337794.561654,0,61859.3086632,116081.315459,159853.937531,5699.849552167143,0.109943810201,17.4930991562,1.66695086751,542.861715712,301.375299894,100,15.9755230554,0.323228872308,2
179.91053025,0.00401324487088,228.633237519,459.086884513,241.583891984,224066.0,cfg1,275.386421382,375.038006844,0.159141747614,1862.45379246,1224.86514648,688.51714643,5460f686-e157-48b1-a349-61cb27b101ea,1684.04519585,227.208279275,171.523870505,326637.328365,0,56317.8200919,114795.311589,155524.196684,5634.371364282157,0.148811245293,17.1666809901,2.15241259761,582.812758784,276.77018826,100,15.4438613175,0.298546242221,2
179.739514657,0.0039210949593,684.062135454,372.11145028,158.219092019,224066.0,cfg1,925.751123322,391.667868323,2.19193510209,1945.85464083,1228.95045203,885.163950194,20329ff9-637c-4de7-b2f1-5ab742fd4db9,1783.02711534,500.189499867,46.8210175955,329642.266869,1,56591.9662749,115854.83011,157195.470484,5641.562053093059,0.117850841883,17.4909756735,1.76911842759,975.295514313,408.741340415,100,15.9051075196,0.312391568198,2
179.902193514,0.00693365340711,341.398269875,469.068822976,0.985281783565,224066.0,cfg1,548.817294163,148.383638131,2.40430024268,2054.848895,1442.63358378,671.257099859,f49b6350-6b9f-43df-b0b2-79e5e4da4e18,2438.00207334,25.5255058492,354.962618801,334567.929072,0,60555.1637134,115093.523851,158919.241508,5689.143683415831,0.255739851179,17.3040248615,4.08655961883,1307.00605104,422.544635306,100,15.416332054,2.21120618325,2
179.272268161,0.00576544851455,28.2094693004,714.251524682,276.933343939,224066.0,cfg1,740.118682435,406.072398706,1.95084553179,2006.49528153,1347.92673041,663.208870053,0d4c3ab7-61c3-4cde-971b-29203d88523b,2260.24745887,468.920515597,2.58363431264,333879.185592,1,58835.6050203,115727.557331,159316.023241,5676.2304349767965,0.200262261021,16.6597477755,3.09684757937,1020.79787385,390.06681478,100,11.4742765496,2.02062236485,2
179.271875953,0.00697937998014,65.6605296762,623.441756339,114.958097611,224066.0,cfg1,539.722421957,353.36491486,2.89780032833,2130.21614606,1495.49584178,697.385644719,fdf5db05-75f0-4ad5-a029-bea2d2b89354,2980.425995,156.786482222,7.2777645111,338848.434705,2,62502.768995,114534.458834,161811.206876,5728.54887624556,0.284968715932,16.7553182091,4.73329573149,1629.05837444,455.227078469,100,12.510505046,2.18796587059,2
179.467254545,0.000393582514732,389.579305852,570.062447114,224.050618726,224066.0,cfg1,613.687149899,355.491182805,0.434653892769,1899.82984801,1238.32327361,664.589901051,ebc58709-ca81-47ae-9ff3-42e959aec425,1860.46971631,468.108614802,124.26406543,330095.996716,0,57004.9167645,115752.406207,157338.673744,5647.187986062477,0.0391806988752,17.3449889882,0.597885436317,497.462870447,299.26462845,100,15.7668233467,0.98191124925,2
179.055384832,0.00239238045591,233.265856864,773.258670201,104.3299971,224066.0,cfg1,950.327693535,290.721338676,2.81515856468,2075.88324866,1408.38463548,698.99583063,0da38a51-1d8c-4800-b90f-bf9293856ad8,2924.54456093,799.408581329,59.3757461881,345783.308873,2,62196.7434861,118326.813876,165259.75151,5724.489286324718,0.128982275761,17.173919468,2.32573964444,1447.76325885,453.882306359,100,15.0191383368,0.70747224089,2
179.225211747,0.00848592942922,280.910292808,213.514675895,20.5942561419,224066.0,cfg1,74.9167692248,2.65094199153,0.94833044764,2056.74446418,1409.73495398,664.854376729,3a1472a8-f9b2-456d-8047-fc8acef17d9f,2473.79276606,407.706420272,438.472383671,337472.437585,0,61034.6403411,116464.186998,159973.610245,5691.743751539164,0.24307462124,17.2393741845,3.05381913536,782.152780864,352.943489533,100,15.479250175,2.54445554081,2
179.547782075,0.00692493898365,477.262591122,823.840597026,185.803579525,224066.0,cfg1,663.11859911,480.52151954,2.49765869356,2038.2759763,1491.90296437,731.566965343,cdc35238-de93-4ba9-a414-ec9892dd29ee,2272.16259998,96.8948263404,289.335226937,332609.766174,0,59446.7424228,114993.809395,158169.214356,5677.096028130746,0.261087354125,17.4030165511,4.11534698868,1330.68951131,425.182787664,100,15.6253674556,2.20350775976,2
179.398843313,0.00450105562464,194.924191947,795.246996345,165.459241475,224066.0,cfg1,971.554285589,451.472743688,2.45922318671,1965.2808365,1319.98415324,731.702114038,1d2efb65-0a28-4b13-a1c7-8cfce3fb0dc6,2316.64617086,807.70586278,355.947115461,341226.975492,1,59902.0046469,119103.242231,162221.728614,5680.327603321365,0.135753664042,17.1083175627,2.23209329836,1160.47072317,431.217816977,100,14.9944851888,0.21271882138,2
179.226955468,0.00274201205333,144.268919181,778.390503515,283.238050755,224066.0,cfg1,381.623417354,454.492273972,2.57752343277,1956.86406216,1326.35112476,780.546045811,11716c65-2d66-437a-95d8-e4477f853805,2015.61282779,446.341039756,15.7001063371,331181.342353,0,57636.4665242,115583.281654,157961.594176,5658.45858822442,0.159449726072,16.9971203969,2.59277784659,1265.09012369,427.611526531,100,14.5617957256,1.39936757638,2
179.262722438,0.00779944492454,794.540289883,951.361323852,43.0275432009,224066.0,cfg1,362.817724983,255.953821254,0.847738839119,1862.38575393,1396.82013268,902.34204582,0d75ec3f-6c75-4eee-8bcc-0655f70f1bb8,1678.37259828,378.958262461,472.110408742,329947.627901,0,57324.7578143,116571.47673,156051.393357,5633.959269991729,0.223561230193,17.522047388,2.56675192814,692.807866211,338.927632842,100,15.9835660462,2.41724820816,2
179.98484006,0.000857873887132,354.48183141,677.467196799,158.891535836,224066.0,cfg1,315.611710756,278.707768276,2.30046644533,2011.93400934,1379.42591783,753.52194549,c6c102f1-d69c-4727-8cc4-78aed41a18ed,2531.87488373,396.25943297,7.79545846542,335900.182349,0,60283.8160557,115273.783436,160342.582858,5695.963213394428,0.0882454035795,17.3159530457,1.53651302099,1147.57571648,420.98068368,100,15.5658289059,0.97979098665,2
179.496162034,0.0041971317239,163.947697109,160.150815616,114.625223094,224066.0,cfg1,384.024980061,361.894998364,2.3746744075,2144.88254363,1601.23040389,730.590160944,8f738a2d-0cf9-476d-9d49-fe356c2afddc,2843.7522838,943.597778706,30.7874862673,347781.971782,2,61826.4282558,119684.232227,166271.311299,5718.620011146374,0.184916173957,17.0441556938,3.08485779958,1281.7371907,426.818737279,100,14.6929280404,1.69710818579,2
179.255881204,0.00167545571685,478.526398457,388.406314977,294.030842187,224066.0,cfg1,94.8367433101,98.1545261212,0.35635678136,2052.21609675,1426.46949331,739.628707261,e57799ed-12c9-4fa5-8ec2-347484632960,2802.77072336,59.4820082113,344.017522094,338093.423084,0,62301.3545622,115087.783509,160704.285014,5715.642844714236,0.0784063923232,17.4037316377,1.27022834919,570.957068655,306.366244483,100,15.8572023686,0.72720680202,2
179.208175488,0.000675887455299,664.146816218,603.251463835,118.15148332,224066.0,cfg1,696.389792786,237.810665116,1.97260265831,2045.47908975,1436.87988872,667.452671062,9fd6e32a-05ed-4444-a1d3-b80c0aaa80e6,2738.43523738,962.332137468,321.109009621,348392.75937,3,61861.1528817,120577.142112,165954.464377,5710.969097613883,0.0686655502734,17.4844623261,1.26735199806,998.166260505,403.447121418,100,15.9001011277,1.02462595235,2
179.765926431,0.00314188295893,697.811283611,582.499156359,152.823480009,224066.0,cfg1,800.477003742,200.288769703,0.667710929988,2009.97849166,1358.42249491,687.217065908,1aaea523-cf20-439a-a14b-918424a9fd50,2597.58074702,642.838490079,258.893823203,340469.599479,1,60996.8424804,117256.618181,162216.138818,5700.736513593071,0.0972959253046,17.4952876771,1.46119670208,522.114881714,297.464429707,100,15.9803881751,0.430076628753,2
179.738082222,0.00710034809142,650.196981555,529.991242637,54.4165563061,224066.0,cfg1,31.6444284279,408.985147251,2.94962376845,1967.50784158,1442.13654351,892.506825138,804f8c5a-24a4-4886-b940-bc2a2d0a108f,2383.79537906,60.1570382298,406.178364295,334493.169696,0,60510.3670219,115351.963437,158630.839237,5685.205757458926,0.291518887815,17.479706408,4.72094785833,1589.6948657,450.903222061,100,15.6822859668,2.20673335402,2
179.043004952,0.00901605253148,467.403174966,817.702613072,132.070625787,224066.0,cfg1,793.964528907,337.361980924,1.99132687146,2062.25913144,1459.21584454,682.061608019,eb0d96cd-ac08-496f-9a28-852c63f51f03,2618.7056064,317.506340709,329.947942947,337402.574667,1,61261.8402772,115720.378563,160420.355827,5702.271160433187,0.283726767502,17.3973370387,4.45900882794,1149.07942393,397.813366961,100,15.6434468311,2.62855360678,2
179.748341184,0.00187278039025,435.946842385,379.166043683,101.173707865,224066.0,cfg1,522.658734233,189.140144332,0.189108404683,1924.12356199,1385.25362334,671.437447709,e292d9db-e36a-443a-9412-79f1ace2a6ff,1696.86664068,977.50887936,439.047787036,339222.763747,2,57303.809729,121051.343413,160867.610605,5635.3027972182645,0.0929595301591,17.3778950044,1.40042951527,568.309874684,294.555457515,100,15.8219123071,0.70193897284,2
179.415244226,0.0102039074504,293.023608093,763.837699105,66.7898298422,224066.0,cfg1,809.913356148,273.424145141,2.59048853156,1919.1571871,1328.26796802,683.608591543,1c8b9a0e-1e12-436b-ac08-2df848d6d276,2019.50102739,879.508793004,481.414827818,340829.004951,2,59045.5272591,120360.950983,161422.526709,5658.741052269234,0.348940030015,17.2537702179,5.39191660642,1414.88262373,426.326401955,100,15.2213055263,2.81285563969,2
179.17722423,0.00113056603507,396.084157567,337.453752634,163.363462728,224066.0,cfg1,337.92897241,169.443697805,2.49924312041,2024.25308732,1382.65140845,650.02861098,f9fa50dd-7585-4692-afc2-97c0f13c02ce,2618.19702523,69.599233574,179.164868367,335122.426898,0,60802.0728478,114563.486557,159756.867494,5702.234213797023,0.102358362362,17.3499531639,1.74269829179,1261.48879398,433.458999724,100,15.5948824538,0.943622974197,2
179.445796319,0.00557580004347,318.053051377,509.745438865,233.430149485,224066.0,cfg1,868.209189204,113.654069933,2.41982519752,2002.97843323,1279.23723674,751.892658257,ac0665a9-bc0b-4877-9a17-cc249673cd42,1767.33676911,137.152082958,83.5118033843,326770.360116,1,56492.9711699,114536.09854,155741.290406,5640.422204545943,0.223309104793,17.2810870217,3.41107358968,1202.38079589,413.372247438,100,15.4358682558,1.95416337338,2
179.937276106,0.00112219895843,522.440604955,324.875253308,261.607012502,224066.0,cfg1,367.396456422,160.86648663,2.68316827539,2004.08749464,1383.40649635,659.133299316,0656b757-996f-4cfb-8f75-337e89c49e16,2435.61025729,701.736956968,144.62388335,339102.046142,0,59923.5492448,117367.467742,161811.029155,5688.969926380248,0.114983304592,17.4268813767,2.04751487904,1343.22058527,440.386906382,100,15.7268504387,1.01621433338,2
179.192286744,0.00292363504135,523.416248931,357.017650686,294.295373339,224066.0,cfg1,252.300717218,274.921267646,1.64050640993,2070.84755251,1415.62735685,658.666070271,ade044a5-620a-4466-a0e0-01d4b7d5747b,2698.96664777,705.084244163,214.155945936,342048.028439,0,61319.0317518,117610.323108,163118.673579,5708.101843198832,0.086901606351,17.4273611517,1.13628084346,771.188881267,381.575908162,100,15.8391153334,0.481323593648,2
179.52841323,0.00230869270183,150.542999247,305.663546937,90.7938607243,224066.0,cfg1,137.453813906,2.94964923921,1.21468796605,1998.83301877,1376.09379863,677.134491647,67845222-b1db-4f16-9e0a-251f91535902,2548.28195739,16.8339711508,46.5582126971,334014.895708,0,60300.3966008,114314.596663,159399.902444,5697.1551296714515,0.0673287049437,17.0127068324,0.563659590186,564.053673001,339.222665669,100,15.0367312248,0.583752244074,2
