AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,PV_Panels,bomCost,BattCap,CtrlDGain,CtrlPGain,GyroSize,ixx
0.011435914126,0.395148640483,27.0297962716,1.08289621001,0,100,4.62859119865,3,235066.0,103.426399491,4.18882362793,1.11181159636,0.784496446901,2.92257142672
0.0051784914401,0.179021181226,27.0297958795,0.463047079794,0,100,4.61912850237,3,235066.0,101.898278316,2.41817885831,1.20723109998,0.840713388834,2.79254382241
0.0202061922368,0.489887812783,27.0297966748,0.452152232959,0,100,4.61837533525,3,235066.0,108.447797932,2.22217475833,3.2382478323,1.86797959077,2.76125712709
0.0154521161514,0.435927978515,27.0297952927,0.551901390159,0,100,4.62347210543,3,235066.0,103.668128845,3.97091410017,2.17510226198,0.962321163944,1.55536371565
0.0275411857978,0.673759026246,27.0297955949,0.642731904122,0,100,4.61732283192,3,235066.0,96.9434127136,4.49962609402,3.67589463217,1.22480639637,1.49191000588
0.0146955146191,0.359355688588,27.02979726,0.379028944408,0,100,4.61935996519,3,235066.0,105.997025609,2.87557346397,2.42524941764,1.74972010999,1.64271039865
0.013422411333,0.46559131243,27.0297983344,0.616214248284,0,100,4.65355326292,3,235066.0,136.274849677,4.75394897287,1.11505006159,0.865128204361,1.41823638907
0.0142226290838,0.494437750822,27.0297965945,0.488289176062,0,100,4.64769815041,3,235066.0,130.378106329,4.88691246915,1.62050397299,0.751651675087,1.07360541555
0.0276796073792,0.677017731339,27.0297978241,1.20656601291,0,100,4.60828749326,3,235066.0,83.4882953063,4.5274310932,3.68519108444,1.23867999884,2.76966566596
0.0232621014073,0.564687533164,27.0297964256,0.810331619531,0,100,4.62717502523,3,235066.0,112.430506219,4.17799508602,3.1879376726,1.26036083642,2.0830648044
0.0208413971039,0.51671740376,27.0297959423,0.729703308165,0,100,4.60646973828,3,235066.0,85.8804489725,3.29621289011,3.13557584991,0.696441465707,2.5371147244
0.00313695280508,0.0759711975479,27.0297968904,0.0651324343778,0,100,4.63320528433,3,235066.0,127.486088961,0.811080913512,0.652082086679,1.12549188122,2.58712713934
0.00916771790615,0.319161467043,27.0297951908,0.857691150612,0,100,4.61677361225,3,235066.0,92.81332275,3.50180647363,1.41022753559,1.94054666294,2.92629845115
0.0277767838709,0.674769221086,27.0297956882,1.07219204636,0,100,4.65122671284,3,235066.0,146.534169045,4.77015591983,3.62047188111,1.31575695257,2.32173792083
0.0179980807561,0.446447031748,27.0297966997,0.264739952169,0,100,4.64635752554,3,235066.0,147.847543458,2.72637493333,2.90379816484,0.707462822482,1.211052603
0.0281025722887,0.549832695926,27.0297954516,0.157690132132,0,100,4.60864912898,3,235066.0,86.3804806333,0.562378294404,3.91378093613,1.20131863453,0.885125045342
0.0281303196548,0.685224768196,27.0297966073,0.689328846501,0,100,4.61060468543,3,235066.0,85.8194282663,4.72170111163,3.68574133901,1.55935065257,1.50967167266
0.0297933135106,0.682205139956,27.0297955618,0.41399762229,0,100,4.62175623171,3,235066.0,109.627685136,1.98591074252,4.27485530729,1.0756113457,2.37092555842
0.0357047803649,0.846293168063,27.0297957058,0.363497424709,0,100,4.64161503636,3,235066.0,135.268668878,2.60364814997,4.97821707404,0.693257603302,1.61188680616
0.0241047014683,0.564887057382,27.0297949698,0.411989844869,0,100,4.62826079216,3,235066.0,122.183920879,1.98510358388,3.673087279,0.898608251661,2.92070662847
0.0206206416542,0.511573188058,27.0297951836,0.585881262248,0,100,4.60530791049,3,235066.0,84.7540652924,3.23834171942,3.12462122859,1.9956784535,2.09258854503
0.0261983058808,0.649374990794,27.0297960951,1.05965701669,0,100,4.63507148486,3,235066.0,126.850740525,3.89227830542,3.68286452923,0.844170522585,2.92805034408
0.0144826935482,0.35031911601,27.0297957061,0.372283073871,0,100,4.61342715379,3,235066.0,95.1038589371,3.11685892584,2.3174773766,0.966402320027,1.44485459677
0.0344261737427,0.69089204401,27.0297964541,0.209438941157,0,100,4.61657235882,3,235066.0,94.3740815001,0.715942290978,4.60176194832,0.719534163389,0.967324995105
0.030050156488,0.630963862601,27.0297958981,0.48862354774,0,100,4.63275433151,3,235066.0,123.896334945,1.15724471049,4.19619190713,1.29798347005,2.64764686829
0.0177447393084,0.356015777641,27.0297962649,0.250440451323,0,100,4.63706959192,3,235066.0,135.044209024,0.851901914296,2.85627815939,1.87416319661,2.2499258066
0.00556317699375,0.172009285313,27.0297954589,0.159928213537,0,100,4.62554079653,3,235066.0,108.265556555,2.24276265659,0.710941717591,1.78373230331,1.13979423662
0.0287262191427,0.708972184885,27.0297983323,0.764344927527,0,100,4.64006815957,3,235066.0,135.913150487,3.51038748364,4.07296629928,0.744751228637,2.37763048421
0.0100118337631,0.341006115743,27.0297970766,0.673494123318,0,100,4.65652492546,3,235066.0,146.807097814,3.78598723774,1.16999917854,0.917545777479,2.07613471163
0.0371800091866,0.800248906542,27.0297956705,0.649729564917,0,100,4.63411050562,3,235066.0,121.240212956,1.47754963058,4.99073188898,0.907296423327,2.87772680479
0.0372628356312,0.795726406636,27.0297962202,0.336686175905,0,100,4.6484810517,3,235066.0,142.104357099,1.39181042404,4.98946772738,1.45957487448,1.48705914602
0.0356135467787,0.774738172262,27.0297972386,0.51696435219,0,100,4.62284213488,3,235066.0,106.160490709,1.58134044936,4.83910619197,1.4469526792,2.40883120562
0.00809127289838,0.215123650503,27.029797067,0.341859329577,0,100,4.63204258323,3,235066.0,124.16597733,2.40501588829,1.66403276298,1.29287766281,2.02337811213
0.0180291331099,0.442827636924,27.0297959239,0.541304875389,0,100,4.62970335261,3,235066.0,124.800717616,2.45230097504,2.94611385985,1.84679005734,2.88927973842
0.00301023142132,0.103208559264,27.0297959645,0.0900624987094,0,100,4.64830116586,3,235066.0,147.957300928,1.83203440755,1.10158284281,1.73781665819,0.926988716309
0.0343811158505,0.696816356815,27.0297953146,0.18518780462,0,100,4.65044466687,3,235066.0,145.200181352,0.81744736911,4.61067240888,1.81141788174,0.864189902194
0.0124486155302,0.434417026009,27.0297955611,0.566089292805,0,100,4.63040944814,3,235066.0,102.471797334,4.33939568241,0.730515301418,1.71218412717,1.48155068479
0.0284206197352,0.703426301635,27.0297949976,0.416469081178,0,100,4.62269352062,3,235066.0,109.334648785,3.64282899354,4.0183013964,1.73336693391,1.24230283855
0.0132270985103,0.452024853818,27.0297962748,0.731844376362,0,100,4.63560864097,3,235066.0,111.28049787,4.68188914751,1.20184380904,0.618836950458,1.71026246576
0.0128374448695,0.43839849825,27.0297963913,0.777403363725,0,100,4.64101858301,3,235066.0,124.388667271,4.35692016768,1.67265199755,1.15158135006,1.97044894625
0.014460390566,0.328639995663,27.0297963034,0.235020952455,0,100,4.61699978021,3,235066.0,107.903392423,1.44232924486,2.584870078,1.65379826741,2.76731537961
0.0304373483827,0.744461865603,27.0297966572,0.305479680084,0,100,4.63238084603,3,235066.0,124.586772052,3.26209557041,4.31247556726,1.00372390675,1.03743843771
0.0245301519107,0.610203382361,27.0297958953,0.546515316606,0,100,4.62681790185,3,235066.0,116.206357822,3.49800842546,3.57212889217,1.36056370075,1.7391025464
0.0338847588787,0.840859770977,27.0297976128,1.19673869668,0,100,4.61633812657,3,235066.0,95.3432286537,4.68539167631,4.48663499776,0.633164655497,2.5893495945
0.0166386692153,0.403530671688,27.0297967479,0.252881435164,0,100,4.61747131196,3,235066.0,100.933069256,3.29011636661,2.56010541895,1.76032779108,0.904226810758
0.0124021604404,0.344322854445,27.0297968899,0.824170649286,0,100,4.6087287017,3,235066.0,85.1705764505,3.31758849472,1.96342207985,0.718849590757,2.96029387454
0.030908035639,0.768763956668,27.0297963553,0.511640389098,0,100,4.62583961864,3,235066.0,111.681830769,4.22066158471,4.22476076087,1.35680266975,1.26611317166
0.0351497800285,0.867355380917,27.0297983762,1.15923638881,0,100,4.63032870663,3,235066.0,118.699802928,4.08450623511,4.75868931257,1.58686642781,2.94101667677
0.026223342197,0.557381901818,27.0297956595,0.478458353486,0,100,4.61374143022,3,235066.0,98.094135415,1.23158791024,3.80052753507,0.694293203005,2.98510012055
0.0174752016138,0.434949172475,27.0297970929,0.500254156773,0,100,4.63281343788,3,235066.0,127.445900466,2.78262116311,2.83122390322,0.72076883001,2.22439209133
0.0156903686315,0.366023344806,27.0297973181,0.105848851991,0,100,4.61450224717,3,235066.0,103.73704373,1.61810890456,2.73715711437,0.578972408416,1.16362131911
0.0278800586988,0.59924870296,27.0297970386,0.381685359974,0,100,4.60556457035,3,235066.0,85.1714500663,1.34377297185,3.99025600033,0.556413983622,2.25092230318
0.0217897037221,0.494450462206,27.0297972652,0.31773755407,0,100,4.64364456637,3,235066.0,145.792013094,1.65655856881,3.38709256063,1.91730430041,2.47835829063
0.00855553254647,0.206600689236,27.0297963426,0.185504196983,0,100,4.63299524494,3,235066.0,127.629304332,2.22381612098,1.78713118733,1.53314736679,1.24319871305
0.0161096763454,0.393090674706,27.0297956532,0.55599325506,0,100,4.61862114347,3,235066.0,103.733866636,3.10318910544,2.54621995747,0.801079314465,2.14637070677
0.03299782035,0.680018143269,27.0297977153,0.368599975492,0,100,4.64212306959,3,235066.0,134.8139455,0.987693164215,4.48626226135,1.82704098097,1.8054294509
0.0231191001017,0.573954980962,27.0297957852,0.650746602843,0,100,4.60396944981,3,235066.0,81.5156983398,3.49525973801,3.38542914955,0.74496214175,2.08153931054
0.00767527666204,0.258464413225,27.0297959644,0.379435329836,0,100,4.65561356419,3,235066.0,147.441665643,2.94983238751,0.755695196349,1.50617924409,1.70154354754
0.0295206610094,0.728257121848,27.029795765,0.309815938451,0,100,4.64181919558,3,235066.0,138.166153681,3.59448659009,4.15637481812,1.54937216109,0.935894176457
0.0242367216446,0.599295456274,27.0297956085,0.621961511494,0,100,4.62985613402,3,235066.0,119.17991618,3.75443114643,3.45871262523,0.931100353958,1.81337370063
0.02535553077,0.570340583164,27.0297962875,0.169682925996,0,100,4.60334361008,3,235066.0,83.8702822689,1.69183462314,3.76882033938,1.89237452093,1.13303318248
0.0268113781651,0.596650583091,27.0297953949,0.475739731603,0,100,4.64412645351,3,235066.0,144.185011561,1.63084170747,3.9141410501,0.896455012894,2.96962877043
0.030345526615,0.750517133545,27.0297963384,0.62351428219,0,100,4.63139354204,3,235066.0,118.970983141,4.43573363458,4.08266704549,0.870583926469,1.45787707201
0.0232768744555,0.597653253163,27.0297960024,0.492707946699,0,100,4.63244543903,3,235066.0,115.870188933,4.80094144967,2.98937460661,1.90383052272,1.0753831887
0.0291695780522,0.715563136255,27.02979628,0.722816389709,0,100,4.6307796436,3,235066.0,116.920757916,4.61078668583,3.8644573207,0.819371028051,1.62118094645
0.0104057462483,0.350080123159,27.0297961046,0.776311319772,0,100,4.65696277044,3,235066.0,147.714381653,3.88802358677,1.25236723226,1.85611373888,2.31224323565
0.0251840921756,0.6009063043,27.0297973372,0.205591482329,0,100,4.60530428162,3,235066.0,86.8748356381,2.18915375068,3.81328998831,0.527359205709,1.23796041812
0.0279626915115,0.548869223875,27.0297966747,0.15863279564,0,100,4.64519839956,3,235066.0,141.007402049,0.590666313291,3.90280476524,1.84097402228,0.895288947804
0.0263720252684,0.645156016488,27.0297959077,0.578307593857,0,100,4.63679126602,3,235066.0,132.993307237,2.9467050238,3.87150368375,0.799120127484,2.27615470495
0.015749369413,0.37922587285,27.0297968208,0.285329348238,0,100,4.60446704228,3,235066.0,88.7493217314,1.79960646653,2.76310097525,0.674114335996,2.58257962276
0.0132889685648,0.324726164061,27.0297961125,0.13002784514,0,100,4.61215542365,3,235066.0,99.9410875211,1.96756286155,2.44899237771,1.07701681029,1.02950333815
0.0319975750885,0.738109338077,27.0297964513,0.401402801745,0,100,4.62694777805,3,235066.0,115.909928763,2.13613395557,4.52667994531,0.68061355237,2.14690556074
0.0294588656491,0.594015752934,27.0297960818,0.258177227151,0,100,4.61147059761,3,235066.0,90.933804111,0.797913091987,4.08741122874,1.10751917611,1.40099312589
0.0251243003093,0.538541586182,27.0297962991,0.225578993666,0,100,4.6338540374,3,235066.0,128.722125189,1.29267676795,3.6933744975,0.973848698225,1.47003172113
0.016722780706,0.408145244716,27.0297969797,0.40932360254,0,100,4.62148029454,3,235066.0,107.993815537,3.17289753363,2.60946511799,1.89254667146,1.53374098798
0.00819947584551,0.19939922886,27.0297972061,0.40190949982,0,100,4.64148183993,3,235066.0,140.890987953,2.10621616997,1.77547321412,1.33116698379,2.96087921151
0.0225690344619,0.5094094643,27.0297963055,0.313104281817,0,100,4.61997723803,3,235066.0,110.142034349,1.6389953619,3.46714039287,1.31457076043,2.34551179193
0.0133068681533,0.391245543764,27.0297969104,0.801512645622,0,100,4.64634934637,3,235066.0,138.005897176,3.739806237,1.95319673721,1.42614907852,2.45862762736
0.0253067755888,0.608437353588,27.0297969162,0.436761820048,0,100,4.61402946551,3,235066.0,100.281520599,2.27407884193,3.83340637611,1.22418561201,2.48371299268
0.020277524828,0.491182611573,27.0297967469,0.151655430506,0,100,4.60849077602,3,235066.0,93.2476666246,2.2061220093,3.24919885772,1.37266034629,0.93700292846
0.0085170172955,0.277734566147,27.029796158,0.397147583798,0,100,4.6464707442,3,235066.0,139.487075283,3.07194692194,1.50253564628,1.46382338911,1.61987280291
0.0151248907836,0.372925805968,27.0297971714,0.234275189033,0,100,4.64294593741,3,235066.0,144.401853601,2.31398181722,2.6192450832,1.59885618357,1.39500589497
0.00719080000912,0.123628313019,27.0297965761,0.121260939314,0,100,4.62428484119,3,235066.0,116.714201803,0.607784627594,1.707837817,1.45409153618,2.50546449095
0.0262741049687,0.639504852383,27.0297961829,0.604899053102,0,100,4.63958898223,3,235066.0,137.851879539,2.7428458788,3.88869215619,1.30633359399,2.62399203561
0.0372092073653,0.922045744774,27.0297968058,0.370547796912,0,100,4.6495700486,3,235066.0,145.502388876,4.53450213705,4.941257211,1.80790930527,0.828520634164
0.0100820784472,0.189022307487,27.0297955307,0.0585175625491,0,100,4.63135455926,3,235066.0,127.453439057,0.722335670248,2.02954387131,0.793977814508,0.898648672241
0.0142204161534,0.317270421193,27.0297963381,0.181636556171,0,100,4.61024242118,3,235066.0,97.7215099098,1.34739200667,2.54736475184,1.01936098147,2.14719826831
0.0176367329406,0.473329351739,27.0297967278,1.10894894732,0,100,4.63536155399,3,235066.0,122.174222649,4.11241902115,2.43103144945,1.4084670733,2.96381836489
0.0143559346163,0.268581417522,27.0297961872,0.0789930664934,0,100,4.64212499149,3,235066.0,141.954960646,0.597173239002,2.46526154304,1.68061097488,0.851697504994
0.00520883606451,0.177779105127,27.0297964698,0.458024960446,0,100,4.63083311962,3,235066.0,117.915006251,2.45033394387,1.08371862362,1.30395403206,2.71892331664
0.00376129651226,0.083515380827,27.0297956382,0.0532645907204,0,100,4.60953454376,3,235066.0,89.9517647667,1.54049734379,0.716282074511,0.706809576185,0.894408685701
0.0243852310765,0.625921060442,27.0297969261,0.99337520583,0,100,4.64114372981,3,235066.0,128.430691902,4.97799375737,3.08459918515,1.47642369503,2.06875481985
0.0224869111955,0.485386457264,27.029796175,0.197449004369,0,100,4.64396862764,3,235066.0,145.031617114,1.31089688258,3.41682612165,0.830135419534,1.45077719565
0.0179631798528,0.432824111387,27.0297970427,0.191554491369,0,100,4.62411540609,3,235066.0,117.427640688,1.92812912745,3.0106632902,0.762489327106,1.49966372742
0.0111128051046,0.385927727214,27.029795094,0.83548424999,0,100,4.61543240378,3,235066.0,84.5861567292,4.10834816932,1.08849900531,1.28292812005,2.31924637045
0.0241041284533,0.491291990719,27.0297967888,0.382804053907,0,100,4.61078918401,3,235066.0,93.5129977225,0.907216697685,3.53446635089,0.65159808492,2.54317270222
0.0293803191212,0.726891831127,27.0297950269,0.674024677314,0,100,4.62306492277,3,235066.0,107.079333158,4.30956819259,3.99004474658,1.22307636273,1.63550754002
0.0273081990536,0.612646172509,27.0297948231,0.393535028284,0,100,4.61967832992,3,235066.0,107.48651407,1.71689068752,3.97786327318,0.965600567399,2.43283735053
0.00472655301584,0.158002011964,27.0297969239,0.4154010102,0,100,4.6490329418,3,235066.0,147.905137412,2.19546520717,1.26224590155,1.85625119334,2.95211415363
0.0241949700633,0.569873623058,27.029795639,0.42737816519,0,100,4.60337576286,3,235066.0,84.5598736241,2.02616639118,3.68741209805,0.557541263261,2.92567701163
0.0237185354417,0.583128953438,27.029797774,0.736756678669,0,100,4.62047767568,3,235066.0,109.205136903,2.94125626284,3.55591806954,1.42300656339,2.94609544478
0.00482235278017,0.103415787315,27.0297953156,0.188488736376,0,100,4.65093865197,3,235066.0,148.440360257,1.65919717567,0.626493872114,1.19149257964,2.59948339865
0.0123868623135,0.338032697708,27.029795659,0.245608271349,0,100,4.60950516295,3,235066.0,86.6715014507,3.25168164976,1.98444408774,1.1600243408,0.909411295285
0.00773019902813,0.272079855202,27.0297970995,0.45631309868,0,100,4.62327060611,3,235066.0,101.14959033,3.1699895679,1.01262785602,1.22854609649,1.82087911984
0.0279402204166,0.682327380538,27.0297961656,0.238185594416,0,100,4.62212668476,3,235066.0,110.532890278,3.01558398872,4.04939243904,1.69009265778,0.90489664012
0.0302263939522,0.688681723506,27.0297971417,0.489953605108,0,100,4.61910908196,3,235066.0,105.395751786,1.94934239644,4.31596396207,1.17630805249,2.75758666161
0.031892426612,0.734696379417,27.029797019,0.207826318868,0,100,4.61277910152,3,235066.0,94.7477535349,2.12495214519,4.51489489992,1.7436268647,1.1151053634
0.0181445101546,0.446939050192,27.0297961066,0.434432523716,0,100,4.6007525006,3,235066.0,81.0110662397,2.53945369061,2.94755672101,1.1473683658,2.19938084196
0.0354118831878,0.718759347465,27.0297962114,0.302699075094,0,100,4.64179617022,3,235066.0,131.695372943,0.826510128356,4.72060081195,1.611804319,1.37149619324
0.0175147105603,0.430038903682,27.0297963928,0.462671223264,0,100,4.63054961223,3,235066.0,126.02574891,2.39074859973,2.89319650535,0.930072874221,2.57042055475
0.030280490475,0.752335725676,27.0297962389,0.369968694756,0,100,4.63297144821,3,235066.0,123.272395293,3.9985464475,4.19007633227,1.35283472944,0.978621317515
0.0273918381729,0.676861237515,27.029795688,0.93897763941,0,100,4.61233843037,3,235066.0,94.8067742874,3.46088350439,3.92099998168,1.51870155841,2.99282431344
0.0142817340297,0.350236474167,27.0297959247,0.2573855721,0,100,4.61751128459,3,235066.0,107.437031905,2.10949254653,2.54719863567,0.770373737823,1.78838351967
0.0170035678055,0.386448278054,27.0297960754,0.231705760854,0,100,4.63519881511,3,235066.0,134.41430818,1.52056673224,2.86371319216,1.46004703615,2.31632555255
0.0268884780489,0.651460334416,27.0297965002,0.577408953063,0,100,4.61593222767,3,235066.0,93.0017042714,4.73871376281,3.5072444795,0.517621938563,1.26224643301
0.0209182056647,0.5114203628,27.029796908,0.43573911008,0,100,4.61131558141,3,235066.0,90.9975717919,3.6734636911,3.02767096183,1.5909217284,1.32485445172
0.0229074362839,0.553085162343,27.0297968601,0.610259717069,0,100,4.62869116181,3,235066.0,113.616829593,4.28048243247,3.10562332509,0.839192483698,1.52499511801
0.00856557942117,0.233857046071,27.0297967468,0.430933434747,0,100,4.61065538892,3,235066.0,91.796976535,2.55775224379,1.68030149908,1.76281118322,2.30866752122
0.0126964013108,0.268335952269,27.0297963119,0.141109133136,0,100,4.60210836241,3,235066.0,85.3929412623,1.09056293372,2.35329913635,0.69753725733,1.81757844061
0.0287207707688,0.608062154261,27.0297960138,0.289650028467,0,100,4.64742752964,3,235066.0,146.628198051,1.22310193786,4.06419410209,0.76534078695,1.64915313679
0.0180244427623,0.435520264273,27.0297964608,0.773240374743,0,100,4.64915698842,3,235066.0,147.10183459,3.56416755736,2.66257425922,1.87998428437,2.4733829701
0.0325676350686,0.698009304529,27.0297951794,0.522042897698,0,100,4.61185082284,3,235066.0,91.6336200659,1.37802150993,4.49108471627,1.55016750955,2.63900607666
0.0135422143276,0.47856828801,27.029796688,0.507340188396,0,100,4.62887958421,3,235066.0,99.5321178465,4.80871728061,0.999495512516,1.96244053836,1.1557963721
0.0179344247144,0.396371197422,27.02979496,0.11342356456,0,100,4.63583173919,3,235066.0,134.758547891,1.38527721832,2.9451825658,1.30651609761,1.05978800203
0.0274920604751,0.683104407154,27.0297971223,0.678992246122,0,100,4.64038132547,3,235066.0,135.689290927,3.70164172826,3.89898207458,0.7909094805,1.98795372252
0.0251479640448,0.57230658895,27.029796303,0.404095114195,0,100,4.6102142558,3,235066.0,94.6383149382,1.78079452765,3.75776682423,1.4425428759,2.73359530292
0.00895722719082,0.294270815282,27.0297958882,0.614148798562,0,100,4.62816903636,3,235066.0,111.893724847,3.20366815265,1.5186321414,0.994503290422,2.36230746908
0.0243216307475,0.600373140503,27.0297958644,1.17369500376,0,100,4.63317982259,3,235066.0,118.633743009,4.69275857437,3.16774633698,1.45518140302,2.61822346381
0.0279874536474,0.636402116659,27.0297963089,0.34420554492,0,100,4.60447819501,3,235066.0,84.5174811674,1.86276546362,4.06854866412,1.53094342992,2.06273996255
0.024387826834,0.528165758256,27.0297957652,0.254833082151,0,100,4.62897768694,3,235066.0,122.04404486,1.36171046973,3.62406933672,0.727462998979,1.72543196852
0.00666444690642,0.128603819082,27.0297957497,0.117229994882,0,100,4.62360573621,3,235066.0,117.371749489,0.868782599204,1.68707764432,1.27818662433,2.74874509486
0.0122068349307,0.4156416227,27.0297962155,1.07179347128,0,100,4.6551715081,3,235066.0,138.964395245,4.15329582048,0.650610404974,1.53874073598,2.96818566402
0.0148861559088,0.498743343252,27.0297966178,0.521523250655,0,100,4.64113690406,3,235066.0,122.819701442,4.77995470329,1.82164122085,1.31951820308,1.1742914113
0.0279633042672,0.582493256913,27.02979657,0.249387645632,0,100,4.61908340203,3,235066.0,104.38890155,1.07919751246,3.96566806645,0.883028171553,1.44725483257
0.0198977931036,0.377481906831,27.0297952361,0.192743911077,0,100,4.63929850048,3,235066.0,135.86900188,0.517431616791,3.04062126906,1.82120009674,1.50272180323
0.0242973897837,0.603902189365,27.0297965067,0.671781144299,0,100,4.64951999441,3,235066.0,149.63565835,3.5783836981,3.52078753969,0.859007972423,2.07361294265
0.0306944295529,0.752363487594,27.0297981767,1.1494662217,0,100,4.64153248201,3,235066.0,132.658670957,4.82850229626,4.00506111054,1.42101368667,2.43304417136
0.0361452747015,0.747507846,27.0297955839,0.424161015594,0,100,4.60994479737,3,235066.0,84.5147803762,1.02330470725,4.82310546162,1.05992896405,1.89862867113
0.0326821268705,0.791275493948,27.0297958925,0.417857138825,0,100,4.63138684609,3,235066.0,122.523396375,2.91042827363,4.62968673199,1.13320159927,1.62430515083
0.0214418092442,0.517748704667,27.029795963,0.379369345437,0,100,4.61325351676,3,235066.0,100.41340582,2.16699208923,3.39345057941,1.9729468277,2.38746636743
0.0160417042083,0.375784061469,27.0297960771,0.211058689026,0,100,4.64193241618,3,235066.0,144.562041023,1.65591591908,2.77918393808,1.50810568558,2.24909306155
0.00120006591288,0.0313765667936,27.0297963041,0.0726958549889,0,100,4.64596304013,3,235066.0,148.154584999,0.797695488844,0.899344720172,1.04157077217,2.97255576146
0.0290617479154,0.632887708721,27.029797063,0.270883986455,0,100,4.60443757029,3,235066.0,83.0210067006,1.48517435219,4.13435729844,1.30182128885,1.5485650027
0.0358703164037,0.871337265186,27.0297968427,0.418221697923,0,100,4.6407239297,3,235066.0,134.367219834,3.28426757187,4.95749886736,1.26299837016,1.37770289349
0.0150694619601,0.487931791905,27.0297960381,1.06496540554,0,100,4.63222304341,3,235066.0,111.426291741,4.62360268521,1.90335259156,1.31414256193,2.49022522
0.0144624198184,0.501937952579,27.0297962877,0.866826934255,0,100,4.63069926494,3,235066.0,106.52964421,4.8778818729,1.72281453719,1.130993341,1.9052458074
0.00153134798037,0.0374836756375,27.029795253,0.0771536120725,0,100,4.6086689466,3,235066.0,94.2329963435,0.747920750706,1.10586597015,1.55389949868,2.75084374888
0.0345983344799,0.852953486485,27.0297958845,0.308823186511,0,100,4.63074855423,3,235066.0,119.187381704,4.00607363324,4.70420031444,1.47784727319,0.804253074509
0.0142883750119,0.411701618689,27.0297959562,0.895218031249,0,100,4.60764115187,3,235066.0,80.6052490961,3.84388663612,2.05449613601,0.928248111088,2.63623992072
0.0285070948003,0.700450887286,27.0297975652,0.982001003249,0,100,4.62577825579,3,235066.0,110.338017942,4.47068536944,3.81837616937,1.30447383125,2.28801184197
0.0143619139793,0.50936003608,27.0297962651,1.01829329411,0,100,4.66479010993,3,235066.0,149.397540507,4.95985062665,0.786887594057,1.98333033044,2.24044175734
0.0130083710032,0.431921668481,27.0297970912,0.640311766223,0,100,4.63256759621,3,235066.0,112.976677171,4.25649273079,1.73460540116,1.63634884137,1.67192088456
0.0220277981195,0.550423016674,27.029797295,1.03393141527,0,100,4.63601112613,3,235066.0,123.467590687,4.42144018719,2.93862463939,1.66061881769,2.49455631142
