PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,Angle,BattCap,BattX,BattZ,CompX,CompZ,CtrlGain_D,CtrlGain_P,GyroSize,GyroX,GyroZ
4,249066,859.2197794,2001.266837,1173.951748,4.14704E+11,0,67487815008,1.49465E+11,1.97751E+11,6525.486389,157.3422032,54.22179123,639.4810106,179.034976,564.3952427,78.43300399,0.567694677,0.400613818,1.340805101,325.2669221,337.2506962
4,249066,890.76462,2011.236744,1145.394006,4.2355E+11,1,68586379900,1.52049E+11,2.02914E+11,6525.486389,178.7497556,192.49138,706.1387716,268.0193814,972.5173676,270.0323176,2.780308645,1.162363101,1.492732558,640.9026603,37.21279915
4,249066,889.8746465,1984.151435,1122.508216,4.18656E+11,0,68311638941,1.50286E+11,2.00059E+11,6525.486389,171.2639416,173.4750025,297.6680977,195.3040291,38.32380221,149.2885649,0.883112028,1.675635536,4.724173078,250.5922696,253.6869203
4,249066,890.1288256,2033.978742,1305.649405,4.18639E+11,2,68639044617,1.51086E+11,1.98914E+11,6525.486389,161.7183066,61.1716516,893.0071793,221.0910964,778.2332186,459.1168599,2.74627662,2.366715382,4.304985453,272.3950163,476.3574528
4,249066,918.5720592,2033.078086,1134.169306,4.22321E+11,0,68355025908,1.51752E+11,2.02214E+11,6525.486389,175.3256208,290.3989389,533.0596406,277.1655222,262.1980725,496.0459436,0.553600263,2.9731241,1.99720202,576.1992002,103.7325555
4,249066,857.3390972,2020.174057,1182.988317,4.1954E+11,0,68757569994,1.5137E+11,1.99413E+11,6525.486389,163.7590381,223.2799203,50.64600979,265.3604477,55.48960349,153.5263417,1.22216888,2.775986594,0.563760124,372.0018668,469.7908031
4,249066,1162.386652,2030.703604,1159.802078,4.24038E+11,1,68233542015,1.52956E+11,2.02849E+11,6525.486389,171.4971779,139.5272632,928.5513715,110.0585652,177.0279885,362.7546927,1.784327336,1.740626315,1.119200792,650.3712817,225.6297422
4,249066,941.7091498,1982.462137,1189.667744,4.10139E+11,0,66366358385,1.47595E+11,1.96178E+11,6525.486389,151.8649293,94.46584173,59.66945629,251.4523427,462.4510374,297.0935594,2.698916121,2.372004561,3.585566891,421.8003848,78.9109533
4,249066,993.7953216,1975.191399,1183.282646,4.21533E+11,0,68512635360,1.5192E+11,2.01101E+11,6525.486389,169.0347403,170.7374866,782.7173503,133.3640629,394.3079576,471.3985062,1.409243881,1.650473941,2.259340029,467.1082373,348.1865666
4,249066,926.1706833,2002.569542,1125.712816,4.20725E+11,0,67965045682,1.5185E+11,2.00911E+11,6525.486389,165.1134113,138.8244329,492.0666314,200.8594062,233.2169385,462.1809919,0.981361476,1.336130485,1.452327252,552.5529253,296.6234495
4,249066,879.0132569,2058.911762,1207.434774,4.30354E+11,2,68853248422,1.55934E+11,2.05567E+11,6525.486389,173.5083923,28.87886203,499.8146334,166.5811367,319.866845,299.9344244,2.055382523,1.344238091,0.719769958,917.183239,337.7599318
4,249066,870.9101192,2048.93001,1274.743349,4.30833E+11,2,68261896196,1.56657E+11,2.05914E+11,6525.486389,168.0214016,143.1600829,380.7972907,284.4733149,448.839677,461.5458126,2.407990352,1.915375888,4.525924719,989.2623946,302.9347353
4,249066,886.3695615,2079.546079,1194.396465,4.24395E+11,1,67100241757,1.53908E+11,2.03386E+11,6525.486389,162.4039534,290.7462675,458.502502,95.16827855,208.1303107,116.7266963,2.155031033,1.806569944,2.470698038,869.5526365,38.41703665
4,249066,1275.771113,2155.029736,1140.51447,4.16196E+11,1,67519189393,1.49428E+11,1.99249E+11,6525.486389,166.9790157,184.2286964,47.45253869,242.3192475,993.0911974,138.1105162,0.816311629,0.462482936,2.050179309,124.8220843,41.35355571
4,249066,935.3101281,1996.562072,1128.373298,4.23353E+11,0,68396334017,1.52614E+11,2.02343E+11,6525.486389,171.4911137,193.6771388,624.1212503,135.3639457,300.4523916,353.4086787,1.698397976,0.949376112,3.860222654,614.735096,272.2514875
4,249066,1281.390471,1975.70332,1411.996235,4.1385E+11,1,67464454299,1.49074E+11,1.97311E+11,6525.486389,156.8803316,182.9598005,987.1312106,90.11095929,42.6057263,255.4383612,0.430640793,2.779193939,4.462081354,165.0435737,342.1135072
4,249066,1015.263658,1977.276535,1184.820837,4.13154E+11,0,67524206474,1.48743E+11,1.96887E+11,6525.486389,156.662251,212.9756514,463.2280128,118.5292142,34.96647092,471.8737299,2.075092164,1.55599936,4.068048884,156.5986216,353.8562876
4,249066,960.9528547,2041.515594,1421.558474,4.30971E+11,2,69021584807,1.57028E+11,2.04922E+11,6525.486389,164.4544596,162.0166005,112.5574096,291.4321902,543.1719721,166.92722,0.737917265,1.274503563,1.341218351,962.8873676,499.6807409
4,249066,923.3931807,2010.372112,1124.521546,4.21621E+11,0,68390365267,1.51226E+11,2.02004E+11,6525.486389,177.2352251,233.5361939,512.4158465,115.3039603,152.2892915,93.76723248,2.31356778,2.675704748,2.358497385,546.4000775,20.46842451
4,249066,1067.376444,2043.63853,1189.920138,4.32608E+11,3,68913969459,1.57667E+11,2.06026E+11,6525.486389,166.5786408,272.3210274,994.0237825,60.06654602,447.3300335,403.4590586,2.175892918,2.863141855,0.962529074,987.8324684,461.9018383
4,249066,993.9125595,2011.56777,1370.310308,4.29569E+11,3,68188711418,1.55461E+11,2.05919E+11,6525.486389,174.3975236,70.43755033,206.936313,292.5984448,718.7124256,351.3128941,0.287020974,0.447261474,0.602945798,945.5140345,13.57642066
4,249066,877.0292882,2032.232438,1315.925739,4.29418E+11,2,68510145982,1.55411E+11,2.05497E+11,6525.486389,174.1160339,97.42501229,227.788327,298.5162808,416.8515485,193.9434798,1.513665228,2.640001328,4.705923767,914.8596126,226.4496538
4,249066,861.577682,2061.436554,1259.579393,4.11851E+11,1,66891214025,1.48114E+11,1.96846E+11,6525.486389,156.3688762,268.8436671,653.0427508,4.28508286,715.1032283,130.6361779,1.217927686,0.845279252,0.814143717,112.3974499,203.8919621
4,249066,907.3536304,2023.353974,1141.949385,4.19435E+11,0,69655558925,1.49896E+11,1.99884E+11,6525.486389,179.7691428,81.11067909,145.5049373,174.8768959,461.0984811,140.3613078,0.29097371,1.083911305,3.803553401,69.18651689,384.2184736
4,249066,950.764669,2076.788936,1144.23353,4.20984E+11,0,67372524839,1.51938E+11,2.01674E+11,6525.486389,165.6065267,164.319826,447.6565452,139.1934887,59.39391106,314.4235738,2.501062757,1.258196993,3.729216581,638.6110946,3.522076941
4,249066,850.199789,1995.180572,1161.78736,4.29375E+11,2,68297030816,1.5523E+11,2.05847E+11,6525.486389,175.8579833,269.7085994,619.2547069,105.3800221,614.405123,123.1609879,2.911284749,0.763485317,3.547007031,926.2597331,72.24718694
4,249066,996.6848543,2058.453073,1151.870105,4.14132E+11,0,68050449724,1.49176E+11,1.96905E+11,6525.486389,157.3775576,111.7789147,135.5765543,185.4747355,635.5999479,329.8953184,1.077330763,2.141089814,3.416385623,48.95272667,440.2315848
4,249066,908.024984,2131.720459,1224.662434,4.13516E+11,1,67003253889,1.48707E+11,1.97806E+11,6525.486389,159.4412213,262.0895393,604.1941515,295.3276528,906.4660919,398.4830972,2.847000256,2.174107987,4.799948629,145.2137503,108.9541908
4,249066,883.126053,1986.9067,1224.319925,4.27942E+11,0,69064944929,1.54506E+11,2.0437E+11,6525.486389,175.9411446,183.5428025,317.6657159,288.9645775,557.0052197,277.6408255,1.225803277,2.326156605,4.003066375,810.6186533,328.4193565
4,249066,920.4862784,1988.723486,1122.927801,4.10491E+11,0,66723589821,1.4754E+11,1.96227E+11,6525.486389,154.9711586,146.3121508,87.00871665,111.314106,327.729472,369.8648877,0.562262911,2.50338626,2.400756188,143.4996122,169.4142362
4,249066,901.6230589,1979.524509,1219.2207,4.18687E+11,0,67520003540,1.50727E+11,2.0044E+11,6525.486389,166.3417847,237.5394694,873.3146018,228.0757713,602.4091158,97.56003296,2.209233051,2.4651905,4.757406717,408.4957147,101.4167099
4,249066,1102.987465,1974.046822,1349.589341,4.09367E+11,1,66598355769,1.47263E+11,1.95505E+11,6525.486389,151.1116148,287.4686283,996.4108035,199.3660008,298.9058846,112.3703948,0.481318053,2.737156153,2.210164198,243.8973038,226.1021541
4,249066,874.1578761,1977.790588,1180.299541,4.21843E+11,0,68301863914,1.52307E+11,2.01233E+11,6525.486389,166.3137164,22.83549631,378.9536556,40.25085466,513.3408682,193.8479555,2.087515164,1.344430836,0.8947889,570.529502,359.6341696
4,249066,1160.259567,1976.214692,1292.905619,4.23363E+11,1,68695078925,1.51888E+11,2.02779E+11,6525.486389,179.464197,278.3653614,7.427631058,123.2652901,793.5994545,48.1911525,2.128274098,1.550908202,4.916964319,653.3185668,117.8027876
4,249066,851.3603662,2170.842963,1431.230316,4.24947E+11,1,67954223394,1.54469E+11,2.02525E+11,6525.486389,158.8596388,162.8943141,14.48209968,191.2664418,5.747973493,143.956948,2.676389669,1.599269931,2.88719737,879.574749,404.8897676
4,249066,1005.302217,1981.732312,1168.823771,4.23605E+11,1,68298272817,1.53048E+11,2.02259E+11,6525.486389,167.9644877,259.083631,328.2791354,276.6740545,843.4111993,427.5763576,1.423539705,2.21441286,1.07089699,660.4767235,314.0072779
4,249066,899.7401309,2073.943037,1175.065497,4.23948E+11,2,66895843325,1.5399E+11,2.03062E+11,6525.486389,158.5900844,202.9786374,603.6560232,257.6892008,323.8290049,351.119084,2.87268583,2.24686883,1.623959735,917.9021294,91.47155079
4,249066,881.4365147,1975.968363,1178.12609,4.14225E+11,0,67203465378,1.49276E+11,1.97745E+11,6525.486389,156.6882415,83.3445784,722.9493923,252.7321568,494.527778,205.2569468,2.353228051,0.908056014,2.756412713,358.1839099,275.6935865
4,249066,997.395564,1987.316682,1239.075218,4.20416E+11,1,68416827139,1.50905E+11,2.01094E+11,6525.486389,174.1708618,220.2497629,900.2786325,175.3352332,454.9276154,447.2918153,2.586130343,2.439611198,4.11695385,370.8180051,199.3943171
4,249066,932.0322029,2003.228424,1304.649863,4.30294E+11,3,68694737445,1.56788E+11,2.04811E+11,6525.486389,163.2560397,74.47853841,425.0093018,79.94118439,800.9639102,149.5268119,1.863581182,1.531038076,2.323267678,966.5288388,472.9651737
4,249066,863.0862625,2005.446644,1204.426783,4.18884E+11,0,67947212984,1.51048E+11,1.99889E+11,6525.486389,163.6806052,262.2499115,98.11972449,72.92864299,99.18686032,222.6509114,0.659756926,2.490576643,0.560514312,458.9015162,329.9896744
4,249066,1084.898542,2037.877318,1152.167927,4.21022E+11,0,67576788151,1.524E+11,2.01045E+11,6525.486389,160.1980139,110.9367612,768.5251658,52.47516277,162.426057,347.684777,0.299427152,1.603666952,1.942327861,682.5524974,308.7945588
4,249066,920.9065365,2018.408362,1200.902629,4.18452E+11,0,66529467109,1.51633E+11,2.0029E+11,6525.486389,153.4704751,254.7231962,400.6704667,183.0699016,588.7210304,483.4127632,1.694726496,2.952905421,1.592560413,828.660414,115.307607
4,249066,1129.380955,1985.13781,1339.414987,4.14983E+11,1,66349016462,1.50032E+11,1.98602E+11,6525.486389,151.6527693,72.41090464,34.78350438,282.3493956,777.9863179,307.8625029,2.042586861,1.712530059,0.719815534,736.9935207,66.6329123
4,249066,1017.645077,1976.385404,1210.060771,4.24392E+11,1,67800853050,1.53216E+11,2.03375E+11,6525.486389,170.5591596,171.5156732,311.0039012,171.9028106,868.4095443,122.9084021,0.776348108,2.291792793,1.037922001,744.4669228,23.72427271
4,249066,959.4046198,1985.838406,1136.870671,4.19652E+11,1,66754974127,1.51987E+11,2.0091E+11,6525.486389,156.7264392,234.6225524,613.3457733,16.06189927,961.9873997,292.4786875,1.557473733,0.889909452,3.787534117,772.6050845,128.8067183
4,249066,1036.854464,1970.773996,1280.023976,4.22596E+11,0,68774670615,1.51468E+11,2.02353E+11,6525.486389,179.8544738,172.7449958,2.466104679,254.7129379,570.6234076,82.18914855,2.693154197,1.046422164,3.854193351,608.0011596,122.8468097
4,249066,999.1257483,2010.506932,1137.874464,4.27953E+11,3,67854425686,1.55404E+11,2.04694E+11,6525.486389,165.817477,93.35728304,969.1641513,75.43265527,495.0333805,301.1587571,2.512114038,2.850044716,0.959713725,894.6642853,262.0018543
4,249066,873.2201698,2056.079205,1192.325298,4.18016E+11,0,68324173058,1.49984E+11,1.99708E+11,6525.486389,171.0602057,125.1464786,450.3111924,249.5983889,622.0106281,352.2276674,1.083096514,2.418679591,1.796618518,41.39766263,255.0151147
4,249066,893.4557896,2066.560048,1286.597363,4.20823E+11,0,67315131544,1.52044E+11,2.01463E+11,6525.486389,163.3558513,192.7076269,40.23972916,123.4696823,104.3583223,391.1486953,0.85263323,0.474689133,0.692344143,673.341523,134.1884848
4,249066,1007.202249,2032.63359,1125.438893,4.2423E+11,0,68058225763,1.53129E+11,2.03043E+11,6525.486389,170.619284,141.3125876,776.9852523,247.4008393,279.112883,457.351963,0.892911378,1.398330108,1.538401804,692.9983947,175.5752883
4,249066,1106.648053,2011.091688,1248.684664,4.18565E+11,0,68444814565,1.49681E+11,2.00439E+11,6525.486389,177.4197937,249.2781619,763.9523711,23.83948709,212.6172129,469.0354613,0.850907498,1.931794713,4.830199846,213.3580512,64.57380902
4,249066,1041.669828,2052.355867,1121.865713,4.15241E+11,1,67278247656,1.4919E+11,1.98773E+11,6525.486389,164.1270376,163.5614862,129.6658057,131.0998503,731.7271871,141.0055752,0.37555993,2.346191368,2.156310795,160.0820068,74.02504916
4,249066,954.1883466,2034.081939,1345.271304,4.24645E+11,2,66834297946,1.54294E+11,2.03517E+11,6525.486389,159.1570695,73.51490778,205.6484591,7.533175701,522.6393956,303.3238905,2.569247767,2.483623069,3.057553293,950.4643401,32.11335729
4,249066,854.9590325,1992.251711,1138.697902,4.1491E+11,0,66891031673,1.50019E+11,1.98001E+11,6525.486389,151.3351221,282.4997589,497.9331943,207.7795956,422.1830485,155.6560625,1.276776458,1.016857139,1.828860204,680.8097423,301.5296892
4,249066,874.3177401,2017.468021,1254.171776,4.22109E+11,1,69997690060,1.51278E+11,2.00833E+11,6525.486389,179.2915599,50.55157616,747.6774198,80.29499113,725.0021464,283.8075033,1.826421587,2.03251163,0.804018246,324.511502,453.7617882
4,249066,948.3353521,2028.989135,1146.786882,4.27227E+11,0,68550446021,1.5432E+11,2.04356E+11,6525.486389,174.0670186,143.1212421,771.2974736,14.83161173,353.5614984,63.16995247,2.176176937,1.739699132,1.096203321,797.65703,259.8322785
4,249066,984.7005843,2005.924858,1132.131401,4.18329E+11,0,67249363551,1.51302E+11,1.99778E+11,6525.486389,157.0320663,177.8973322,662.9087369,119.3012187,331.3656101,489.7258343,1.197059125,2.900098171,2.6243677,648.3703324,283.9527995
4,249066,901.5579449,1990.656131,1121.26449,4.21809E+11,3,66677730567,1.5319E+11,2.01941E+11,6525.486389,155.0895059,241.0292299,860.8906886,107.4393104,746.0110596,385.125102,1.0378129,0.284354469,3.408757195,899.6904324,143.8897796
4,249066,859.0965347,1983.79165,1159.917797,4.19871E+11,0,69503055868,1.50341E+11,2.00027E+11,6525.486389,177.3494187,275.7670922,313.2771066,161.0206498,189.2026584,173.3651711,2.949830402,0.489248757,4.230377865,127.2459308,398.511067
4,249066,874.7966686,1976.434792,1121.315841,4.19757E+11,0,68069251901,1.50804E+11,2.00884E+11,6525.486389,171.6254208,29.4039361,465.8630733,174.8257335,309.5220757,39.44957662,2.206095514,1.089169839,0.66823997,413.5792858,160.1416791
4,249066,936.4593092,1990.812078,1145.069887,4.19281E+11,0,68441794822,1.50137E+11,2.00702E+11,6525.486389,176.3660097,30.52481046,111.6233638,158.573241,420.358226,401.7579912,2.879059994,1.577005796,3.635915426,347.4082691,124.0692569
4,249066,883.2608194,2001.691153,1250.059966,4.18261E+11,0,67780160212,1.50453E+11,2.00028E+11,6525.486389,167.0589414,269.3845367,838.6956411,62.85349093,602.4939312,19.74400908,2.443384735,2.70763612,1.500023436,303.5784131,210.8381857
4,249066,998.1261783,2110.518271,1144.385074,4.30546E+11,2,68113426576,1.5599E+11,2.06442E+11,6525.486389,173.9480251,63.13892231,774.3582438,136.7651243,367.3339028,465.5310801,0.33716585,2.919077555,1.733142811,972.2345539,10.02852919
4,249066,898.9335057,1983.625878,1145.07177,4.20992E+11,0,68303660048,1.51388E+11,2.013E+11,6525.486389,172.0010505,288.2080957,256.8420708,167.5507131,498.8321256,3.166221848,1.316154708,0.529616857,3.561333624,485.4374668,234.8820146
4,249066,888.2600871,1978.337617,1176.588605,4.15571E+11,0,67407292747,1.49989E+11,1.98175E+11,6525.486389,156.170615,129.1209072,276.0850093,56.17128499,317.2371031,310.7542529,2.452207739,2.429269112,4.133889604,495.9940276,341.8297681
4,249066,941.5512068,1986.793427,1242.714648,4.22479E+11,0,69707323529,1.51833E+11,2.00939E+11,6525.486389,175.3089995,116.134767,130.5060365,0.895164089,470.4830907,220.9730541,1.718049386,2.629591014,4.754007057,397.8450053,468.3024518
4,249066,933.366972,1981.773128,1143.258434,4.19574E+11,0,66972075308,1.51643E+11,2.00959E+11,6525.486389,160.615048,106.9301721,875.4630496,19.81417203,581.1509072,268.9211114,2.931626959,0.961946645,4.593836278,650.4553076,64.66238066
4,249066,964.2359495,1990.39156,1331.23974,4.09233E+11,0,66388176482,1.47063E+11,1.95782E+11,6525.486389,152.9389201,66.00000913,839.2714104,13.92437806,400.7918154,136.3441932,2.608845707,0.310984521,0.964267164,122.582586,78.39433035
4,249066,899.1988842,2138.628806,1363.429292,4.18309E+11,0,66608985927,1.51594E+11,2.00106E+11,6525.486389,153.0325672,202.9930511,67.60052991,53.89868335,16.30898765,342.7374119,1.161208395,1.05707185,1.261288577,833.8020484,186.0904684
4,249066,1112.963505,1995.495257,1285.849961,4.16739E+11,0,67611570276,1.49808E+11,1.9932E+11,6525.486389,165.6968192,218.0623625,786.816448,41.12088455,229.621402,494.6861426,2.149846093,2.407413451,4.383265379,171.0897672,182.1555534
4,249066,856.6421497,2027.324363,1185.047253,4.20734E+11,1,68358640857,1.51432E+11,2.00943E+11,6525.486389,170.0413798,81.02474493,793.2598602,227.8157952,869.5449753,153.5436343,2.965272446,1.734990512,2.459752005,411.5048052,292.6237335
4,249066,1156.623597,2036.052661,1152.225669,4.19828E+11,0,67275753954,1.51782E+11,2.0077E+11,6525.486389,160.4604485,235.6240316,884.0633331,111.2903097,145.8618554,376.501026,1.810942117,0.758229579,1.454412561,634.727662,216.4364665
4,249066,865.9263844,1986.599737,1128.803297,4.24774E+11,1,67969966981,1.53296E+11,2.03508E+11,6525.486389,171.812135,177.1156046,819.5866221,184.7212614,753.8919665,336.4206859,1.748222988,1.941192001,0.721786928,723.4850439,81.95273941
4,249066,934.6988225,2012.60643,1121.292224,4.22824E+11,0,68342242238,1.52178E+11,2.02304E+11,6525.486389,173.4124639,175.6171718,566.3623431,159.2850176,186.5665359,242.4537234,0.982452864,2.979942537,1.33189281,596.6726388,203.7545418
4,249066,1157.575166,1975.500655,1402.018211,4.12712E+11,0,67347374406,1.48554E+11,1.96811E+11,6525.486389,156.2399211,256.8379833,838.1327763,135.6038621,53.81003851,183.7505868,0.490581999,1.50139839,1.230605577,16.61507571,326.2966285
4,249066,1075.957649,1980.615459,1402.583043,4.17106E+11,1,68043026087,1.5015E+11,1.98913E+11,6525.486389,163.7946496,35.97945208,912.6570297,146.2809416,257.7054175,225.1685053,0.54769722,2.502974369,4.726240096,92.29858376,345.9086257
4,249066,883.1147867,1982.353983,1127.133559,4.22111E+11,0,68939221411,1.51322E+11,2.0185E+11,6525.486389,178.8339585,68.49137555,446.4427104,140.4390926,347.3424412,358.5465505,2.024628464,2.117544202,2.860188309,530.5793028,235.0493145
4,249066,1071.221072,2041.723526,1128.279255,4.22334E+11,1,67012333224,1.53232E+11,2.0209E+11,6525.486389,157.9658421,27.05962757,960.0769898,151.9742685,318.0907777,38.53578787,2.169373324,2.367490071,1.498576377,830.9028911,195.884735
4,249066,997.235056,1975.191833,1193.739646,4.1685E+11,0,67580229586,1.49956E+11,1.99313E+11,6525.486389,164.5838193,232.7979641,675.7592047,239.1257434,177.0364842,86.63507168,0.442274072,2.859893457,1.41200978,264.5749242,199.859616
4,249066,892.4410076,2038.841083,1298.452636,4.16921E+11,0,68217527050,1.50187E+11,1.98516E+11,6525.486389,162.2058615,115.3915763,743.5784333,178.6004771,649.925212,433.9042691,0.562056584,2.064440781,0.952002343,125.5953906,401.4820729
4,249066,1311.829346,1979.23684,1388.397406,4.14564E+11,1,68013575154,1.4956E+11,1.9699E+11,6525.486389,155.1913299,187.3258845,957.0124024,39.84416465,65.11909597,490.313434,2.392535607,1.185900144,4.777602398,254.1873179,463.2638828
2,209066,1999.739982,969.9335312,1136.017521,3.34636E+11,0,60725698677,1.14249E+11,1.59661E+11,6035.239756,166.4337113,47.7420174,386.0807157,14.77481623,89.31379194,375.607808,1.770074835,0.260643224,0.631982484,199.2950248,50.08649422
2,209066,1982.526842,879.1658696,1152.825938,3.40091E+11,0,62142595977,1.16098E+11,1.6185E+11,6035.239756,173.1486176,275.0962379,624.5931713,153.974478,590.6096848,375.9603987,2.607232956,0.753772268,1.154673819,386.3806178,287.6248552
2,209066,1983.823324,864.1440371,1126.569388,3.28126E+11,0,59664293711,1.12564E+11,1.55898E+11,6035.239756,151.7016639,252.3328879,477.0107584,191.4725157,415.6093079,48.38240872,1.497296064,0.457480748,2.090851036,395.191214,281.2731148
2,209066,2013.407328,994.3439676,1130.138759,3.42384E+11,3,60196419392,1.19173E+11,1.63015E+11,6035.239756,157.1239657,228.4186476,980.4695884,130.8970799,605.3694499,485.1848331,2.421378402,2.428964651,2.210250187,967.8399166,281.4098862
2,209066,1974.394447,924.9543407,1198.171194,3.32549E+11,0,60388649371,1.13852E+11,1.58308E+11,6035.239756,160.9121214,115.8491266,613.8417712,117.7776518,301.35141,305.9007672,1.70632025,1.183361862,2.396377974,200.8245682,220.8843896
2,209066,1977.861547,869.4020593,1172.815146,3.35218E+11,0,61507175650,1.14851E+11,1.58861E+11,6035.239756,163.8591547,92.13032445,326.5751556,126.5677958,262.9707987,297.7823584,1.516729317,0.278610055,4.652169456,130.80119,414.2619401
2,209066,1984.686754,868.1623739,1154.047283,3.3453E+11,2,60077886709,1.15447E+11,1.59006E+11,6035.239756,155.1107416,200.8681303,913.1820949,248.1801109,850.6975253,413.4120267,1.731061946,1.197675216,3.439079041,639.3508946,297.5927173
2,209066,2160.987745,1243.539552,1126.774248,3.42547E+11,1,60383944295,1.18645E+11,1.63518E+11,6035.239756,162.7398967,211.4685783,841.4278443,10.07431142,51.08660094,456.4500922,0.801674882,0.912397589,2.308496203,876.5075269,128.3520463
2,209066,2029.062595,902.5196353,1320.438277,3.50664E+11,2,63027474438,1.20908E+11,1.66728E+11,6035.239756,176.4953448,98.33168119,269.9399306,155.5795465,561.0916268,70.3012849,2.200771377,2.971672885,2.157160489,930.0845428,386.5910918
2,209066,2040.629091,916.9439194,1135.731671,3.39751E+11,0,60894106507,1.1672E+11,1.62137E+11,6035.239756,167.1333695,97.50224763,449.11544,104.6781699,108.6012311,56.34366058,2.357009439,1.333497517,4.262910298,636.4502818,124.4793187
2,209066,1980.425725,977.0371718,1154.455874,3.38767E+11,1,61329635598,1.16332E+11,1.61105E+11,6035.239756,166.2947874,99.6820107,257.1640031,221.9229725,708.2197706,391.1870553,1.685522357,0.413173195,1.723039933,524.5151903,304.9392838
2,209066,2031.22741,871.8928831,1218.37703,3.40934E+11,0,60881915746,1.1818E+11,1.61872E+11,6035.239756,159.671985,270.7180203,364.1414305,251.8568578,438.3140308,72.42546448,0.532289125,2.518835549,1.170450562,826.4562598,379.5580138
2,209066,1979.404657,950.5258852,1258.514155,3.35255E+11,0,60891394514,1.14535E+11,1.59829E+11,6035.239756,166.6258078,38.78419536,733.2453608,23.22928123,307.8057265,22.47026808,2.362255543,0.818946787,3.83131265,176.7294335,163.7565043
2,209066,1975.498374,925.4804124,1146.049258,3.43894E+11,2,61536984304,1.18196E+11,1.64161E+11,6035.239756,171.7104251,253.3079609,921.2656354,7.823969359,696.4410423,296.7320796,2.795365215,2.574765224,1.279326336,726.041287,152.4488465
2,209066,2029.190972,916.0788924,1168.314103,3.34621E+11,0,60235553898,1.15529E+11,1.58856E+11,6035.239756,154.7307403,263.904477,464.2130282,97.58209333,191.0524248,302.7255112,2.772735328,0.352134824,3.521578694,674.7800691,354.9133285
2,209066,2002.209911,939.5524329,1250.134326,3.40014E+11,1,61446550433,1.163E+11,1.62267E+11,6035.239756,171.3830733,188.3412489,995.7681485,271.0766031,618.9719067,406.2926017,2.767244281,1.079916798,4.368322609,474.6716947,78.99766305
2,209066,2145.612581,1175.313564,1149.690478,3.35756E+11,1,61612675802,1.14897E+11,1.59246E+11,6035.239756,165.7181318,72.7944121,25.53294838,134.230291,835.3436381,78.83515366,2.489506335,0.760174498,1.121442741,45.39734629,393.0615133
2,209066,2128.443026,899.9399712,1502.579445,3.27403E+11,2,59548942160,1.12085E+11,1.55769E+11,6035.239756,152.9858469,236.3175692,996.5810078,287.0070681,757.5279819,460.9196972,0.685264786,2.718645453,1.718614717,0.006397329,186.0910893
2,209066,1974.387603,933.2558399,1172.528391,3.3967E+11,0,61202201111,1.16724E+11,1.61744E+11,6035.239756,166.7756158,281.2441058,853.0296219,72.77354934,620.576018,380.0711002,2.642375152,1.517221714,0.960483573,562.2433023,262.1571397
2,209066,1980.125586,890.6664331,1131.058564,3.44844E+11,1,61591156003,1.19655E+11,1.63598E+11,6035.239756,163.9330434,110.9268219,876.9748013,265.1318041,650.3490394,404.5142244,0.271643075,1.237695214,2.178890439,849.6998205,420.533059
2,209066,1980.260855,856.0295323,1126.524355,3.39979E+11,0,61824399135,1.15793E+11,1.62361E+11,6035.239756,174.9179619,116.0282195,333.6814019,20.28674599,267.3096199,96.97668459,1.475634419,1.510097486,3.683685295,454.7081921,23.39116748
2,209066,2003.613033,875.1103783,1153.005089,3.40547E+11,0,60570149975,1.17902E+11,1.62074E+11,6035.239756,160.445912,86.79287342,758.4209587,28.74272968,550.4366292,36.53329495,0.542595099,2.190389047,2.369562458,805.1345997,298.6289486
2,209066,2002.739639,864.0649411,1169.74814,3.30098E+11,0,60335604485,1.133E+11,1.56462E+11,6035.239756,154.3860894,157.6941544,414.8183962,66.3189463,264.1845219,28.66714291,0.923178046,2.525054361,2.78976789,308.3649047,386.5975224
2,209066,2031.117458,883.6116418,1230.997683,3.28921E+11,1,59434350820,1.12832E+11,1.56654E+11,6035.239756,153.1095117,179.9562705,884.4372357,252.3786656,758.1194521,458.0807585,2.234541417,0.315945954,0.514964589,388.6125533,129.4429964
2,209066,2076.601686,855.5500978,1271.55656,3.43105E+11,2,61406223643,1.19329E+11,1.6237E+11,6035.239756,159.0816682,279.24274,419.2362078,114.2438107,433.4098811,17.98854129,0.876048985,2.813975093,3.987182542,887.9461994,492.0890539
2,209066,1999.809464,1031.891141,1157.2179,3.37056E+11,0,60176625993,1.16697E+11,1.60182E+11,6035.239756,155.2330999,82.19508622,863.8695863,50.93049416,467.5015847,481.2695872,1.438289025,1.112435393,2.113659056,775.6557801,328.3680402
2,209066,1985.906177,857.9466288,1145.591261,3.43381E+11,1,61350520378,1.19041E+11,1.6299E+11,6035.239756,162.9218862,141.5807022,626.6071272,273.2230846,701.9835122,184.3928054,2.158876417,0.97989985,0.52647827,831.9809079,398.9249008
2,209066,2032.343669,950.0424401,1195.282727,3.30094E+11,1,60553495712,1.13497E+11,1.56043E+11,6035.239756,152.2563624,115.8048394,609.4192954,123.4914363,859.3460738,466.4451407,1.439489595,0.937556704,4.704732922,359.8933762,458.2116383
