PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,Angle,BattCap,BattX,BattZ,CompX,CompZ,CtrlGain_D,CtrlGain_P,GyroSize,GyroX,GyroZ
3,235066.0,962.396914792,1983.59926715,1311.29312578,210771499876.0,0,60775776502.3,53753567176.8,96242156196.7,6277.425472843556,0.0057741755862,0.135287042177,27.0297946343,0.034967652984,0,100,4.87493861221,47.4490664158,475.193193912,802.711219131,45.4344515812,417.587540201,280.780098512,0.762585415647,0.359322147086,251.223204412,205.983469119,375.594494714
3,235066.0,852.779507577,1980.99912976,1153.77190137,184532417457.0,1,60508602558.8,40580886228.1,83442928670.5,6277.425472843556,0.0068678387673,0.160360799596,27.029795523,0.0406080554684,0,100,4.68029093034,25.4152467825,191.19037023,749.389306403,29.9840690729,756.977048851,98.3603420585,0.725701653238,0.239004225424,63.9172266543,764.064469215,306.70457787
3,235066.0,898.37475459,2027.93064909,1222.49803482,325232234903.0,0,61583918608.5,110237181489.0,153411134806.0,6277.425472843556,0.00297070356135,0.103131911509,27.029795859,0.100150952366,0,100,4.63918198894,112.065197849,133.971322094,200.094667927,118.95701068,131.293894315,401.523203342,0.167617498729,0.974127852953,110.989417258,612.226057765,384.002596653
3,235066.0,996.808396712,2020.35609791,1354.80263238,324371915038.0,0,60724033580.4,109868240218.0,153779641239.0,6277.425472843556,0.00255757710994,0.0747464846173,27.0297955032,0.0637825248919,0,100,4.59053224202,110.255821451,65.0409984539,41.6309286684,190.882739451,483.090761439,466.999011709,0.478058915338,0.815073802044,272.658244736,802.980651479,152.977960501
3,235066.0,876.276278725,1996.44772387,1133.72644056,247267492030.0,0,60944278299.4,72000074335.5,114323139395.0,6277.425472843556,0.00325511823605,0.103758474572,27.0297989693,0.0929478848039,0,100,4.60191613453,66.7839655418,79.6824479923,465.38997608,254.420225936,257.012844687,298.455300244,0.235959669959,0.797710349094,578.540852,564.709787891,399.579507411
3,235066.0,870.730984999,2092.14677986,1232.96092824,276772553365.0,1,60182387393.4,86603169269.5,129986996702.0,6277.425472843556,0.00244392700373,0.0593017300578,27.0297956503,0.0208907142942,0,100,4.6817380976,86.4490848711,199.887196288,654.009846789,258.69995793,837.540340941,303.298230911,0.84735802788,0.729916071002,284.802348643,150.892101514,146.160254019
3,235066.0,1088.47804766,1986.13297318,1440.72607899,327309133266.0,3,60604321696.3,111344675215.0,155360136355.0,6277.425472843556,0.00231451095254,0.0786981442806,27.0297944465,0.0766855614874,0,100,4.87027093311,110.017409867,472.205156583,49.221384593,84.5864880948,725.219078469,11.7059137145,0.354706888208,0.957287715884,210.036649579,954.895306295,116.93432022
3,235066.0,879.16735489,1976.55443907,1168.44036429,374193225419.0,0,64476744152.5,131295896331.0,178420584936.0,6277.425472843556,0.00635208386969,0.14371596656,27.0297961548,0.0416318053753,0,100,4.65076138191,164.845111801,149.648290389,331.473867553,132.171635199,180.719306001,298.629738263,0.814082093566,0.304716082367,100.869433285,24.390801766,260.829614349
3,235066.0,1100.34029665,1985.09875887,1243.5595876,333281757222.0,1,61691947973.6,114041973668.0,157547835581.0,6277.425472843556,0.00707295193675,0.175485117743,27.0297968897,0.0998515733813,0,100,4.75957812086,117.898251895,303.422692924,95.3557810403,125.172771181,786.019260636,231.157328466,0.234969665608,0.270214780103,784.559212479,580.464879484,363.310568528
3,235066.0,884.482660111,2130.98158891,1267.33566969,204238243828.0,1,61392639299.5,50477282774.9,92368321753.4,6277.425472843556,0.00431704186265,0.106726541017,27.029795959,0.0522347571452,0,100,4.64295168181,42.9948905153,140.625830977,615.156601679,243.692354426,857.41372203,277.174643426,0.604885497375,0.540611880264,244.817893262,69.7871153575,476.741325802
3,235066.0,883.292807488,2107.81959004,1238.65842182,169403460128.0,1,60152554895.1,33006076453.8,76244828778.9,6277.425472843556,0.00383587768043,0.113250925718,27.0297955261,0.0962359287975,0,100,4.76494177452,19.57059151,314.759405645,727.886234897,253.946185898,954.164829914,173.297681895,0.204054367195,0.726904121371,789.859229865,204.50430201,176.83562708
3,235066.0,922.194918379,2097.72923495,1280.34037507,373202918863.0,1,64419882281.1,131166989639.0,177616046943.0,6277.425472843556,0.0074879440251,0.157894099858,27.029795097,0.0529702358541,0,100,4.59971598506,160.971514769,75.2730833499,573.883531813,29.96692695,758.333232847,336.43352427,0.950039053611,0.201945354495,451.484761824,37.5422336291,341.751288168
3,235066.0,869.197450802,1978.30053311,1139.25969373,221866095554.0,0,60166853973.7,59310124941.1,102389116639.0,6277.425472843556,0.0075028482465,0.168116235988,27.0297958644,2.87005162489,0,100,4.80259715652,53.8765531952,367.968366631,316.423724121,68.9892186393,497.199305438,50.9781753502,0.804510354631,0.181803703847,992.975171214,453.112329703,226.561027196
3,235066.0,874.695436056,2007.82117796,1135.00097028,178566958741.0,0,60008668980.6,37591127499.2,80967162260.8,6277.425472843556,0.0049784549479,0.124248954407,27.0297952964,0.0948995818252,0,100,4.77187374185,21.7012449487,323.50451187,630.591030364,224.437581656,516.560729451,396.452686606,0.227838971629,0.561212030433,509.536984068,763.664974142,97.4788166138
3,235066.0,884.479680892,2034.66068742,1339.44821443,328976069133.0,0,62246354831.4,112106157684.0,154623556618.0,6277.425472843556,0.00819285243921,0.203507960002,27.0297951996,0.107685043045,0,100,4.6099614137,112.149767867,87.2120426258,35.8362186905,291.795715059,237.886574225,429.563489736,0.188956280179,0.136810703456,501.594291257,743.074522077,490.631077504
3,235066.0,868.194859145,2027.43681781,1297.94473274,369054862117.0,0,63970869932.1,129722768517.0,175361223667.0,6277.425472843556,0.00652478064301,0.150500955282,27.0297953698,0.0410846619842,0,100,4.88374334828,153.792261961,488.891956607,617.194388786,65.7313985674,460.711220095,148.04379959,0.766667362409,0.280454745183,933.766681104,41.9466367926,380.93062614
3,235066.0,1048.33512721,1982.3380024,1234.82056404,297185420771.0,1,61051613732.5,96694764611.8,139439042427.0,6277.425472843556,0.00441158973785,0.10726160064,27.0297946953,0.0818720301571,0,100,4.74322728554,93.7311799338,283.798351175,236.499265731,192.226748193,850.100470722,191.910248905,0.348339261311,0.600649342732,590.115705792,723.981155739,373.177659456
3,235066.0,1058.91084056,2034.47405031,1163.16681996,361616263713.0,0,63214709061.4,127066710350.0,171334844301.0,6277.425472843556,0.00661072499281,0.15995016984,27.0297963859,0.0554870364245,0,100,4.5984377059,139.500761611,73.7213003904,716.927540882,147.918063763,101.337342491,288.775707835,0.616472892178,0.265308175518,512.211901318,588.187773241,434.245015488
3,235066.0,993.84187166,2011.70649728,1321.55294607,217765110072.0,0,60128094263.9,57258589385.5,100378426422.0,6277.425472843556,0.00673149493587,0.163966703742,27.0297956607,0.0615905611568,0,100,4.60330815388,52.8065065047,79.8180025738,740.755894118,8.13269877996,421.454460734,412.197372445,0.539826726438,0.261705243644,77.5964363241,68.4897934921,208.533495236
3,235066.0,850.264359016,1970.16888244,1120.24531992,356405303216.0,1,61944401663.8,124820868120.0,169640033432.0,6277.425472843556,0.00271020058773,0.0668207137555,27.0297955443,0.0417917309925,0,100,4.60394316951,133.70867105,86.8350397096,747.775217485,240.385343239,768.884741176,238.418563381,0.682245003259,0.727967535602,988.731975359,753.560984492,217.667471394
3,235066.0,1078.1268801,1970.34666426,1312.57508528,339661858869.0,3,60916451377.2,117210380434.0,161535027057.0,6277.425472843556,0.00656325710504,0.159078571361,27.0297950465,0.0549548347402,0,100,4.68081353851,118.425779267,192.140009103,257.043559507,77.8122814724,920.20456346,86.4755619941,0.601602280967,0.273066349728,87.2065680752,940.329916632,117.474715541
3,235066.0,895.555349279,2047.99646801,1382.73550291,380154072595.0,0,66681404258.3,133074525084.0,180398143253.0,6277.425472843556,0.00738613152433,0.165269778023,27.0297950929,0.0493352516727,0,100,4.84853024778,176.417505099,433.177116517,793.798926361,103.738582651,608.63556581,316.421241867,0.81091561835,0.194959668104,170.708773057,70.2681787658,469.881626136
3,235066.0,863.224106675,1971.76912142,1137.0381352,190039765790.0,3,60361113323.5,43337060483.6,86341591983.1,6277.425472843556,0.00355711414611,0.10894761835,27.0297985618,0.0947442877142,0,100,4.69782202734,26.5841540379,218.525010652,871.059522778,84.024261817,978.73120577,189.203475669,0.216843248683,0.761317365996,950.761768941,945.066768064,265.624505599
3,235066.0,948.21767107,2158.45350851,1363.81685719,271459685983.0,2,60381558050.1,84040058604.8,127038069328.0,6277.425472843556,0.00795286084511,0.166512393166,27.0297955155,0.051486941867,0,100,4.7777838972,77.5018209234,330.250711189,168.797189464,19.2104436412,37.2664100149,418.355036222,0.964232086554,0.15463465609,303.135052501,906.325892623,267.500258092
3,235066.0,888.355024332,2019.99777265,1305.94732565,297359169142.0,0,61176723919.4,96710622379.4,139471822843.0,6277.425472843556,0.00234898926218,0.0792262929773,27.0297951286,0.0732492075291,0,100,4.70721557223,97.3088662444,233.773134427,771.591922372,84.5848906299,513.865864537,100.45714218,0.396976390328,0.872518572263,118.685284934,172.852200973,388.902427744
3,235066.0,966.66443235,2010.54770681,1303.14529315,366725470930.0,1,62964491650.4,128837458802.0,174923520477.0,6277.425472843556,0.00173644362123,0.0425328843298,27.0297975627,0.0184963022943,0,100,4.84464207009,150.348283245,437.562892381,975.32288384,179.079719425,600.808687644,446.809511599,0.866280086578,0.811666761531,87.1386697383,309.204763791,170.459673632
3,235066.0,982.143514405,1989.37687516,1288.92749552,346856922107.0,1,61576216520.7,120193511294.0,165087194292.0,6277.425472843556,0.00204038921636,0.0465068372074,27.0297993074,0.017278597081,0,100,4.59050606597,131.137056138,69.2175637484,921.513601078,24.6744297742,517.55234392,305.60357672,0.935233885213,0.776023788578,968.116332946,294.393825877,141.528510788
3,235066.0,968.191308552,2072.56487211,1134.43284381,318475063835.0,1,60605534073.1,106906378363.0,150963151399.0,6277.425472843556,0.003647995299,0.100169310469,27.0297959403,3.5392406627,0,100,4.68412780633,110.661252966,362.484164938,539.468151145,150.188743883,974.248637986,311.000242904,0.32949336314,0.712332400038,992.080641823,371.80077348,83.6641049114
3,235066.0,946.296039485,2001.28511341,1127.81102147,189122371791.0,0,59886707015.5,42891657812.4,86344006962.7,6277.425472843556,0.00186455131018,0.0458917023185,27.0297949605,0.0204963812789,0,100,4.71793235072,32.1548086483,252.513385064,680.328039503,109.503636625,278.107649591,215.30983816,0.842533926885,0.799725999161,131.645001501,576.323387578,27.4016723863
3,235066.0,950.822713396,2083.15369742,1147.81387764,239884530314.0,1,59843877608.5,68312103097.1,111728549609.0,6277.425472843556,0.007371505671,0.181954522692,27.0297951321,0.0847240097463,0,100,4.74612443109,65.4668341167,283.983110624,527.198952699,101.052196367,924.041838956,256.228083468,0.343456986412,0.213032821533,252.110272836,291.499872499,14.3190349553
3,235066.0,881.590748108,1977.61163109,1130.07478312,277239913300.0,0,59987215326.8,86842758104.5,130409939868.0,6277.425472843556,0.00343168963197,0.0832237166419,27.0297961693,0.0288837882908,0,100,4.6398020397,85.996942426,137.647060702,274.257763562,17.3070488011,402.82503256,212.685411196,0.78749041192,0.620500645981,204.312706247,423.019459472,40.5228468733
3,235066.0,853.427037694,2092.92249783,1348.5998002,321666305389.0,2,61783874703.0,108699689728.0,151182740958.0,6277.425472843556,0.00639799848501,0.158092620471,27.02979474,0.0949886520938,0,100,4.77110130607,104.115755018,320.885801918,281.946372731,231.785424246,345.186009232,188.908192036,0.269088848576,0.351784066087,523.190283506,997.104124272,461.721962236
3,235066.0,903.067126026,1990.9864877,1158.43917931,358906880155.0,0,62985480829.4,125776169579.0,170145229746.0,6277.425472843556,0.00693571518393,0.170071905986,27.0297976864,0.075399523495,0,100,4.67308503647,138.513692368,181.051956064,569.991357519,117.430360454,283.340160192,221.648042157,0.454121300306,0.249422016395,751.807626886,504.912878145,406.127647742
3,235066.0,1011.66987851,1994.57742662,1254.01048832,197828386094.0,1,60076644192.6,47263748422.2,90487993478.8,6277.425472843556,0.00289492596656,0.0729311986378,27.029795272,0.0562323108253,0,100,4.67212854305,39.5164131929,184.084103188,893.51744409,206.016666584,408.892564651,463.144396167,0.54317136851,0.747378702414,347.351477122,331.292417036,160.791410585
