PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,Angle,BattCap,BattX,BattZ,CompX,CompZ,GyroSize,GyroX,GyroZ
2,209066.0,1284.40352711,2036.29491601,1114.14748676,321188300486.0,1,59855426297.5,109971008518.0,151361865671.0,6035.239756344258,0.00958582214651,0.238372198504,16.031628606,0.126928657619,None,100,3.87590551444,140.332643331,50.5361761415,908.798039748,123.447442675,194.691089955,29.2355192673,947.369283503,405.082055079,499.695535364
2,209066.0,1129.0872332,2033.99784323,975.015498974,329095370575.0,0,59713243362.1,112492045687.0,156890081525.0,6035.239756344258,0.0095858653813,0.238371878068,16.0316237728,0.12662296245,None,100,4.21948841962,157.477666379,227.989034134,208.424762934,6.37012392602,345.509139395,463.932247543,537.856805792,69.3931677924,39.659697759
2,209066.0,1218.94305137,1971.10715375,998.517203779,268176147542.0,0,58010063532.9,84500765979.8,125665318029.0,6035.239756344258,0.00958587124427,0.238372105822,16.0316227469,0.123008601887,None,100,4.37754061953,98.7197870069,343.522275146,790.540833148,165.798011277,325.243645829,406.702834215,544.470436471,343.376064093,343.184120654
2,209066.0,1215.98835751,1970.19948739,980.54181831,161929803478.0,1,59534790306.1,29208655084.3,73186358087.9,6035.239756344258,0.00958596280356,0.238373167157,16.0316228648,0.126250075793,None,100,4.35254501911,15.1336263386,323.386042366,261.041990102,153.448819564,749.78007419,163.3150558,150.047809515,734.374712585,139.890817104
2,209066.0,1399.37004392,2006.90142078,965.973281919,170746354752.0,1,59943187504.6,33710275968.1,77092891279.1,6035.239756344258,0.00958578321068,0.238373700851,16.0316225123,0.127105250185,None,100,4.39644462069,21.026342712,359.247750127,69.3074710633,11.1102946251,508.018092111,145.785356758,396.332489934,849.762953119,318.885797786
2,209066.0,1241.7859266,2062.51950772,853.577811055,217171557905.0,2,58968819358.5,57934702801.8,100268035745.0,6035.239756344258,0.00958588781984,0.238371933575,16.0316230764,0.125052207187,None,100,4.13646932072,56.8907568651,177.48922885,476.615928777,95.390918413,420.547379335,41.0641543883,50.4118177483,960.767757234,326.105665441
2,209066.0,1157.79217765,1984.95954854,877.680286241,220866294007.0,0,59010030014.2,60107587307.1,101748676686.0,6035.239756344258,0.00958588178757,0.238371909477,16.0316226404,0.125131546461,None,100,4.29689739817,66.658096802,281.193273212,456.116938259,208.210156789,472.433436829,426.284586126,600.463820939,231.036844528,396.416633929
2,209066.0,1180.41646703,2049.83225902,1075.50602028,236478525004.0,0,57681820087.8,68259641072.9,110537063843.0,6035.239756344258,0.0095858338258,0.23837185811,16.0316250645,0.122315008946,None,100,4.17148938344,78.0695486916,198.006247383,633.215978617,251.299834508,18.2628819762,488.03996333,476.115406788,339.636416262,21.5302189922
2,209066.0,1132.37664892,1980.74426413,873.019605466,164309725375.0,0,59943280810.4,30499201792.1,73867242772.7,6035.239756344258,0.00958579200024,0.238372154135,16.031624288,0.127111756437,None,100,4.22419265563,21.421533808,230.998646957,254.303474005,278.122589779,360.081888917,109.379712992,686.920699745,418.773394151,306.871857348
2,209066.0,1133.68347017,1991.62537569,879.764328641,293788523250.0,0,57575933682.3,97158955809.2,139053633758.0,6035.239756344258,0.00958592733573,0.238373708067,16.0316229118,0.122095274547,None,100,4.20156849012,120.05851542,216.479299239,241.804299286,31.5501722511,439.115604602,143.592676433,228.328390213,148.751828807,180.477833487
2,209066.0,1185.30351268,2075.95887027,922.247749163,165832137726.0,1,59641905439.6,31338408731.9,74851823554.5,6035.239756344258,0.00958587091349,0.238373785354,16.0316247281,0.126474212156,None,100,3.91467499433,25.3356966671,67.7111471826,365.234627365,47.1399950937,691.482073496,194.121336525,429.990612157,39.9066424772,258.578211632
2,209066.0,1138.3810813,1999.97631157,936.378644264,326286416993.0,1,59014731770.1,112419925438.0,154851759784.0,6035.239756344258,0.0095858608983,0.238372267603,16.0316251862,0.125144230899,None,100,4.1329699436,141.844830117,175.356397513,949.605760172,208.528868933,610.280097656,10.6322792896,934.004057904,775.095971426,313.685038039
2,209066.0,1150.70119579,2150.18952175,1205.28018729,153984482650.0,1,59879852965.8,25210101642.2,68894528041.7,6035.239756344258,0.00958588174013,0.238373965155,16.0316262326,0.126979325391,None,100,3.92859701858,13.0753756501,73.7715019952,56.0726151333,6.59901522884,895.62066844,165.845352906,560.925680558,40.323579456,270.161550249
2,209066.0,1153.53702009,1984.28282377,880.618065278,155221287895.0,0,59980289053.0,25810408981.3,69430589860.3,6035.239756344258,0.00958582161908,0.238372339154,16.031623029,0.12718980172,None,100,4.41281335749,11.4308469689,373.210552152,191.75497448,200.226467958,374.967087882,60.8654318083,921.277407873,454.623960735,284.769668718
2,209066.0,1468.73604773,2110.26949566,928.780476244,169967048261.0,2,60777733377.1,33423078983.5,75766235900.7,6035.239756344258,0.0095858041395,0.238371872714,16.0316240178,0.128881156706,None,100,4.36513315293,26.1317115976,333.375567779,967.606696748,23.1964157387,892.853153604,390.000288181,969.664400451,143.898197271,496.788947132
2,209066.0,1194.17434823,1994.71712356,1118.11932878,295984495784.0,0,57703552561.0,98280645260.5,140000297963.0,6035.239756344258,0.00958594354044,0.23837208152,16.0316225165,0.122363316033,None,100,4.50664466281,119.04160169,460.788339554,876.842627123,123.707678936,167.226632746,279.065246866,368.745539929,476.403386187,230.012844845
2,209066.0,1147.74507779,1970.89663621,904.030543442,309086613761.0,0,57785509231.0,104470703886.0,146830400645.0,6035.239756344258,0.0095858716299,0.238372045993,16.0316224857,0.122531900837,None,100,4.50587309492,130.101307985,460.158115559,321.434543355,65.5848222378,620.51971239,138.518251741,666.683554261,568.279160121,110.154977666
2,209066.0,1165.11902279,2064.23171013,922.619016188,247081178804.0,1,57484810845.2,73751499855.7,115844868103.0,6035.239756344258,0.00958583112168,0.238373700683,16.0316230592,0.121892935223,None,100,4.4563918261,85.7396530375,412.37110236,457.300757166,277.539848779,815.709742663,293.936438243,471.079158581,262.041640673,22.6355241915
2,209066.0,1370.07364346,2016.0938892,939.850618541,297433902425.0,0,58099674811.4,98931749652.4,140402477961.0,6035.239756344258,0.0095858156456,0.238371930751,16.031624235,0.123198885012,None,100,4.08976081167,121.980889939,151.45748297,845.289948015,192.780051204,449.605330041,127.566032227,296.114492805,66.4555955444,319.740044601
2,209066.0,1158.4448691,2009.03943428,879.248547872,197827676326.0,2,59894235996.8,47790362744.0,90143077584.7,6035.239756344258,0.00958587954284,0.238372067867,16.031624284,0.127010125187,None,100,3.98551623869,42.4449111964,99.3664704947,782.436510711,149.032199859,567.391782029,214.863602711,733.108982181,904.842282337,418.497117446
2,209066.0,1167.53518618,1971.3713014,898.598054736,298377689347.0,0,57524753396.6,99369204922.6,141483731027.0,6035.239756344258,0.00958584213664,0.238373963966,16.0316255305,0.121983566855,None,100,4.1297319801,123.176255458,173.520567869,8.60935916648,125.76527501,298.291392882,158.365632638,627.082792985,337.006313636,95.8679296785
2,209066.0,1176.06119403,1977.39654848,960.601223949,267091459251.0,0,58882580110.6,83923471387.4,124285407753.0,6035.239756344258,0.00958587928789,0.238371911204,16.0316231119,0.124861637048,None,100,4.24308855625,95.3527774829,243.565662354,733.511435477,198.840542341,369.163148895,458.657858,576.241560687,535.446406294,497.989629468
2,209066.0,1274.78392245,1984.61402524,991.851007877,194203891351.0,1,59102097558.0,46139416340.0,88962377452.6,6035.239756344258,0.0095858273839,0.238372239569,16.031625325,0.125328917499,None,100,4.11228022175,47.5269475267,163.732386337,907.496563333,199.634053574,415.538054617,60.9068120951,658.103783821,303.154467023,273.422125482
2,209066.0,1131.17252621,2012.29953225,1007.7034601,168420901061.0,2,59659992012.0,32495140487.2,76265768562.2,6035.239756344258,0.00958589806509,0.238373748451,16.0316249848,0.126512313463,None,100,4.08648186251,17.9373423497,149.655790763,948.068535484,71.3951280072,503.27592699,379.819833463,761.016349683,878.723078912,214.022235157
2,209066.0,1147.1214416,1977.35761913,853.543694063,311571840300.0,0,58254563158.5,105497279667.0,147819997474.0,6035.239756344258,0.00958580653489,0.238371851746,16.0316227718,0.123525869688,None,100,4.41294752957,134.614788086,373.367370633,498.67381853,80.2773754908,438.296999305,129.180109315,455.697859493,298.187141777,226.197539385
2,209066.0,1345.31965476,2019.2502479,902.439799935,273958749662.0,0,58589478634.6,87415589071.3,127953681956.0,6035.239756344258,0.00958589391139,0.238371779442,16.031622511,0.124239149387,None,100,4.52706721576,102.814707301,481.543662955,827.223905024,194.396701671,551.869401604,321.193744035,868.394493315,131.336417851,461.277908741
2,209066.0,1146.74727412,2089.58609364,963.547972927,301772334557.0,1,57877294436.8,100956624128.0,142938415992.0,6035.239756344258,0.00958581881309,0.238371982554,16.0316294944,0.122726743232,None,100,4.38689847087,126.501417869,351.228490056,380.883308598,205.308991593,826.080411223,293.196624094,515.467942328,134.659836578,207.12902463
2,209066.0,1132.92309858,1978.42698405,851.068591075,328368391580.0,0,59219500477.2,112636899543.0,156511991560.0,6035.239756344258,0.00958582727125,0.23837264576,16.0316290769,0.125579250864,None,100,4.01040157748,152.231992641,111.163989897,443.93781358,202.32615061,401.308145196,201.649328861,957.315883626,474.059822097,34.375527222
2,209066.0,1367.82450693,2044.01742664,975.473583889,206558017802.0,1,58586380241.8,52443513908.6,95528123651.3,6035.239756344258,0.00958587295741,0.238371896322,16.0316243668,0.124238856788,None,100,3.91126479169,51.3924932349,66.2205933671,101.299660461,171.406534676,476.204999275,468.887121931,151.36493923,883.86119231,107.053363576
2,209066.0,1187.99257214,1990.38561878,1034.43762155,189873498885.0,0,58942965902.1,43883162687.0,87047370296.3,6035.239756344258,0.00958595039279,0.238373706089,16.0316225083,0.124991321622,None,100,4.41229038116,44.6839947806,372.824878389,719.607072538,167.699490717,194.89143557,436.464617187,296.563062477,323.772564028,183.236328558
2,209066.0,1265.04863282,1993.61554779,932.720194961,327583461027.0,0,59805493687.0,112122335038.0,155655632302.0,6035.239756344258,0.00958592275228,0.238373704732,16.0316229417,0.126822949809,None,100,4.20934819962,153.552722753,221.501294041,575.584250633,37.8182507888,337.982977296,339.501191964,262.821375535,38.4094654971,277.383051253
2,209066.0,1166.68134297,1977.98755458,878.988078438,223640879770.0,3,58111896833.3,61358603908.3,104170379028.0,6035.239756344258,0.00958586621528,0.238372077613,16.0316226887,0.123223177579,None,100,4.5436993601,62.5228351151,499.071539802,621.236363176,74.3161384122,822.091511702,173.196122973,656.033438414,946.791795526,46.765884216
2,209066.0,1120.82812342,2022.70590863,978.175702886,286893517344.0,1,57290415640.7,93852445530.6,135750656173.0,6035.239756344258,0.00958584730059,0.238372188915,16.0316231129,0.121480721832,None,100,4.50662026636,111.801952384,460.777190841,517.737594259,85.5432213798,865.156846669,422.630107466,540.669136461,560.422088413,79.7366547578
2,209066.0,1144.77781637,2041.84105883,948.244399174,167507046332.0,0,59215629877.0,32223752869.7,76067663585.4,6035.239756344258,0.00958589640113,0.238371781929,16.0316245449,0.125566900198,None,100,4.51286920493,27.5026626994,467.078367051,126.279893241,238.740989204,519.510474648,387.190140129,887.797840808,144.948193068,2.589039332
2,209066.0,1372.42526091,1973.64053601,1093.64958312,212089120152.0,0,58414752723.3,55558785639.4,98115581789.2,6035.239756344258,0.0095857959114,0.238372052005,16.0316239895,0.123869195702,None,100,4.02265020171,61.8058876347,117.050585258,797.636212259,131.56103966,109.612902804,145.465582333,331.696110941,8.27418331849,209.398588718
2,209066.0,1277.34012338,2030.46934325,923.408006182,336176139282.0,0,61300546641.4,114689771287.0,160185821354.0,6035.239756344258,0.00958579731043,0.238372112252,16.031623108,0.129992992663,None,100,4.2567227043,169.04455196,252.820857538,675.724549034,91.5383471457,511.685221787,412.900207044,699.268457488,70.4434759577,195.618188459
2,209066.0,1368.98836856,2021.46865087,914.813092169,335397496165.0,0,61263837296.1,114766096189.0,159367562680.0,6035.239756344258,0.0095858151655,0.23837179276,16.031624036,0.129909597182,None,100,4.21021947873,165.319825665,222.002415146,789.808342997,286.139546881,452.746993399,258.343140447,482.085147523,3.13221912992,315.632416909
2,209066.0,1318.37052891,2069.815533,864.713787575,226673267509.0,1,58160174858.6,62980923445.4,105532169205.0,6035.239756344258,0.00958589236797,0.23837223017,16.0316228443,0.123330865284,None,100,4.4242660349,65.7333980733,383.298744056,185.910533374,182.328756896,255.74656771,39.6652972078,332.25416454,880.736036818,152.024116035
2,209066.0,1140.57608908,1995.02177857,887.034740924,288215709028.0,0,58703836613.7,94508541731.1,135003330683.0,6035.239756344258,0.00958585250667,0.238371973941,16.031627828,0.124485793848,None,100,4.01465702026,112.274183928,113.149204979,518.358623773,296.690859278,298.769540884,169.76069627,974.143904165,391.185754908,470.877185953
2,209066.0,1189.51158008,2079.01627246,900.246905478,316031473220.0,2,57945967170.1,107951709294.0,150133796756.0,6035.239756344258,0.00958584097802,0.238373727673,16.0316225319,0.122876577052,None,100,4.33048615721,129.902327195,306.136760678,553.844315113,48.5207164409,266.0611857,120.112344777,855.512834142,925.980664691,197.021007608
2,209066.0,1279.60658436,1985.58708193,942.908610182,260961824470.0,3,58297728899.9,80708040295.7,121956055275.0,6035.239756344258,0.00958583487358,0.238373701919,16.0316229067,0.123616857345,None,100,4.32677535934,86.4914261057,303.383339043,462.055946237,30.8416861327,848.791382918,161.273082549,372.286769913,977.199774236,373.799186717
2,209066.0,1210.07843966,2008.87577052,1085.40048401,191274753692.0,0,58749695297.2,44601524542.7,87923533852.6,6035.239756344258,0.00958582928319,0.23837185738,16.0316228519,0.124573539628,None,100,4.53117445518,45.2436562527,485.880987629,837.812915785,245.415963077,174.834536403,372.119866591,432.994291203,417.669037247,62.7442590164
2,209066.0,1234.71475049,1974.95195037,1052.350948,183555948617.0,0,59370562329.9,40546037872.0,83639348414.7,6035.239756344258,0.00958589127999,0.238373699106,16.0316227271,0.125891884499,None,100,4.47117925665,38.8389621478,426.188285268,869.262679002,155.635201051,249.967252521,193.260890377,531.085138597,363.404027684,274.914453095
2,209066.0,1190.63420373,2018.07654884,1074.76346929,285198611208.0,0,58272113258.3,93017381216.1,133909116734.0,6035.239756344258,0.00958591116449,0.238373720182,16.031624609,0.12357305327,None,100,3.99897844516,110.445957481,105.716789089,40.8754544095,285.882999881,639.127990774,12.5509350509,113.359959284,429.318820687,396.885514699
2,209066.0,1345.03281127,1972.026181,1187.44263672,189306547898.0,3,59781662623.7,43340810599.0,86184074675.5,6035.239756344258,0.00958583174317,0.238372131675,16.0316238716,0.126763880421,None,100,4.53659863386,36.0260954642,491.512319592,245.167328823,41.9457516527,982.242630306,421.735187326,654.739963365,919.556589922,358.034960433
2,209066.0,1137.34148506,2120.70380416,1130.91595663,186243088358.0,3,60241239346.5,41721999160.8,84279849851.1,6035.239756344258,0.00958582210883,0.238372118646,16.0316245871,0.127741178004,None,100,4.09768848631,32.8084558592,155.740687561,936.978526387,235.436902959,220.907713423,26.3591858507,347.345200441,895.09045023,428.804539137
2,209066.0,1278.02897603,1980.6624644,1045.64804318,267207403373.0,0,57752902368.2,84022314986.7,125432186018.0,6035.239756344258,0.00958596206078,0.238373706761,16.0316238089,0.1224705715,None,100,4.16434136299,99.4703923557,193.6106537,692.658377413,295.328282418,109.346193345,470.333214151,233.671264065,77.6898066223,267.548424177
2,209066.0,1133.22200545,1983.73326878,862.39848587,295294911828.0,0,58169013889.1,97899901666.2,139225996272.0,6035.239756344258,0.00958587657219,0.238371894801,16.0316246366,0.123351083055,None,100,4.03814051926,120.555135812,124.714381126,158.091812566,196.270078399,287.037281607,264.124440411,709.67535237,67.940028035,343.459647963
2,209066.0,1162.4749414,1991.03041153,865.918291216,341166496864.0,0,61425676624.0,117468580709.0,162272239531.0,6035.239756344258,0.00958584342359,0.238371792603,16.0316228364,0.130258099814,None,100,4.32734808387,166.805994188,303.854712852,552.567592811,32.1547774491,431.380036149,144.529432832,936.688446107,655.922991575,325.864925279
2,209066.0,1194.59147221,2201.06580713,1030.08792371,340334110797.0,1,63261771358.0,115334184844.0,161738154595.0,6035.239756344258,0.00958595119181,0.238373159262,16.0316225213,0.134151650376,None,100,4.51374535378,179.244671865,467.976891406,401.433192013,227.680414552,981.520860846,273.281149577,226.717114812,2.27930025768,343.114188499
2,209066.0,1157.67708679,1970.6343795,907.59740684,226895567410.0,0,59034101475.2,63251662099.2,104609803836.0,6035.239756344258,0.00958583524843,0.238371790945,16.031626484,0.125178169942,None,100,4.51051618738,70.7204115279,464.696405646,336.711914629,159.254617792,250.912448069,465.639187314,524.876420154,218.718410669,427.384754679
2,209066.0,1143.65987792,1971.16192247,871.742153208,260087453756.0,1,57652952086.8,80347067050.4,122087434619.0,6035.239756344258,0.00958584741279,0.23837179152,16.0316225137,0.122249629486,None,100,4.46749089274,90.4061901514,422.716545559,803.975129847,16.4941689698,767.854133427,206.572193206,453.443553299,702.612751759,224.541242174
2,209066.0,1171.83063296,2036.99967383,868.028768921,217725005812.0,1,58071840718.5,58480311922.2,101172853172.0,6035.239756344258,0.00958588794028,0.238371749337,16.0316247268,0.123141916556,None,100,4.48455737134,64.9264124716,439.053340669,709.596943014,67.8313479303,884.044158165,91.1146638712,836.37386766,365.911790821,93.6683078327
2,209066.0,1226.14916801,2030.755531,852.122689727,222675965452.0,0,59491256636.5,60955539524.8,102229169290.0,6035.239756344258,0.0095858937729,0.238372204029,16.0316227912,0.126147912044,None,100,4.33054131411,64.9187475648,306.237480547,130.399788187,271.321957007,163.123919181,220.90162779,356.990177001,587.03898852,472.623777501
2,209066.0,1232.84500253,1974.4160265,933.554169994,257550756560.0,0,57620788039.7,79116281895.0,120813686625.0,6035.239756344258,0.00958588235068,0.238371772441,16.0316225973,0.122183358708,None,100,4.42506482526,92.6890349291,383.967123377,713.577308386,175.149633705,331.333982334,229.125813654,642.452958102,199.962877774,216.46569518
2,209066.0,1484.30305423,1984.49248094,1302.35745822,332432348186.0,1,60164628460.1,113689607782.0,158578111943.0,6035.239756344258,0.00958595982208,0.238371977418,16.0316228318,0.127586254228,None,100,4.15115173533,161.843612161,185.872277922,974.572219913,77.5867019677,1.37689244129,240.454143697,171.355960832,3.54160936561,1.06801024424
2,209066.0,1414.1699686,2174.63386955,944.111862479,271330020724.0,1,57286377854.4,86057149256.7,127986493613.0,6035.239756344258,0.00958594831817,0.238373708781,16.0316229783,0.121482012094,None,100,4.12517355738,96.5897063854,170.921090712,15.7636006378,91.3605948049,73.6360560528,498.175033804,199.66676157,878.183641743,50.028128264
2,209066.0,1163.70728133,2045.42446003,882.026310443,300971986637.0,0,58856458581.8,100651881475.0,141463646580.0,6035.239756344258,0.00958584939409,0.238373835599,16.0316246077,0.124806796171,None,100,4.40722724038,123.652903023,368.499688512,458.214088231,253.721054579,615.465532368,78.3859593168,974.49909045,218.70360612,459.753492751
2,209066.0,1299.66130689,2138.9563864,904.589007809,196089591205.0,1,59101334217.0,47158840540.2,89829416447.7,6035.239756344258,0.00958588455959,0.238373413021,16.0316250778,0.125328623202,None,100,3.97791164542,49.8681966631,95.8672535552,670.734184237,179.177413291,840.885229537,437.692199776,876.751435624,20.8258819845,290.257165253
2,209066.0,1183.42374814,2085.06761857,917.717817758,307095503027.0,0,58261412295.9,103698942133.0,145135148598.0,6035.239756344258,0.00958589078802,0.23837277968,16.0316225254,0.123543515177,None,100,4.39929994425,124.123243688,361.592533377,396.312794437,266.838549268,98.2511374609,442.523613149,688.005011147,772.625490635,333.775253297
2,209066.0,1265.99171653,1971.32073394,1009.45380226,176038648304.0,2,60077357176.0,36445702087.5,79515589040.1,6035.239756344258,0.00958594861908,0.238371805069,16.0316228862,0.127397048183,None,100,4.47027987898,25.5242719932,425.343967433,276.845261088,240.273458515,818.439098348,296.603684327,320.889826334,855.022525393,358.789606618
2,209066.0,1128.41742323,1988.36577223,865.92350627,162009558146.0,0,59380852467.2,29256466507.3,73372239172.0,6035.239756344258,0.00958595095129,0.238373629877,16.0316228846,0.125922293747,None,100,4.46526229525,15.7133371078,420.647406958,583.626824765,47.0085273818,526.944239012,202.284421143,113.960508731,716.191582871,10.2326389816
2,209066.0,1337.28249462,2112.77072363,959.012163814,333282156555.0,0,59674232614.6,115140248661.0,158467675280.0,6035.239756344258,0.00958584818324,0.238371974182,16.0316248043,0.126542187811,None,100,3.98968190828,151.717819545,101.345563613,83.7473478194,13.5553957655,16.7306813921,452.546394266,410.796891589,761.799691015,285.896157141
2,209066.0,1203.28208085,1984.78216642,874.444357383,342440385534.0,0,63316665156.0,116776942111.0,162346778267.0,6035.239756344258,0.00958581992561,0.238371947372,16.0316252832,0.13426608935,None,100,4.06095891292,176.630510676,136.318032147,648.43195482,93.5660660287,492.485998593,227.10929085,567.753212263,376.275613408,439.136163018
2,209066.0,1217.28713463,1991.38964236,948.531153779,343781283002.0,1,63494081755.4,117230989563.0,163056211683.0,6035.239756344258,0.00958586063594,0.238371776,16.0316236009,0.134640840144,None,100,4.40564388835,178.094794285,367.125107385,902.213530372,291.20034796,509.332181599,140.019676329,866.286471756,444.143929696,423.715286974
2,209066.0,1137.8987103,2019.81891425,887.746708189,158367153235.0,0,60192435170.9,27439070073.2,70735647990.5,6035.239756344258,0.00958587478692,0.238371846008,16.0316244593,0.127641985421,None,100,3.92708759299,15.9844398247,73.1287142835,462.1060934,258.985989767,620.562171854,57.7749336539,462.750880684,281.490358837,347.255074559
2,209066.0,1133.40607218,1994.13870039,871.881422514,310529602143.0,0,59069716243.8,105140348918.0,146319536982.0,6035.239756344258,0.00958587895228,0.238371923649,16.0316243131,0.125261885173,None,100,3.9663388162,131.267357373,90.5799428421,296.363579544,290.836767684,102.971200255,307.468140394,699.706528534,381.286470719,442.485793456
2,209066.0,1168.0590289,2079.65810873,1011.03049437,250931236429.0,2,58919004088.0,75547354188.7,116464878152.0,6035.239756344258,0.00958594058411,0.238371907749,16.0316253962,0.124943535906,None,100,4.39607887349,80.3625048935,358.993560865,885.598766014,129.937369608,342.535010442,60.9126064219,148.188112753,875.17457639,461.378512597
2,209066.0,1367.52115316,1976.05208516,1167.67807098,338345821604.0,1,61968396270.6,115606605911.0,160770819422.0,6035.239756344258,0.00958591405527,0.238371704309,16.0316227106,0.13141279564,None,100,4.23977152751,170.330091322,241.369405157,949.919383665,292.602624193,157.420130507,178.949594376,94.9431164064,166.297431165,333.231922603
3,235066.0,886.657489911,1990.73863697,1232.65594506,218067134897.0,1,60458848944.1,57400446693.2,100207839260.0,6277.425472843556,0.00958585326291,0.238373916583,27.0297994245,0.128204713842,None,100,4.29491625049,46.9699353646,175.869056202,412.172059427,52.6438994894,581.85044872,239.381010483,881.380817416,860.794379534,305.188336767
3,235066.0,1055.9370586,1997.14864851,1168.90504057,185454196995.0,0,59870226509.9,41056871403.5,84527099081.5,6277.425472843556,0.00958595522272,0.238371979241,27.0297957584,0.126961680996,None,100,4.28072011391,31.8788391478,162.061279357,628.441170531,48.0394340835,15.3912029343,177.162665733,227.122553333,296.33007388,7.52754253121
3,235066.0,1031.29369694,1983.61980043,1177.54590427,378618135599.0,0,65467333202.9,132348197966.0,180802604431.0,6277.425472843556,0.00958585698916,0.238371872567,27.0297979746,0.138827742641,None,100,4.20499649196,176.04039531,60.1659751968,652.850536595,119.040832567,114.611860747,345.681114019,572.340748531,299.728808976,205.755318881
3,235066.0,907.023723623,2095.21678216,1188.82563817,370829440369.0,1,63584706369.8,130222613099.0,177022120901.0,6277.425472843556,0.00958582829773,0.238372614286,27.0297971745,0.134831932426,None,100,4.22825640367,158.293980136,103.499619378,558.694378063,106.507560975,875.209014914,103.264125548,323.755116996,164.476874894,165.659553094
3,235066.0,1247.92160782,1972.06411987,1449.50401283,253189571890.0,1,60887511896.8,74939192507.1,117362867486.0,6277.425472843556,0.00958583759237,0.238372445003,27.0297948885,0.129112114288,None,100,4.41423529207,72.2314727246,285.449261643,919.185794433,124.748776535,22.7875618035,301.606198807,967.168272446,38.2482965947,390.476095649
3,235066.0,953.341828792,1971.88766159,1217.81826258,170681207143.0,1,60828190315.3,33639038317.1,76213978510.7,6277.425472843556,0.0095858603398,0.238371792949,27.0297947611,0.128985643712,None,100,4.41814653008,13.4056193942,288.992361118,367.80052613,131.975290809,771.904102903,283.833585823,812.774911086,782.909899715,369.389546161
3,235066.0,943.921216145,1973.74058524,1212.7958901,282242776581.0,1,61591881192.7,89370391152.6,131280504235.0,6277.425472843556,0.0095859190481,0.238373157467,27.0297963738,0.130611854611,None,100,4.39095040751,83.8532936167,264.22426956,682.05231439,36.3699757557,845.343584413,412.964218174,253.29901568,756.387636668,495.660875846
3,235066.0,879.851015285,1978.9451138,1121.32992062,385349584896.0,0,65440473328.7,135865606452.0,184043505116.0,6277.425472843556,0.00958587186658,0.238373963825,27.0297991308,0.138771785567,None,100,4.21067279698,174.653989586,74.9220475028,786.887104189,191.795029757,592.725337986,309.858646689,800.694484595,768.447190837,243.183359878
3,235066.0,932.760820299,1979.17578387,1165.57273448,214789937665.0,0,60127999213.9,55765211614.4,98896726836.8,6277.425472843556,0.00958584992385,0.238371921849,27.0297962069,0.127506329503,None,100,4.2074725469,48.7657661275,67.496920517,850.183757708,167.588749798,496.946059144,16.7050986042,216.331201777,529.535301397,204.254358074
3,235066.0,914.719981995,2112.77493415,1222.3396194,257772048964.0,1,59921836077.8,77206035940.9,120644176945.0,6277.425472843556,0.00958593372398,0.238371739444,27.0297957668,0.127071406916,None,100,4.24732474566,76.1936003678,126.883824065,456.754723105,239.377291801,776.077714389,128.718027845,286.876037261,20.9036053909,16.334810793
3,235066.0,1082.76690915,1983.78560676,1226.68949905,262063289206.0,0,61343389176.7,79355049577.6,121364850451.0,6277.425472843556,0.00958585103501,0.238371839164,27.0298006794,0.130075173637,None,100,4.60641848873,75.7102231753,470.949221593,839.180921945,242.940323717,178.971678403,361.295443157,700.737872319,389.457947485,462.294770474
3,235066.0,850.508387495,1999.59273616,1163.91495774,316628211732.0,0,60548247789.8,106004336923.0,150075627019.0,6277.425472843556,0.00958593569629,0.238371869738,27.0297956695,0.128399885252,None,100,4.24868496304,110.013665219,128.434902618,601.474010017,72.1941744044,627.296889764,86.254618248,266.365063936,284.779845079,73.877841202
3,235066.0,871.148130855,2023.77102241,1174.33316632,374031352709.0,0,62934427420.6,132390836097.0,178706089192.0,6277.425472843556,0.00958585511378,0.238373695979,27.0297946859,0.133449982411,None,100,4.52011602894,151.59663232,384.809406799,472.852605449,208.501078643,456.773472345,398.607699703,755.581039496,807.378096688,95.5803931129
3,235066.0,855.950359368,1990.97422826,1136.16748572,223250404619.0,0,59944813557.2,60003660893.7,103301930168.0,6277.425472843556,0.00958597623642,0.238372152784,27.0297959857,0.127118412437,None,100,4.38684988759,56.0655629258,260.515020621,365.657709173,247.847663396,401.48237057,342.01565869,397.492730358,244.069861709,100.562392731
3,235066.0,930.395674212,2113.88105183,1191.78192622,311066162621.0,1,60643625185.1,103334188888.0,147088348547.0,6277.425472843556,0.00958583579279,0.238372239846,27.0297991155,0.128597093969,None,100,4.24853369816,106.434942181,128.306647014,621.885144541,245.347171825,924.378820741,472.577641728,723.229963857,222.763537879,163.823538725
3,235066.0,897.311711797,1993.27211169,1259.13341678,186275393536.0,3,60464038631.6,41449997697.1,84361357207.0,6277.425472843556,0.00958597612323,0.238371863767,27.0297948265,0.128220081008,None,100,4.49266412594,24.2434459478,358.447647322,405.895437902,60.4550348211,688.83004838,111.604954885,330.279172068,931.767400722,293.855206135
3,235066.0,920.823400611,2005.38133436,1150.35303178,311410080369.0,0,61117776454.2,103509881266.0,146782422649.0,6277.425472843556,0.00958596442258,0.238372814687,27.0297948508,0.129604166723,None,100,4.51592526045,106.307192041,380.749274589,177.82226309,70.0138168982,528.983739228,115.85433161,423.606241458,220.431431306,329.04384702
