PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,Angle,BattCap,BattX,BattZ,CompX,CompZ,CtrlGain_D,CtrlGain_P,GyroSize,GyroX,GyroZ
4,249066.0,852.49364732,2134.57394138,1369.13906199,235678756086.0,2,62629967668.6,64057116160.3,108991672257.0,6525.486389342852,,,0,100,0,100,0,43.7857308522,103.976931697,240.486649532,240.613216586,224.930769253,303.885906666,0.33518840612,0.496612667777,323.048133575,997.228494705,22.7060096466
4,249066.0,1052.04522745,2164.34992544,1167.79254715,187749615750.0,1,62510139594.1,40217995967.2,85021480188.9,6525.486389342852,,,0,100,0,100,0,23.400713029,461.169028156,351.398667882,249.134722514,971.163790803,235.337874989,0.820340675559,0.960043176134,120.313977913,96.7124852402,38.2452217249
4,249066.0,852.872834053,1973.74163348,1121.8345085,324634023388.0,0,64005453692.1,107722607537.0,152905962159.0,6525.486389342852,,,0,100,0,100,0,93.537572156,120.393434404,361.723146962,280.28241339,402.832742716,223.695558009,0.436572285253,0.268983062956,764.026832432,297.739791625,284.617699938
4,249066.0,919.037369677,2116.28194491,1213.81425045,264867924436.0,2,63302247164.9,78504689176.9,123060988094.0,6525.486389342852,,,0,100,0,100,0,58.869166636,483.718636013,540.286596444,51.5076589975,194.008737962,98.6386635361,0.410701383406,0.683299730281,911.623746475,943.272003817,289.305463967
4,249066.0,860.498361138,1981.86194025,1126.45533893,251128665880.0,0,63239682302.3,71643229287.7,116245754289.0,6525.486389342852,,,0,100,0,100,0,58.176204033,355.523794718,56.3956443895,150.453940851,175.978193903,89.9771405671,0.888807605172,0.470903008202,199.968063063,57.0131239945,270.875074048
4,249066.0,866.930457709,1991.32572452,1174.82386823,395268879252.0,0,65718148637.5,141574181993.0,187976548621.0,6525.486389342852,,,0,100,0,100,0,129.620494611,50.885549822,811.082946114,0.655536543574,677.471069859,106.562500557,0.921370478324,0.453467145772,84.5982286396,828.441758107,354.929149735
4,249066.0,893.305165009,1977.44832832,1165.86546183,387238891016.0,1,64780661930.7,137680496665.0,184777732420.0,6525.486389342852,,,0,100,0,100,0,127.350711028,428.258696472,468.941465397,252.075994559,733.438191022,177.67438191,0.627417133227,0.743757852767,744.842078938,686.912493177,12.6372630477
4,249066.0,1067.72367048,2010.03398582,1147.0148968,349235010545.0,1,64045835546.2,119725663753.0,165463511246.0,6525.486389342852,,,0,100,0,100,0,103.083529253,320.127417855,982.018792804,198.244989972,336.084996184,215.662420681,0.557401876878,0.592647461703,596.301609243,735.252850007,216.946405722
4,249066.0,1030.61712383,2027.85303066,1136.46117599,180622478297.0,1,62496798857.3,36682662840.1,81443016599.9,6525.486389342852,,,0,100,0,100,0,17.1984961468,485.461115863,276.046316123,221.13199881,858.551148808,202.164241356,0.445514312569,0.978602601486,88.8764888602,396.051151972,70.324691635
4,249066.0,855.143613801,2100.66896229,1388.14617452,412958752553.0,2,67216507999.6,148634350282.0,197107894271.0,6525.486389342852,,,0,100,0,100,0,156.802849138,328.966292905,892.820849056,275.608835401,801.674549615,297.125162277,0.206360800045,0.829663994188,74.5740045302,72.7319367879,273.614391472
4,249066.0,859.456198882,1996.63698094,1199.92594332,354148806396.0,0,64191942440.8,121954524425.0,168002339530.0,6525.486389342852,,,0,100,0,100,0,109.337049667,313.902845457,730.033430834,299.233811869,605.545619964,325.074530552,0.459058057621,0.692101556164,714.938587421,318.461138829,172.622130334
4,249066.0,863.8705409,1994.21573233,1132.57658588,201152821160.0,1,63368103565.3,46895714474.8,90889003120.4,6525.486389342852,,,0,100,0,100,0,28.1131086415,450.351465162,677.815564985,232.767615467,828.214833832,198.821019697,0.937604368853,0.964128157579,291.923463398,558.738983957,351.723450664
4,249066.0,995.946192058,1997.51750686,1161.27427224,182401164364.0,1,63062971010.4,37572926120.9,81765267232.5,6525.486389342852,,,0,100,0,100,0,16.9843395775,288.854410579,328.825541051,33.8945896143,801.152129732,249.107068575,0.584897209345,0.446459050648,438.92748973,475.251128775,303.556382664
4,249066.0,1049.4029142,2057.05100955,1120.27196265,362369237302.0,1,64643482367.1,125859289684.0,171866465252.0,6525.486389342852,,,0,100,0,100,0,114.406112277,271.773675417,213.37173635,245.283407281,805.030522452,414.653880385,0.92983867315,0.401952089732,628.82977991,233.699043803,259.285938386
4,249066.0,1007.52573887,2022.68440677,1128.83398529,405133174501.0,0,65579882942.5,145926134758.0,193627156801.0,6525.486389342852,,,0,100,0,100,0,139.54561526,401.021391367,847.047715558,18.6494325329,325.730555905,162.998085267,0.549711129914,0.347401070301,575.665025269,784.007631771,144.713361465
4,249066.0,862.994574397,2076.94664902,1238.82861022,226051734443.0,0,63238926371.4,59259190416.9,103553617654.0,6525.486389342852,,,0,100,0,100,0,41.7527252383,269.30235248,157.625141275,281.067936433,32.0005748647,361.554604598,0.50554662844,0.190242170433,525.27608338,686.789442544,297.844937736
4,249066.0,856.849162497,1981.04277411,1161.43231743,404721127535.0,0,66344677790.7,145213810640.0,193162639104.0,6525.486389342852,,,0,100,0,100,0,147.23984219,320.469725591,400.336264495,238.747554536,299.900705128,198.707753248,0.715581962084,0.644079989939,193.483172108,93.0770866788,227.93896439
4,249066.0,1005.70652825,1979.04297718,1202.82276379,312847234208.0,0,63409616720.8,101985983615.0,147451633872.0,6525.486389342852,,,0,100,0,100,0,87.5914402163,234.269861479,767.039153228,293.23675678,230.331324666,263.398396909,0.466522813232,0.729265195896,74.7791255235,361.140802684,127.016631281
4,249066.0,932.535564271,1988.76820716,1125.56000594,421637539006.0,0,68464282014.3,151926006588.0,201247250404.0,6525.486389342852,,,0,100,0,100,0,169.558822339,479.864627479,606.206805024,296.516032091,225.312867325,341.708806454,0.809645446711,0.122161468433,102.232308707,497.060192496,320.439743061
4,249066.0,1132.88939792,1971.28384665,1388.14123679,301738421001.0,2,63223002562.8,96643284440.8,141872133997.0,6525.486389342852,,,0,100,0,100,0,77.9988090331,438.478989672,70.6419084555,63.7237932063,813.283927707,160.786758089,0.544196975151,0.647332085939,506.647574607,883.960877046,168.834918265
4,249066.0,1010.03440375,2008.82976495,1155.24707896,416410749514.0,1,66794918310.5,150237195052.0,199378636151.0,6525.486389342852,,,0,100,0,100,0,158.389166518,55.5694251447,361.342698775,204.687691093,906.609346633,185.878664286,0.32183571094,0.290661829333,174.197032078,559.177937059,2.06234239194
4,249066.0,914.683760575,2053.65157843,1383.98722394,376424718244.0,0,65328822019.6,132763531614.0,178332364610.0,6525.486389342852,,,0,100,0,100,0,117.24643387,299.541317925,84.39515375,48.2814128417,241.61718556,347.325915506,0.143974171014,0.120319716516,391.841881838,819.819351268,394.939581251
4,249066.0,878.830776527,1980.02199046,1170.82151532,251378451331.0,0,64039230994.6,71776457109.1,115562763228.0,6525.486389342852,,,0,100,0,100,0,57.4553915345,284.926426713,32.6067881814,102.671755373,189.080443095,261.918510724,0.791391572598,0.875041016916,354.807312466,96.2383204316,437.89414251
4,249066.0,855.927348048,1999.13629534,1172.71837974,422211565160.0,2,67916999298.9,152042003538.0,202252562323.0,6525.486389342852,,,0,100,0,100,0,171.503906387,472.598784947,919.883266179,93.2640762351,895.108425285,190.720899473,0.835115870349,0.416288476456,711.447356129,572.356580296,83.5893267012
4,249066.0,1062.60322071,2055.07843141,1138.36994848,344097509446.0,0,63805314004.1,117098424843.0,163193770598.0,6525.486389342852,,,0,100,0,100,0,104.760895766,200.617236347,54.2232402292,208.431444346,673.665765908,359.813616526,0.183272993069,0.651140444428,229.329037674,178.878867001,47.3503644152
4,249066.0,1146.62681584,2040.39747755,1207.4958008,383912245093.0,0,66112947659.9,136179387684.0,181619909749.0,6525.486389342852,,,0,100,0,100,0,124.185654711,385.287173877,751.069399988,57.3172830821,49.6407291695,373.941468126,0.709399201998,0.99891011115,700.314783679,571.944406765,471.515720735
4,249066.0,915.304504296,2006.66351735,1130.71280313,348817499278.0,1,64736189661.2,119479427454.0,164601882163.0,6525.486389342852,,,0,100,0,100,0,104.164765965,277.540701156,457.986235162,254.590440521,708.925027793,25.8721466792,0.584869868412,0.555392484024,340.135476975,555.422316816,375.493927468
4,249066.0,1081.08578072,2011.21176671,1419.96674729,263375057158.0,2,62824534345.3,77754138064.7,122796384748.0,6525.486389342852,,,0,100,0,100,0,59.2135223427,257.355517233,42.4534498243,235.060524874,684.928697391,418.014129779,0.125669559225,0.184722793402,827.724661081,900.545453078,75.1115412489
4,249066.0,893.765618953,2002.14559579,1272.89172175,352216768774.0,0,64820437436.8,121207696134.0,166188635203.0,6525.486389342852,,,0,100,0,100,0,103.340826961,176.755644495,290.592988649,102.131162524,470.294305664,311.951128888,0.874636174766,0.758759839356,609.682342103,816.270259601,401.324648586
4,249066.0,901.916990808,1972.99363038,1156.93581327,230924946446.0,0,64161956627.9,61655247226.6,105107742592.0,6525.486389342852,,,0,100,0,100,0,46.8266977186,305.828280236,106.354670301,189.596645657,136.249009209,489.697606685,0.929207030046,0.715505204345,291.435299563,29.5466403482,469.241067327
4,249066.0,870.142583431,2036.09030678,1167.28172665,227528951061.0,1,62755915944.1,59967354683.9,104805680433.0,6525.486389342852,,,0,100,0,100,0,45.6257758736,180.779976518,612.118274814,250.569151868,789.830175572,305.946004694,0.518541265039,0.448230741119,414.233764603,307.778177771,125.974871484
4,249066.0,1106.19891855,2009.87350703,1165.90101321,200134421807.0,1,62725027637.4,46382785964.7,91026608204.4,6525.486389342852,,,0,100,0,100,0,28.8074234354,255.534879754,222.940899449,59.709954514,807.745384388,458.683339348,0.374190372434,0.453784664144,826.336527935,524.111765807,178.962970627
