Angle,AverageAngleError,BattCap,BattX,BattZ,bomCost,CompX,CompZ,CtrlGain_D,CtrlGain_P,Dist_1_2,Dist_1_3,Dist_2_3,GyroSize,GyroX,GyroZ,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,PV_Panels
154.157522033,0.00504067555021,326.895144765,826.754743509,176.946641773,249066.0,463.211555856,331.731137619,1.89483440315,0.66985160308,937.348328767,2017.96105675,1347.58409882,7.30702952557,79.3745412728,122.122042439,410181212172.0,0,66578027205.1,147446341600.0,196156843367.0,6525.486389342852,0.130514729636,38.0279693562,0.112340762253,0,100,4.83182472292,4
152.583547809,0.0138335675834,39.9405305408,361.393402873,159.713130151,249066.0,69.5057754362,39.4131218079,2.93842385012,2.28602236538,906.736168385,2138.05739419,1242.137501,3.15354570183,896.797717141,116.72718298,419265754082.0,2,66435392113.6,152105316629.0,200725045339.0,6525.486389342852,0.334806311669,38.0279693206,0.266202543974,0,100,4.63604184413,4
173.434455497,0.00246596245571,91.3755322329,302.485918709,104.427828902,249066.0,432.404234703,302.36756258,0.67520653201,0.764000309137,882.359851194,1975.7437126,1184.16575271,7.06175055569,481.751998041,444.592792826,423102518237.0,0,69405859226.2,152314905938.0,201381753073.0,6525.486389342852,0.060088961037,38.0279695243,0.0467371557343,0,100,4.6656972575,4
166.140046661,0.0033350635633,350.413775024,400.470614395,230.339568074,249066.0,475.954295725,253.245546238,1.78453551154,1.20659098558,853.652429261,2004.63008175,1158.34565363,9.10478672367,105.124540682,241.973570651,416657091157.0,0,67842697226.5,149729289789.0,199085104141.0,6525.486389342852,0.106458415485,38.0279688597,0.106163833928,0,100,4.84325808041,4
163.245616514,0.00817127342069,156.89948326,570.725216437,31.9841378857,249066.0,901.734957869,397.634741727,1.45580817987,1.91059808999,982.734864046,2043.78137476,1138.23149123,2.42356394704,412.595432767,159.129327148,417405313660.0,1,67343634397.1,150344707748.0,199716971514.0,6525.486389342852,0.197450992502,38.0279703295,0.0704237400562,0,100,4.7053961122,4
159.095888841,0.00652409154397,268.232491646,684.960062261,192.010134316,249066.0,770.27111488,419.367875003,0.839937432134,1.66889883741,884.007645866,1989.1916666,1122.47428837,3.70885432594,610.52118945,194.727166737,418420750026.0,1,67126614385.4,151186665474.0,200107470166.0,6525.486389342852,0.123636642066,38.0279686362,0.0478237294088,0,100,4.78177717085,4
179.726959866,0.00687815458186,140.629339035,336.520728737,162.843114005,249066.0,911.772666649,495.724964126,2.94197461164,0.949285489512,1078.99264048,2056.54162781,1137.58221005,9.66673872639,509.393177905,63.8057425854,421123314382.0,1,68686162045.1,150743771633.0,201693380704.0,6525.486389342852,0.246717934783,38.0279696673,0.259359922359,0,100,4.70483488848,4
150.853162424,0.00234508898926,63.8811993158,969.284679404,254.867119188,249066.0,358.768282181,441.287942828,0.894629220661,0.738622327115,1063.00658265,2029.50954015,1469.2202153,2.07913425776,35.3543905912,76.0312819681,407791306836.0,1,66301708951.9,146494016064.0,194995581821.0,6525.486389342852,0.0555363558023,38.0279682216,0.0165630485205,0,100,4.64794478755,4
167.518430453,0.00624548343078,356.695596521,853.496911746,130.661002723,249066.0,745.46693782,130.397511003,2.74291138404,1.07166226098,856.83752526,1975.73710382,1148.74777157,0.522873900896,602.274580181,176.582488104,421943850063.0,1,67742187124.5,152255428756.0,201946234182.0,6525.486389342852,0.215238390598,38.0279691657,0.231831172186,0,100,4.85498265108,4
167.250331475,0.00459053617165,255.633637683,901.624828276,36.3730241333,249066.0,409.825803006,58.3506111069,2.21578965819,0.888814729359,982.267425697,1970.51942297,1231.37181813,8.50945129403,390.231543639,17.5724147524,418575599191.0,1,67485558934.0,150594223457.0,200495816800.0,6525.486389342852,0.158819221609,38.0279687368,0.158642868473,0,100,4.78061743579,4
176.409998241,0.0128218641457,31.6385086834,128.574361464,58.8655798346,249066.0,919.740447614,28.8467586853,2.7506550827,2.20672700098,1161.61306187,2010.22715948,1269.60286583,1.87172149878,659.871539191,333.11864883,424896879758.0,1,69066927692.8,152940672159.0,202889279905.0,6525.486389342852,0.311253240023,38.0279680768,0.250180060442,0,100,4.63054311294,4
166.758047402,0.0164171958109,131.962149347,630.913637428,86.8803379657,249066.0,507.010400923,199.838467722,0.979981355272,2.73284416514,866.378411027,2041.852193,1321.94585536,3.4115530023,48.8307877183,479.716691396,419240364036.0,0,69034536846.5,150968545490.0,199237281700.0,6525.486389342852,0.337333271777,38.0279718479,0.119035607714,0,100,4.69047711246,4
157.655956404,0.00359823858769,130.684661971,156.193517528,190.262598643,249066.0,866.811619421,18.6161095174,1.44236252292,0.70685727408,1121.13362449,1987.07296569,1327.22833265,3.82602843166,862.839115693,278.506836904,422792052412.0,2,67266047349.4,153485025783.0,202040979280.0,6525.486389342852,0.0716548319322,38.027969645,0.0554734459931,0,100,4.692842874,4
173.434221495,0.0095149222859,269.551294961,506.678597688,184.677591915,249066.0,871.800758489,461.804050007,1.55532859929,2.05689128475,965.719040965,1970.76684672,1206.00218521,2.4318212415,828.330166895,495.453296807,430175896154.0,1,69759828010.7,155851615984.0,204564452160.0,6525.486389342852,0.230309794579,38.027970419,0.088241981824,0,100,4.78156367662,4
168.733826746,0.00219280160554,88.1204504169,406.21380555,206.475217314,249066.0,30.56529493,124.517251574,0.402166168541,0.900344477269,932.914203815,1978.01190085,1152.23506296,0.625108708881,141.633821976,263.423198951,417655538271.0,0,68126773140.0,150006664871.0,199522100261.0,6525.486389342852,0.0763918569085,38.027968893,0.0807326127776,0,100,4.6645088195,4
151.7875174,0.00262637324783,191.092258464,992.635226188,87.5061407972,249066.0,13.457628049,58.881034664,1.68632980854,0.929860557237,1296.96112717,2098.90572536,1171.91691249,3.09894289616,704.168252692,276.651732804,416060456893.0,1,66797166422.6,150560906372.0,198702384098.0,6525.486389342852,0.0900721270515,38.0279692006,0.0886047251093,0,100,4.73297478251,4
150.499506981,0.00541941881674,35.3586692385,259.99500946,287.60309837,209066.0,407.046973074,295.088399751,2.33970864819,0.800108501264,1979.1802297,862.658860581,1162.43525585,3.53542366863,532.074810211,438.693488717,330182290756.0,0,60315388404.2,113698033664.0,156168868688.0,6035.239756344258,0.179265314251,16.0316233113,0.161668754232,0,100,4.49894825336,2
165.48458286,0.014393231749,200.321037724,307.382748186,64.0322799622,209066.0,494.937983605,394.92953557,2.62993174964,2.46243754207,1979.16357913,931.219608955,1156.01201606,1.85852597825,310.011316571,350.313386408,336424487079.0,0,61387533535.0,115259661022.0,159777292522.0,6035.239756344258,0.355932566529,16.0316234433,0.21059057142,0,100,4.60815566568,2
163.003618552,0.00250044090147,113.676107611,422.490939779,159.189003013,209066.0,982.294404228,386.764699684,0.306263835687,0.934738892821,2139.27238566,1042.91448188,1144.37303356,1.20442815041,189.796902507,126.891557882,333245612941.0,1,60429984134.3,113963795959.0,158851832848.0,6035.239756344258,0.0844462025567,16.0316229437,0.083569883639,0,100,4.55092364557,2
172.03550417,0.00157555800376,119.633413525,645.009148994,151.297096389,209066.0,463.19126296,302.742744698,1.14167063515,1.16797542547,2012.96448303,882.322802649,1185.8110362,3.36583737989,829.910549776,494.166292375,348492707035.0,0,63008689185.1,120451424544.0,165032593305.0,6035.239756344258,0.0389243325212,16.0316238319,0.0192470886495,0,100,4.55077482005,2
152.96484306,0.0121352957526,259.906136732,306.262101086,133.171598437,209066.0,759.642590165,228.131554086,0.510075444412,2.21828931925,2069.95371127,968.024411394,1134.37226392,0.734270727514,153.1063122,38.6002629937,326340988453.0,1,59273463503.3,111555935282.0,155511589667.0,6035.239756344258,0.216714497728,16.0316240091,0.0801967329571,0,100,4.64744371609,2
151.859634629,0.0106299067397,347.818830234,391.389017292,246.619408874,209066.0,479.401482472,488.53992212,2.5715757285,0.21083439113,1984.92263558,888.128216395,1120.16128624,6.22455642712,407.665514429,256.436884397,328227397818.0,0,59634091063.3,112600112926.0,155993193829.0,6035.239756344258,0.240703231088,16.0316233377,0.174604331273,0,100,4.71656898568,2
151.344925472,0.00365893341037,144.102016445,420.893130201,84.772045285,209066.0,279.606711666,53.4033331573,0.473394665618,0.664299558362,2010.02755775,862.233059076,1206.32392807,5.63228437913,125.132394342,421.436576487,327252580612.0,0,60236588908.4,112158785997.0,154857205707.0,6035.239756344258,0.0882699070427,16.0316234374,0.0652853528576,0,100,4.57229773347,2
162.718838219,0.0124858026083,352.307355579,766.425080948,224.359651034,209066.0,165.6256134,33.2051578996,1.61421853446,2.39778209921,2001.62075793,1058.30054354,1260.87526289,3.87306004441,209.950120774,384.80293466,335083496220.0,0,61237841712.0,114915537105.0,158930117403.0,6035.239756344258,0.299355278497,16.0316235916,0.0880617012459,0,100,4.70129949125,2
150.501883259,0.00641346860224,167.17021525,873.870454734,89.6308835296,209066.0,581.751085308,106.142847292,2.53471834692,0.726990513695,2027.88042776,898.947368282,1352.81152902,3.0110879409,151.075929454,320.427563043,326298906803.0,0,59688433558.0,111756134844.0,154854338401.0,6035.239756344258,0.207775222244,16.031623538,0.175787707263,0,100,4.59411271317,2
151.269894467,0.00947396936593,190.853753296,852.492493577,108.584339758,209066.0,502.186466552,322.103016113,1.65447540007,2.0380935989,2029.67330457,943.824421025,1182.22368287,7.54397391624,968.12907093,468.974431641,339794479242.0,2,60514083663.7,118436402846.0,160843992733.0,6035.239756344258,0.230887000727,16.0316234603,0.0880143608919,0,100,4.59919610719,2
172.020107532,0.00389094627583,132.659733298,900.67641267,168.15180351,209066.0,34.7242026624,112.510257668,0.373808664826,0.664417465264,2172.46966229,1214.68893616,1121.17812243,3.92217310844,947.275446814,189.806185023,348757172189.0,3,61678648655.8,120585750378.0,166492773155.0,6035.239756344258,0.0990904947364,16.0316237244,0.0788124201017,0,100,4.56482320568,2
165.205153731,0.00421856380742,86.239055268,151.165839534,13.4532770728,209066.0,240.704702627,203.879495391,1.99212517857,1.26136943419,2029.41642378,875.659381624,1281.62271101,4.35043906215,725.501840539,254.896710063,340830817758.0,0,60967739655.9,117496592324.0,162366485778.0,6035.239756344258,0.134643485732,16.0316241413,0.197543151556,0,100,4.53107195588,2
150.761175773,0.00795101149194,53.3502387111,296.894690785,286.450150146,209066.0,238.629667099,66.9710540002,2.657104817,0.551585706369,1972.74120465,879.810142377,1148.9808854,6.59863257053,336.940424227,33.1649073019,325799094357.0,0,59108997225.5,111483582087.0,155206515044.0,6035.239756344258,0.232752795388,16.0316227577,0.186313854477,0,100,4.51490140688,2
156.805734451,0.00523003780959,159.272672017,438.324670115,162.350135365,209066.0,142.529804735,17.7944788371,0.263459594766,1.39907356487,2120.65984135,911.532193737,1212.95605974,7.61196473904,771.086294526,488.12936151,339181822824.0,0,61154661483.6,117603884178.0,160423277162.0,6035.239756344258,0.114400677409,16.0316235243,0.0835575148832,0,100,4.58203144374,2
157.606608725,0.0108210418562,113.869047015,160.395466117,89.0980930663,209066.0,756.552602562,322.295618033,2.28748409925,2.08004435102,1995.32626469,1064.08853813,1190.28205307,9.83286556069,562.959910649,71.3996790317,333196665368.0,1,59749452122.2,114529408720.0,158917804525.0,6035.239756344258,0.266434112061,16.0316234802,0.161046343577,0,100,4.5484062172,2
161.303313118,0.00761433748372,132.708808973,293.279875412,113.304041415,209066.0,870.24503638,372.744217088,2.52486032001,0.552293178904,2115.30642877,1059.57444369,1181.67294216,5.86519536209,102.565083212,438.232972508,334087881447.0,1,61346794904.5,114578014080.0,158163072462.0,6035.239756344258,0.216104712927,16.0316231266,0.177597613509,0,100,4.5710234163,2
