Angle,Mass,MinBatteryCharge,CtrlGain_D,Iyy,bomCost,Izz,CtrlGain_P,MaxBusVoltage,PV_Panels,CompZ,Dist_2_3,CompX,GyroSize,BattX,Dist_1_2,Dist_1_3,MinBusVoltage,GyroZ,Ixx,BattZ,GyroX,InertialTensor,MaxTemperature,MaxGyroCurrent,AverageAngleError,BattCap,MaxAngularError,Interference
171.140066668,6277.425472843556,100,2.92444340816,135256858244.0,235066.0,181855172182.0,2.2779713833,27.029796456,3,133.33649539,1212.7414561,46.6966877108,9.17930988799,205.442595604,871.594196817,2076.93006985,4.69447463239,491.250871422,66271202311.6,242.772232934,598.634922024,383383232737.0,0,0.263137485454,0.0137418728517,216.263878455,0.332600107152,0
162.989517974,6277.425472843556,100,2.22828999124,133274107932.0,235066.0,179202380241.0,1.02057276508,27.029797823,3,381.109086825,1161.91455009,596.603027831,8.19399946808,211.934979073,942.157622212,1978.61857008,4.73220477872,466.29651767,65317678816.5,249.992812639,432.97372887,377794166989.0,0,0.156589258457,0.0043756103997,265.716161018,0.153163005359,0
158.273716961,6277.425472843556,100,2.99875073093,132417432245.0,235066.0,179291103973.0,1.2527317521,27.0297967057,3,74.5448249821,1122.75834685,642.871690769,4.76692798428,643.613888,850.133339148,1971.06465181,4.62590810493,131.681517141,63506941750.4,59.5067574776,612.355137308,375215477968.0,0,0.284513946866,0.00723315955543,108.260501368,0.248600715155,0
173.513621154,6277.425472843556,100,0.269874445017,134066352504.0,235066.0,181563685572.0,1.66282833899,27.0297962106,3,475.960998022,1193.02487253,117.638128208,3.45196086929,725.485525482,1129.49027986,2006.44362783,4.69888006049,381.585382829,65874845530.8,47.2771589014,486.432481374,381504883606.0,0,0.0861995504446,0.00748083564664,222.797443703,0.128080954388,0
168.393495468,6277.425472843556,100,1.36945683009,132139570504.0,235066.0,179239799903.0,2.61516555868,27.0297961036,3,443.543520347,1162.70143862,553.979501571,9.13677371332,372.146314962,911.237468094,2020.15114185,4.71309022986,349.48706655,65204290208.8,170.065156475,116.642081033,376583660616.0,0,0.0978479784387,0.0148309363862,249.614968466,0.331176746641,0
167.830964762,6277.425472843556,100,0.641503816361,138093291199.0,235066.0,185313927956.0,1.10165416863,27.0298289246,3,426.529448253,1506.82860669,677.666310419,3.54729247243,17.8389906287,1148.69057607,1996.68141832,4.60396973094,314.750248733,64970392254.3,24.5121008431,983.185699044,388377611409.0,0,0.0495733868686,0.00175987389447,86.508575355,0.0506080222786,2
176.15037653,6277.425472843556,100,1.32275859186,133915036580.0,235066.0,182373724043.0,1.57546464683,27.0297969993,3,344.786678505,1176.32359577,966.863137966,4.78675912266,252.00165322,1142.61282662,2011.03193808,4.57571303207,211.200818827,65487307312.1,76.3893439599,585.412913087,381776067935.0,0,0.0477024937424,0.00520476372313,47.6116999982,0.12627219204,1
154.165679094,6277.425472843556,100,0.608290890616,131744291457.0,235066.0,177938980048.0,0.277737271762,27.0297963265,3,63.4771271615,1148.44847538,268.392792563,5.89483041719,377.833636594,869.275621313,2011.19769176,4.57762487963,248.148748958,63476996634.3,208.951549196,628.82662482,373160268139.0,0,0.05634047846,0.00651606795328,42.4048951767,0.157874971237,0
153.330703719,6277.425472843556,100,1.26582783078,130042161140.0,235066.0,175556301385.0,2.33411532727,27.0297969299,3,367.403848629,1185.77886272,832.334423322,2.30252905216,303.131346878,1063.58294173,2049.75527266,4.58257253828,396.48020951,64018584993.9,8.72184765391,266.868913289,369617047519.0,0,0.0799958776877,0.0122980643492,56.9659062333,0.27189613942,1
170.32521849,6277.425472843556,100,1.6713456642,134466077492.0,235066.0,182457640207.0,1.29658172183,27.0297966187,3,154.960804532,1299.3395106,981.211028264,9.04149585279,32.1715460615,1280.83461459,1993.24748303,4.75376919212,154.388002583,64708455496.5,23.1982485266,677.673220916,381632173195.0,0,0.0879785713592,0.00371458240337,304.417028333,0.101008976095,1
176.999361342,6277.425472843556,100,2.33610683502,131722746902.0,235066.0,180521749406.0,2.5793998563,27.0297969486,3,38.3767938093,1172.90685429,582.879580338,0.776750347474,483.07042463,887.367408233,2004.47095117,4.58254875662,52.8455591037,65335158215.6,272.810259062,213.02224444,377579654525.0,0,0.188181663483,0.0148178032339,54.1558614733,0.366187690923,0
168.265520022,6277.425472843556,100,0.487809123388,132093770740.0,235066.0,179373989319.0,1.9726560931,27.0297971083,3,462.567492011,1214.6008786,604.647340126,2.60802150578,613.977275245,873.126147648,2029.52011656,4.64247676306,298.035591342,64998415121.6,263.162823014,145.320487911,376466175180.0,0,0.0721502467069,0.00984219623429,142.395204712,0.169024396937,0
164.389338569,6277.425472843556,100,2.2214343072,132710693074.0,235066.0,180006842260.0,2.6884438043,27.0297950222,3,52.2134965194,1223.33866277,74.2280709411,2.40340965089,940.787966554,1214.97066616,2011.9009432,4.60214428179,194.692845659,64217190312.5,104.440567495,457.040087883,376934725646.0,0,0.171610712233,0.0155950042078,84.3182490212,0.382357128258,1
173.581412066,6277.425472843556,100,1.64794624579,137766734334.0,235066.0,186176298466.0,1.55828122083,27.0297960117,3,345.990226064,1316.56034127,393.503707611,4.68818594792,293.184552775,896.071144671,2071.55019087,4.8064307847,99.8401862572,64977165125.3,80.6987571381,984.968289138,388920197925.0,0,0.088323941949,0.00555256798441,384.026678428,0.136977344587,2
156.441042855,6277.425472843556,100,0.291585159235,129882903209.0,235066.0,176333273081.0,0.83283212085,27.0297974147,3,363.26557565,1266.35292484,771.041359555,1.95430277675,654.367714048,861.697325551,2097.12555826,4.6048026466,216.036287772,63608796143.0,283.205964696,67.2238094033,369824972434.0,0,0.0900380732698,0.00287915153684,84.11259248,0.0945368093772,1
158.696341362,6277.425472843556,100,2.51267257843,135290952358.0,235066.0,181975043107.0,2.17709927063,27.0297973049,3,303.08263721,1138.52634488,652.81885663,7.94792517302,689.074862496,850.853497784,1984.8550835,4.77464569906,203.785352871,63771832254.3,291.370390192,873.929127313,381037827719.0,0,0.20094351479,0.0120495582174,336.035439653,0.29511525418,1
162.229655067,6277.425472843556,100,2.74642030706,136008060631.0,235066.0,183320113049.0,0.761225645289,27.0297963562,3,70.3642299738,1178.29204777,107.886404892,4.5300096403,588.954210729,986.377586012,2128.32353623,4.73477964873,37.5629103963,63790763000.9,208.257334854,912.737414902,383118936681.0,0,0.257999761187,0.00696279676321,262.568599816,0.232483440844,2
173.510239903,6277.425472843556,100,1.28757762252,137428862239.0,235066.0,184442477530.0,2.95051733974,27.0297954308,3,223.595427179,1321.71095772,634.970433441,0.985456217018,287.784627781,937.149122991,1995.88060003,4.67208046075,471.110299985,66357837837.4,35.9508294148,838.380751025,388229177606.0,0,0.122489627842,0.0181027022642,188.144427974,0.393244321268,1
176.438596972,6277.425472843556,100,0.84235778551,134920148790.0,235066.0,183500396686.0,1.6752126897,27.0297966108,3,162.054666745,1190.51535685,34.3119004084,1.11020597298,343.085152383,912.407593755,2086.36236571,4.71824911969,182.755518556,65429442184.3,41.0311318134,721.028287124,383849987660.0,0,0.0467277293268,0.00658230441958,255.103320364,0.125036693191,0
159.093675481,6277.425472843556,100,2.01038840789,130960126595.0,235066.0,177014299499.0,0.815775722106,27.0297959334,3,191.259836444,1151.65554154,317.189861089,1.54790353911,332.140533286,851.657076532,1990.72698271,4.59347470058,381.677127361,64472956495.1,242.213279976,103.098350226,372447382589.0,0,0.125069019475,0.00424447724043,63.9299276993,0.137064713355,0
179.560735857,6277.425472843556,100,2.33979248315,132420373403.0,235066.0,180566856814.0,1.34959135944,27.029796289,3,438.061345132,1399.2640717,229.933423893,5.44693452692,859.606975088,1084.40377084,1979.89585239,4.68120961511,380.846979008,66565281504.1,199.434529522,40.6872809102,379552511720.0,0,0.177854457175,0.00567351693267,194.341284249,0.181543698984,0
166.557031558,6277.425472843556,100,0.852832959135,133957231627.0,235066.0,180959048659.0,2.14612998196,27.0297964165,3,304.363657894,1123.5833094,929.63653705,5.88611063442,523.933484573,943.610802474,2004.20571,4.58618671152,328.181213975,64935015522.4,246.862529581,561.705494549,379851295809.0,0,0.0779131517918,0.0110224447994,61.3906768133,0.217313978776,1
171.003949573,6277.425472843556,100,2.91064070807,137652575004.0,235066.0,184972346308.0,1.78222429727,27.0297970309,3,82.257660567,1319.57414027,297.992094954,3.57155413751,221.508656528,876.861856253,2082.73078514,4.56716335923,357.45214162,65521321388.8,283.595681312,915.353837336,388146242700.0,0,0.253001050823,0.0101250178808,25.0609903052,0.282377577157,2
160.291987899,6277.425472843556,100,1.56672708352,132484388311.0,235066.0,179637119786.0,2.87084424393,27.0297967062,3,384.20168219,1125.05475062,706.93720283,1.58712435193,484.112855726,947.733624016,2004.20245556,4.70078847784,34.3833018401,63591512911.0,29.1688211355,590.513048831,375713021008.0,0,0.107083121893,0.0170139190881,231.194076212,0.38969219379,1
158.285456041,6277.425472843556,100,2.15245458151,131289490345.0,235066.0,177081768496.0,1.39716879328,27.0297961141,3,87.9133951449,1395.00355619,274.527590649,2.64206914176,899.748281683,1059.23113898,2005.30088101,4.64804837837,421.323978229,64590421195.6,180.486033047,103.738227766,372961680037.0,0,0.150915449771,0.00556755042943,147.661180489,0.164157220169,1
176.204601034,6277.425472843556,100,0.256861976718,136571021095.0,235066.0,184727672999.0,1.03798984284,27.0297965875,3,55.9383375558,1237.79465174,45.5087124115,4.85240269283,385.061341145,915.394383481,2139.59822384,4.74735645777,306.37027864,65801311681.0,43.6546235633,841.915896178,387100005775.0,0,0.0948562678135,0.00268634288854,291.011124907,0.0954337969585,1
155.320361598,6277.425472843556,100,1.31934763204,133319827093.0,235066.0,178489147639.0,2.20602128145,27.029796231,3,58.0417022975,1185.50484232,447.594391848,1.64882214941,846.781268874,945.749332231,2022.40154725,4.62398627731,483.170384656,64697390820.9,170.254164289,616.335678339,376506365552.0,0,0.0711092958198,0.0110230195645,118.608844135,0.249227598742,0
172.055238784,6277.425472843556,100,1.22701924325,133138383017.0,235066.0,181257717839.0,2.96298691825,27.0297964127,3,482.511446945,1190.66789493,104.475421082,7.38098920494,849.730750267,1193.34157067,2025.4165751,4.7171897906,163.835475348,64942422540.8,100.204504012,450.680458323,379338523397.0,0,0.122405068737,0.0182910513944,254.584776184,0.392898175485,0
166.029314954,6277.425472843556,100,2.90004700808,136049676877.0,235066.0,183506124572.0,2.56806563029,27.0297963412,3,462.286578531,1124.26627376,891.293917467,2.77112679859,750.179629923,918.755512716,1990.48363166,4.69290553092,182.111406742,64376235752.7,143.384634358,840.040029474,383932037202.0,0,0.256679111654,0.0157836575339,215.030860609,0.388197247106,2
158.281291165,6277.425472843556,100,1.30776119992,134839059136.0,235066.0,181406440565.0,2.82899312431,27.0297960758,3,36.1843697188,1175.09878799,113.00325189,1.12857870545,578.211026933,969.207856965,2111.74047823,4.58196941531,253.711385759,63814577838.4,15.0752238002,841.858412172,380060077540.0,0,0.11041312395,0.0169287529627,54.6148225114,0.370368242601,1
168.740300086,6277.425472843556,100,1.25618619035,132260054847.0,235066.0,179946450185.0,1.53755152367,27.0297968818,3,301.891390192,1216.43794572,624.717555147,2.80765165724,750.137025831,885.023898499,2000.47780317,4.66752954009,206.735286448,64688470953.8,89.6715577348,290.118157524,376894975986.0,0,0.0383189012286,0.00480916167138,182.379410233,0.116007763921,0
175.419188728,6277.425472843556,100,2.31736882637,132285186821.0,235066.0,180825631904.0,2.96263739799,27.029794856,3,173.423689781,1125.26541291,233.320225797,8.39394448872,373.789078023,871.11602084,1973.37469276,4.7401770561,149.713588414,65244816505.4,44.5376031804,346.216235991,378355635230.0,0,0.189568992217,0.0180060392615,289.090826582,0.43996629056,0
174.673257724,6277.425472843556,100,0.584874123478,134663230627.0,235066.0,183159736045.0,0.735797780408,27.0297961372,3,497.151765749,1154.6177429,307.069529722,9.60154881387,416.499845074,942.371301381,2045.2704583,4.64669684829,109.689509897,65126052318.9,105.247854378,697.074975696,382949018991.0,0,0.0556340182402,0.00288122618655,146.773295655,0.0694977822861,0
179.353272816,6277.425472843556,100,2.90944910497,135291766521.0,235066.0,184298859375.0,1.24298318198,27.0297969817,3,133.611681132,1327.9943791,99.8771146399,7.55102860545,78.8756203202,851.906553008,2087.53871486,4.74965555165,133.606623694,65657338641.9,80.6615886437,790.469531336,385247964538.0,0,0.24708794831,0.00691015857572,288.220943924,0.237610540195,0
150.872255054,6277.425472843556,100,2.14071364719,129133957628.0,235066.0,175425518272.0,2.86560236904,27.0297964214,3,406.848646895,1155.00714863,237.097141426,7.55965394295,491.750661918,894.64945413,2018.49679358,4.58868883745,15.5834276619,62842100247.1,292.61541935,437.947418818,367401576147.0,0,0.159902359492,0.016984082867,64.5282897438,0.413395864793,0
159.709797858,6277.425472843556,100,1.89936094266,133603644306.0,235066.0,180676588470.0,1.72721083463,27.0297971958,3,167.528875831,1336.21224473,282.122019843,1.90750059843,45.4819056239,885.141172447,2028.06429106,4.65382442803,26.5815329821,63565373357.9,238.072135634,742.859054636,377845606134.0,0,0.119469247413,0.00736281514668,159.936001523,0.180850287715,0
151.303762523,6277.425472843556,100,1.02699822961,130669755988.0,235066.0,176529007236.0,1.32142605495,27.0297962004,3,85.1238872601,1210.39300976,652.829700662,7.45635075772,990.463049407,930.77074067,1982.65349026,4.69883415661,273.152177512,63343364556.9,257.860372993,531.750286567,370542127781.0,0,0.0196300587135,0.00300763007353,227.596953071,0.0639001131579,1
159.001533136,6277.425472843556,100,0.548085971219,135589611287.0,235066.0,181608059379.0,2.145539228,27.0297954336,3,358.372198444,1352.92762609,873.001567141,1.5662333398,142.839897486,1148.25344229,1970.44866189,4.67580621669,391.271377044,64492133632.4,107.673367387,846.818114724,381689804298.0,0,0.0818086058828,0.0113973046254,191.359619721,0.204085702276,2
162.896948835,6277.425472843556,100,1.51123459468,131786434066.0,235066.0,178325366415.0,2.06113213906,27.0297968663,3,202.614692249,1338.78770208,672.199014845,1.51748447715,826.104568146,863.864522921,2054.180651,4.74426889313,356.688022799,64689505700.5,193.954748609,110.932985434,374801306181.0,0,0.0763204718327,0.00949885195043,294.970877655,0.229255681707,0
176.924210468,6277.425472843556,100,1.74307102558,132994694834.0,235066.0,180988474345.0,0.824469803653,27.0297966647,3,374.17480229,1321.45567019,691.448777604,6.01036194615,957.215426997,901.852255644,2015.5809113,4.78646194166,350.084800208,66123658611.5,232.028472472,265.906674151,380106827790.0,0,0.0937978116654,0.00334842368935,345.358218952,0.102971054283,2
155.109239442,6277.425472843556,100,1.98386853781,131156384982.0,235066.0,177799551541.0,0.44011076973,27.0297970813,3,102.095433369,1157.2811445,296.553202206,4.99921476955,812.697592878,998.741609419,1984.77452014,4.71662897007,107.254847762,63187638392.4,9.46838352879,538.220900192,372143574916.0,0,0.11510289258,0.00721417555182,238.507444469,0.154306918758,0
172.969110075,6277.425472843556,100,1.97575464834,133504843998.0,235066.0,181847415282.0,0.60539283276,27.0297964873,3,463.080863916,1240.80782393,534.338839896,4.023240391,56.7261186526,1003.58211868,2010.34679735,4.75780906819,63.5684086963,64913123002.8,225.25076187,565.708311456,380265382283.0,0,0.119515268829,0.00579038012566,299.314601898,0.144224440894,0
152.921632073,6277.425472843556,100,2.37661813454,129909041805.0,235066.0,175058673418.0,2.14330541661,27.0297950531,3,257.136149881,1185.33058635,900.800478499,7.39230035616,439.358554735,967.217244711,2136.36647605,4.59134266684,448.218788632,64315647818.0,266.111084903,96.6555008063,369283363041.0,0,0.185226302768,0.0114870262797,66.7033084588,0.28263710865,1
150.590451069,6277.425472843556,100,1.19499012016,127985869816.0,235066.0,174263342445.0,1.18247754599,27.029796132,3,138.459616239,1162.7043016,948.9032922,2.84954788889,459.68757453,982.150459913,2127.16557842,4.55787269952,95.2265602804,62811406184.5,85.6627650843,147.614142833,365060618446.0,0,0.0258769622295,0.0017771778764,20.7060061735,0.0440643168342,1
156.873166238,6277.425472843556,100,2.66568102938,136437233160.0,235066.0,182739700042.0,1.7943467585,27.0297959261,3,307.319054533,1321.99536438,983.220161512,6.41400073931,300.559067343,1099.83749037,1970.16415904,4.71737960908,283.559952088,63831741536.6,162.004445053,992.293121834,383008674738.0,0,0.215956791414,0.00963935361509,248.175748638,0.255456461882,3
161.345903484,6277.425472843556,100,1.43580683576,135992046848.0,235066.0,183236532810.0,1.94497501365,27.0297969371,3,365.596632549,1203.15778015,952.208163818,3.77303980949,488.205938016,1006.21992438,1998.68495832,4.79926780986,29.4402832137,63693641519.1,92.3193545368,923.217278484,382922221178.0,0,0.0644793220807,0.00844086091128,376.295509365,0.203275668447,3
173.211972873,6277.425472843556,100,0.8827411323,133857811940.0,235066.0,181947901072.0,2.20277949433,27.0297962674,3,370.290396999,1177.65073598,836.599316904,5.40918812017,208.678770287,1075.25451082,1993.62710352,4.77151644601,221.403802249,65217473791.3,171.826168046,569.238493691,381023186803.0,0,0.0787772264083,0.0115217162605,333.842533572,0.229669101732,1
157.397085337,6277.425472843556,100,1.58102241982,132919924575.0,235066.0,179393826391.0,1.38155580272,27.0297964489,3,408.02067618,1125.6339335,929.79256509,9.9276413157,552.824908819,939.47915764,1995.99151421,4.81442376132,235.934913412,63751912170.3,273.795217471,658.741619577,376065663136.0,0,0.0763910120077,0.0041178898352,394.99154392,0.0995864055126,1
155.202527635,6277.425472843556,100,2.22030632277,129632576135.0,235066.0,176006476550.0,1.44245053101,27.0297969611,3,13.4031985078,1362.69556737,428.004519575,4.71047596992,837.563268174,973.869001388,2013.67023867,4.68828148588,214.128745688,63472756771.9,254.613611446,62.3857498093,369111809457.0,0,0.155824947064,0.00605334809518,206.176687843,0.17561753935,0
179.122811099,6277.425472843556,100,1.23258066511,132805674488.0,235066.0,181817226011.0,1.67087353316,27.0297948776,3,455.438105078,1223.26632339,19.2159931144,3.38100783129,926.294099807,1302.66738219,2044.23030858,4.6468602228,102.616499143,65600412193.5,66.0133793944,435.742665631,380223312693.0,0,0.0447048249037,0.00606588075399,152.545388221,0.140999696097,1
172.549543758,6277.425472843556,100,1.5573091726,137577989619.0,235066.0,185613305437.0,1.91458417868,27.0297968031,3,37.7680959814,1149.81944851,736.697662247,1.52030521318,752.100344435,850.145516232,1988.86000665,4.62600907461,229.194404008,65131096691.0,40.9549675091,931.685084063,388322391747.0,0,0.0810768609488,0.00832477320929,121.46158334,0.202649138753,3
160.821673471,6277.425472843556,100,1.27360244855,132291061473.0,235066.0,178641946023.0,2.90162220956,27.0297962122,3,46.7959191296,1188.60492118,534.067607496,4.66997648464,587.489563828,852.622501329,1999.05875205,4.6881902693,363.217919996,64490460820.2,6.65585990186,410.726570081,375423468317.0,0,0.116068519778,0.0176546713094,212.058093534,0.382949039817,0
172.280054062,6277.425472843556,100,0.794371122998,133213972577.0,235066.0,180165866536.0,2.34790239158,27.0297966459,3,267.748653187,1313.19873122,626.969711125,9.11105086498,741.22384448,885.970412026,2025.98438799,4.72934501157,459.225123258,66157390430.3,45.5110236173,194.477512583,379537229543.0,0,0.0925053396262,0.0130026265918,271.305211094,0.254160454531,0
174.143931425,6277.425472843556,100,0.319359651538,137168206111.0,235066.0,185516167558.0,0.785755418309,27.0297966238,3,368.028208837,1263.41398087,246.772347486,1.1632589105,357.954155993,920.12766002,2093.35795844,4.67474572519,169.985624638,65159920473.5,33.7027443694,926.49778985,387844294143.0,0,0.0890195208302,0.00314099039314,185.52447534,0.0952798571852,2
161.970064587,6277.425472843556,100,1.55446631955,135174430672.0,235066.0,182217435905.0,1.11361151892,27.0297959354,3,348.927909578,1140.25850374,365.132720841,8.73433627084,617.7444815,891.553235453,2028.34517025,4.78529030685,183.776598509,64011235991.0,256.437531569,819.015055974,381403102568.0,0,0.0704339873026,0.00213541398134,349.308649333,0.0725602879914,0
167.372096493,6277.425472843556,100,0.721556396731,134802788947.0,235066.0,182139594799.0,0.50497281468,27.0297961782,3,297.608920224,1166.35578665,419.682226589,8.48891847717,439.090509573,878.795029187,1989.56744805,4.68616087412,273.971114141,64762210657.5,75.3387650613,697.026569367,381704594404.0,0,0.0406554382254,0.00447781271534,202.225456504,0.108632593542,0
175.904964363,6277.425472843556,100,1.57751428394,137916704999.0,235066.0,186070732851.0,2.9485125492,27.0297963217,3,428.69863137,1186.68021535,930.806129254,7.42310499727,562.141548501,950.964388184,1975.30788666,4.63828345807,285.003475023,65737882209.7,214.409820432,947.921886835,389725320059.0,0,0.11701810555,0.0177343086803,139.083555839,0.405226591388,3
172.72682212,6277.425472843556,100,2.28029944255,134624265919.0,235066.0,181944296407.0,0.353149037112,27.0297957912,3,208.895762381,1172.39334876,667.705796833,7.60280451481,730.282544389,858.625422417,1982.82606251,4.63611505663,401.730298576,65884055647.9,104.86804162,551.455911567,382452617973.0,0,0.157062106462,0.00869325594133,120.373786922,0.196304755765,0
163.004514578,6277.425472843556,100,1.18454965421,134305609437.0,235066.0,180318243262.0,2.60229291422,27.0297973119,3,395.211183718,1132.97743309,563.421264315,5.29312337173,527.05261444,857.260572663,1970.90551482,4.79478922949,450.281950901,65236156472.5,289.982809459,586.567731405,379860009171.0,0,0.100148726557,0.0149311982574,369.832802137,0.320683507462,0
151.987196081,6277.425472843556,100,0.868470666408,129034473626.0,235066.0,174927464790.0,2.49381706437,27.0297960154,3,225.195619675,1188.84789521,107.54520626,7.62659464498,579.500290638,975.743916094,1973.45153575,4.70653569464,285.596629073,63419785988.4,142.524051864,207.35844189,367381724404.0,0,0.0967079743123,0.0142921109484,238.129444797,0.285840057493,0
173.786552326,6277.425472843556,100,2.34130463207,133448773596.0,235066.0,180732508504.0,1.25717145084,27.0297970777,3,431.70796234,1293.61768257,163.306246448,7.54526710464,890.450377035,1147.76394174,1974.28692755,4.6436203622,424.033787056,66147091030.4,174.563101802,293.113716627,380328373130.0,0,0.175850038913,0.00504509342805,138.981551628,0.174065803933,1
150.685325348,6277.425472843556,100,1.55361996435,133544942874.0,235066.0,179793312661.0,0.358729535807,27.0297962908,3,108.16696297,1440.67844956,995.790318272,1.10647559851,35.9618991326,1286.09244622,1970.91797608,4.63629702333,103.024682276,62855563628.3,209.474346913,935.863484825,376193819164.0,0,0.0610497838377,0.00686752409354,125.096158783,0.11782394467,3
154.962070392,6277.425472843556,100,2.71608069443,129460344801.0,235066.0,176084363162.0,0.961192415948,27.0297959225,3,386.628597286,1139.68525795,746.632520385,9.79235649403,346.799839257,949.944367458,2057.71844477,4.66584582609,56.5484940996,63181822532.6,245.107827196,252.31245865,368726530496.0,0,0.21091405681,0.00607918090559,165.995355549,0.217688331761,1
153.643709033,6277.425472843556,100,0.915337056052,133505521772.0,235066.0,179195906056.0,1.10816150607,27.0297963945,3,469.134419055,1290.72308111,595.048559314,4.82237162414,151.457263281,978.916276527,1982.75356353,4.58405422728,353.829474892,63894229185.8,271.640524126,787.704894694,376595657014.0,0,0.00934243335452,0.0011372504701,59.4056012898,0.0196147103986,0
155.830004697,6277.425472843556,100,0.457960358144,130813415615.0,235066.0,177104340053.0,2.46623483381,27.0297959395,3,367.451538179,1201.65239788,300.46904025,8.11586257524,15.887663598,924.909043994,1977.31940803,4.69566425041,261.915216666,63662920845.4,139.481847813,433.713650715,371580676513.0,0,0.104363727199,0.0145389834463,219.574258964,0.262705786726,0
157.292997537,6277.425472843556,100,1.05564462681,131688086083.0,235066.0,178204846306.0,1.97254860531,27.0297951562,3,430.056172096,1164.50623587,415.965861716,8.27160380652,807.853092394,951.598837813,1982.63265097,4.6407381006,219.699163334,63690800104.4,258.403189137,491.345949066,373583732493.0,0,0.0693792911569,0.00913177287204,143.290779918,0.192203508159,0
161.224565959,6277.425472843556,100,0.948440082569,131408583472.0,235066.0,178575448198.0,2.20414687224,27.0297960955,3,292.542707599,1167.36418519,553.10106688,9.61984276993,112.553293404,959.162125293,1987.06103992,4.67145462866,80.1387902633,63748801475.0,234.150568731,403.447626366,373732833145.0,0,0.0769179392265,0.01145390719,187.475179188,0.232760752819,0
167.653383698,6277.425472843556,100,1.81196846489,132853731575.0,235066.0,179709637575.0,0.514976268715,27.0297969898,3,398.196966964,1320.53047784,27.2554133476,5.1403715617,917.461894629,1250.65284452,1982.56353001,4.78883227698,385.045095577,65299454167.5,176.465241271,249.708057296,377862823318.0,0,0.097910546535,0.00614982880035,343.950258104,0.128606758119,1
175.916092533,6277.425472843556,100,2.58061672932,132618626406.0,235066.0,180627987358.0,0.797266794927,27.0297955798,3,121.678962917,1132.22050283,606.023284463,2.11237066837,250.541100863,922.473030032,2005.75682717,4.71490623665,328.357252403,65884998578.0,167.383539042,290.675009726,379131612342.0,0,0.200803970509,0.00624083999344,235.436183746,0.209710617436,0
151.876669363,6277.425472843556,100,0.858827873081,128116863954.0,235066.0,174499084350.0,2.65808845678,27.0298431237,3,77.1117353469,1121.41328698,266.756906173,6.50785948401,53.5148317003,876.877137437,1979.79777705,4.57348766762,99.8129065548,62912662327.9,46.4306037925,71.3499082637,365528610631.0,0,0.10576774793,0.0158579227561,40.9933922165,0.31748162299,0
153.731067023,6277.425472843556,100,0.307191015602,131239008072.0,235066.0,176771652652.0,2.84277989571,27.0297971803,3,124.610806025,1136.95622684,981.092290243,6.99671075597,624.615536503,935.093202913,2054.56886746,4.64037456447,391.033717587,64066494138.8,282.165946139,462.081632037,372077154862.0,0,0.129897675456,0.0182877307417,136.647712371,0.329674775559,1
170.00362505,6277.425472843556,100,1.52850162391,132659230677.0,235066.0,180731112831.0,2.73255087622,27.0297959762,3,165.422239784,1126.12099872,575.811045996,4.76810330945,443.127800375,860.324162996,1977.38035243,4.7508966613,55.455693103,64561675145.1,172.690098231,445.272098625,377952018653.0,0,0.100514244322,0.0157509214436,305.40333371,0.36097521304,0
154.108667931,6277.425472843556,100,0.900005225938,135878487113.0,235066.0,181830859198.0,1.49429763599,27.029796093,3,157.385236717,1191.0022109,978.707403196,4.47114787819,634.935219527,917.993555127,1976.44880784,4.70862088217,316.8067463,63709769902.2,112.298065709,984.595720481,381419116213.0,0,0.0334130221989,0.00479869399883,241.330897248,0.092156237643,3
176.954151215,6277.425472843556,100,1.7978216818,132242589614.0,235066.0,180555507892.0,1.15674821717,27.0297962789,3,24.7521913227,1137.39632781,125.551371806,0.992408066322,258.765729627,862.705305376,1991.58964402,4.68227982796,286.265655625,65811180726.5,88.1113169072,256.471263993,378609278232.0,0,0.104377874914,0.00302876422583,197.963399597,0.103911917775,0
166.271463227,6277.425472843556,100,1.83802278547,132086800721.0,235066.0,179650744922.0,1.65757709126,27.0297960152,3,467.154235571,1161.59542975,630.327691712,4.4802562906,122.582960905,1006.10464651,2015.7283023,4.64898927903,120.64410917,64316445350.8,288.43141086,380.945813912,376053990994.0,0,0.112356825849,0.00671518144086,153.073957369,0.164573899336,0
151.35739999,6277.425472843556,100,0.28567198954,130838663636.0,235066.0,176034790492.0,1.55350143726,27.0297967002,3,459.513381561,1280.70766777,802.144274099,0.814118172491,8.81244469369,1228.9553352,1991.32959867,4.57493286743,423.18705782,64015092611.4,61.4482808817,513.745299184,370888546739.0,0,0.0831124152408,0.00650418244318,41.3397965296,0.12014681011,1
174.317455495,6277.425472843556,100,2.93100614088,137720634060.0,235066.0,185480723216.0,2.46795880398,27.0297955023,3,489.393429317,1132.6177757,550.99043614,6.84564077056,743.866993107,894.839080969,2007.88921844,4.69695862336,332.570506079,65785314176.0,286.820937103,906.132216661,388986671453.0,0,0.264212660211,0.0151312354476,220.658156765,0.369965455847,2
175.599514175,6277.425472843556,100,2.83912081477,134680933191.0,235066.0,183304937621.0,0.441097114688,27.0297957558,3,352.91350475,1156.00050734,343.410778147,8.59356453558,490.463304782,867.651599121,2022.67760857,4.8010342526,65.5015625542,65200782886.5,259.667315187,700.78884644,383186653699.0,0,0.227494221143,0.00934406589539,353.083411192,0.261675154352,0
