PV_Panels,bomCost,Dist_1_2,Dist_1_3,Dist_2_3,InertialTensor,Interference,Ixx,Iyy,Izz,Mass,AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MinBusVoltage,Angle,BattCap,BattX,BattZ,CompX,CompZ,GyroSize,GyroX,GyroZ
2,209066,1297.116215,2030.890733,953.2066733,1.93694E+11,2,59486550124,45825582598,88381724949,6035.239756,0.009585829,0.238373396,16.03162321,0.126142837,4.294374452,45.69914826,279.3417175,983.4005916,30.3483975,900.3422195,453.6736494,748.6881234,416.3636034,356.8136001
2,209066,1133.219908,1980.304721,859.3834157,1.93206E+11,1,58798828074,45461017043,88946349028,6035.239756,0.009585839,0.238373776,16.03162407,0.124679812,4.243288532,41.83875762,243.709201,884.2518857,171.9283695,761.720165,203.9569906,348.1348884,821.3473612,11.21004314
2,209066,1126.115774,2012.16246,996.4718329,2.22887E+11,1,58361228610,61153499135,1.03372E+11,6035.239756,0.009585938,0.238373708,16.03162284,0.123760872,4.372780821,67.75861521,339.6208075,315.7831482,241.9948971,809.5950646,405.1080631,246.0077935,432.9746747,243.692929
2,209066,1130.899683,2182.069133,1154.816982,2.4065E+11,1,58126095535,70429487605,1.12094E+11,6035.239756,0.009585893,0.238371906,16.03162339,0.123263926,4.527926552,81.25422389,482.6597675,204.1437447,272.0918553,979.9416821,175.967864,50.73279337,48.75864293,291.8292027
2,209066,1208.806693,2036.605485,897.7257268,2.03957E+11,0,58764627315,51164186301,94028560958,6035.239756,0.009585955,0.238373705,16.03162306,0.124615326,4.311450172,52.02324639,291.910754,234.0045181,190.0535651,250.8324385,478.3733558,283.3515413,688.557062,204.0395167
2,209066,1172.932248,2001.099037,854.0736071,2.82921E+11,0,57468516221,91872076096,1.33581E+11,6035.239756,0.009585948,0.238371953,16.03162251,0.121865794,4.458922564,111.2031465,414.6561123,527.5772577,115.6832864,538.6907315,198.2557819,398.1768801,187.3516342,190.6271521
2,209066,1125.861275,1972.837686,858.5224217,3.49188E+11,2,63028464884,1.1984E+11,1.6632E+11,6035.239756,0.009585867,0.238372174,16.03162527,0.133653216,4.171729784,178.7252641,198.0871159,948.6186895,298.5577975,874.7698039,203.1267191,511.7697771,833.9057297,300.6903523
2,209066,1387.844322,1990.584843,1063.754117,1.83669E+11,1,59297767192,40627979669,83743264058,6035.239756,0.009585842,0.23837187,16.03162462,0.125743589,4.190061365,39.70050113,209.282053,995.1068653,18.4334663,355.5231426,20.77497567,750.8249116,214.8477166,269.2471868
2,209066,1225.728962,2013.098304,860.9245075,2.01874E+11,0,58595091782,50045653834,93233337700,6035.239756,0.009585905,0.23837179,16.03162269,0.124250135,4.528365243,49.70329666,482.9298404,272.8740456,96.56200489,368.0378914,194.7192771,800.7180347,770.87989,97.85284725
2,209066,1341.636757,1973.131482,1201.736034,2.00585E+11,0,58493967709,49532896274,92557729611,6035.239756,0.009585826,0.238372475,16.03162468,0.124039111,4.208140757,53.67113831,220.6440332,838.4276799,281.2035626,20.69382428,51.02789855,785.8332002,125.5683704,87.75901708
2,209066,1145.018195,2077.308618,1048.919938,2.15494E+11,0,59297216291,57103659519,99092715255,6035.239756,0.009585848,0.238371519,16.03162252,0.125741005,4.373095703,57.1262742,339.8749764,773.2071465,162.779607,175.4926322,305.8544006,913.8371447,828.552949,394.3039221
2,209066,1121.174392,2086.832543,1076.620822,2.1478E+11,1,58099671246,56974219030,99705973159,6035.239756,0.009585867,0.238372344,16.03162392,0.123206341,4.502926762,63.91088682,457.0696904,255.8641754,51.1660156,858.9465764,321.1734464,51.32857815,213.8759576,80.64494857
2,209066,1221.090762,1986.613509,928.8833752,3.09621E+11,0,59302790970,1.04699E+11,1.4562E+11,6035.239756,0.009585872,0.238372604,16.03162282,0.125750694,4.27049337,130.9914521,262.3428356,622.3630372,262.6960117,248.6618895,236.7773519,518.7055697,190.3965464,486.4539137
2,209066,1154.817275,1977.729618,953.7309727,2.74171E+11,0,57427404473,87524511261,1.29219E+11,6035.239756,0.00958596,0.238373713,16.03162277,0.121780463,4.269169729,104.2971762,261.4170074,41.57021872,204.6761701,448.5821686,58.23833034,181.0180006,321.7686813,178.3748435
2,209066,1216.059762,1989.729103,924.2956425,3.3006E+11,0,59520847938,1.13232E+11,1.57307E+11,6035.239756,0.009585807,0.238372194,16.03162324,0.126208939,4.44817574,154.8957898,404.7611798,854.2184202,222.0396741,510.7382816,339.699477,413.7740313,401.5561721,82.4035937
2,209066,1248.901363,1974.067008,1020.32735,2.65277E+11,1,57886921255,82992148198,1.24398E+11,6035.239756,0.009585848,0.238373494,16.03162272,0.122746622,4.435042891,93.54917579,392.865265,182.0019396,288.6397956,731.9408975,415.6635882,532.408853,734.5908062,289.0400197
2,209066,1329.696251,1974.265508,1118.951187,2.81219E+11,0,58107818378,91039435566,1.32072E+11,6035.239756,0.009585837,0.238372184,16.0316225,0.123215271,4.45945679,108.6978737,415.1874734,825.9601917,44.88819758,247.6612518,486.6144648,546.1898445,187.9616535,371.4612895
2,209066,1141.511182,2051.250268,965.9175346,2.87926E+11,1,58703625229,94355421480,1.34867E+11,6035.239756,0.009585876,0.238371925,16.03162298,0.124479839,4.335102998,112.9919159,309.7858408,374.0907448,291.5688079,811.0008878,431.5909868,561.0047389,240.5022878,467.0735191
2,209066,1150.79756,1991.779213,869.3315383,2.95077E+11,0,58457711412,97841373870,1.38778E+11,6035.239756,0.009585887,0.238371969,16.03162541,0.123963163,3.955009652,118.3886962,85.49065551,196.1463731,224.1762358,91.76932142,373.6511653,455.0331729,383.0997153,411.2149295
2,209066,1131.480409,2016.392789,931.9085583,2.69111E+11,0,57353264308,84985194001,1.26772E+11,6035.239756,0.00958582,0.238371857,16.03162498,0.121617707,4.132974299,101.2439852,175.3414486,290.2430947,14.82355929,639.6961285,169.2131257,421.7919325,209.9157183,154.091027
2,209066,1127.381046,1981.298077,869.0209413,1.5702E+11,0,59980803607,26763743722,70275520556,6035.239756,0.009585828,0.23837338,16.03162265,0.127191636,4.327456854,15.85792729,303.7945475,252.6931153,199.591852,375.7579221,332.077511,974.8595434,167.5366769,296.2169201
2,209066,1124.020604,2020.642354,936.5940693,2.21847E+11,1,58341270531,60637773272,1.02868E+11,6035.239756,0.009585818,0.238371974,16.03162336,0.123714047,4.463931803,67.89463929,419.4165236,343.8730073,164.8386773,735.7295155,130.8250382,977.4130008,302.3351946,250.2607331
2,209066,1442.243034,1973.100114,1177.246672,1.66988E+11,3,60012032376,31736389948,75239355798,6035.239756,0.009585834,0.238372294,16.03162362,0.127256855,4.235303917,15.04020215,238.3468792,73.99237317,20.1051339,861.3554095,228.5977618,584.1742088,934.7293768,311.3040008
2,209066,1131.947052,1984.842589,860.6296817,3.31889E+11,0,60028623655,1.13585E+11,1.58275E+11,6035.239756,0.009585897,0.238372158,16.03162307,0.127302966,4.367530071,160.3373303,335.332528,140.1867424,112.3142213,142.3831422,247.1423521,89.52168463,295.4094956,59.30455787
2,209066,1200.890895,1990.402235,939.3475594,2.87583E+11,0,58258121558,94190385436,1.35135E+11,6035.239756,0.00958588,0.238373963,16.03162689,0.12353985,4.058032066,112.4567449,134.7938193,614.5753149,33.44390597,234.9060516,158.8436187,824.6795038,384.4603133,400.576074
2,209066,1143.248872,2078.790103,955.1677596,2.74263E+11,2,57398675523,87523242445,1.29341E+11,6035.239756,0.009585918,0.238372106,16.03162493,0.121714542,4.540734629,96.56567532,495.916335,767.1865521,221.6408895,400.4347142,456.8823365,975.4605795,975.4249311,125.4392161
2,209066,1152.780863,2121.74629,1132.150504,1.91292E+11,1,60164933833,44606847747,86520542117,6035.239756,0.009585887,0.238371363,16.03162292,0.12758063,4.431657139,45.13465591,389.8209613,111.0121531,216.3846043,812.077228,476.7161722,807.1580899,24.10209514,475.132282
2,209066,1129.689881,1993.413716,870.8316224,1.72351E+11,0,59178878653,34722314766,78450181024,6035.239756,0.009585878,0.238371838,16.03162265,0.125491571,4.277922045,30.70099575,267.521234,199.0444579,102.6261244,71.62020512,242.6645992,920.8517138,346.438715,111.2377076
2,209066,1225.087155,1992.363679,1155.734716,3.32252E+11,1,60507390936,1.14513E+11,1.57231E+11,6035.239756,0.00958595,0.238371918,16.03162496,0.128310904,4.437323835,152.9468931,394.9440869,955.3366223,237.0921114,202.726726,453.4276761,214.749507,499.7958832,434.3766068
2,209066,1200.961496,1977.973065,931.3358217,3.33879E+11,1,60204785760,1.14801E+11,1.58874E+11,6035.239756,0.009585829,0.238372068,16.03162322,0.127665825,4.325216006,158.2769619,302.1516109,905.8375306,198.4988451,577.520749,391.0981797,767.8068666,474.9970644,246.3005916
2,209066,1130.124199,1988.166448,879.4725092,2.26747E+11,0,57945021219,63173595247,1.05628E+11,6035.239756,0.009585939,0.23837263,16.03162405,0.122877619,4.162124464,70.59891505,192.3493907,339.6781622,58.48735574,241.56269,261.8226662,301.2794814,473.7857342,127.7395406
2,209066,1137.761472,1981.769638,865.3000571,2.52745E+11,4,58132106278,76460482926,1.18153E+11,6035.239756,0.009585871,0.238371928,16.03162346,0.12327929,4.504969153,80.59463,459.2044287,936.2164942,109.0853985,804.8267842,203.8531828,90.16900612,998.1033165,299.5353637
2,209066,1211.818154,2142.88944,938.8830558,3.38504E+11,1,62294825833,1.15275E+11,1.60933E+11,6035.239756,0.009585839,0.238371887,16.03162326,0.132094116,4.256821576,173.35595,252.9144451,497.6229202,275.7353836,847.9148382,85.21776056,394.3831131,36.5814517,315.0291804
2,209066,1273.222658,2085.937909,859.3229936,2.90002E+11,0,57724012067,95417117849,1.3686E+11,6035.239756,0.009585874,0.238372242,16.03162611,0.122407679,3.924502851,110.6610505,71.97167194,195.2146634,198.8614377,111.0910357,292.9848811,532.8069583,796.4725314,270.8677845
2,209066,1153.385806,1974.124127,916.9906013,1.66447E+11,0,59687869366,31628328399,75131064701,6035.239756,0.009585844,0.238371843,16.03162258,0.126570978,4.252091619,24.49754058,249.540168,595.7656603,196.4313054,305.2338026,380.7218437,918.2188755,326.5613573,254.9792388
2,209066,1209.335924,2037.487099,868.8829993,2.82194E+11,0,57419148279,91511778428,1.33263E+11,6035.239756,0.009585933,0.23837282,16.03162281,0.121758742,4.452307626,110.847308,408.7018526,581.0122276,215.3396502,634.2134915,43.21384736,266.5801327,127.9491488,162.1680127
2,209066,1170.022382,2042.83844,1219.499945,3.34617E+11,1,59769544327,1.15179E+11,1.59669E+11,6035.239756,0.009585945,0.238372364,16.03162371,0.126751533,4.472908728,158.1912384,427.8563134,935.444582,46.99845777,65.86169969,139.224956,65.36577708,597.0882712,38.78979612
2,209066,1120.665154,2001.566107,915.5464037,3.0269E+11,0,57523134226,1.01583E+11,1.43584E+11,6035.239756,0.009585962,0.238373159,16.03162272,0.121983412,4.463703222,121.1315254,419.2125902,775.3818306,164.0943431,447.0109294,252.9637332,236.1303837,777.3591458,125.5394904
2,209066,1256.278477,1991.367128,1150.214921,1.69788E+11,1,59570787727,33261874557,76955734004,6035.239756,0.009585844,0.238373786,16.03162443,0.12632237,4.171414966,22.6538207,197.9208784,180.6190267,226.0072261,929.3217237,425.8537552,721.4281933,748.9731775,197.5613092
2,209066,1147.187487,2035.069243,889.5290599,3.23399E+11,1,58605315725,1.10816E+11,1.53978E+11,6035.239756,0.009585903,0.238372277,16.03162247,0.124273343,4.508746591,144.1202243,462.8842008,740.0807534,241.2067482,928.1908926,423.8991779,928.8675427,561.4327268,68.80021653
2,209066,1212.954304,2085.84508,878.4234128,2.01898E+11,0,58411027157,50233503546,93253491346,6035.239756,0.009585913,0.238371813,16.03162273,0.123869282,4.179788466,54.97792391,203.0538474,501.0965956,257.0153255,671.6074562,398.6265487,93.47418793,100.512702,19.54808998
2,209066,1284.403527,2036.294916,1114.147487,3.21188E+11,1,59855426298,1.09971E+11,1.51362E+11,6035.239756,0.009585822,0.238372199,16.03162861,0.126928658,3.875905514,140.3326433,50.53617614,908.7980397,123.4474427,194.69109,29.23551927,947.3692835,405.0820551,499.6955354
2,209066,1129.087233,2033.997843,975.015499,3.29095E+11,0,59713243362,1.12492E+11,1.5689E+11,6035.239756,0.009585865,0.238371878,16.03162377,0.126622962,4.21948842,157.4776664,227.9890341,208.4247629,6.370123926,345.5091394,463.9322475,537.8568058,69.39316779,39.65969776
2,209066,1218.943051,1971.107154,998.5172038,2.68176E+11,0,58010063533,84500765980,1.25665E+11,6035.239756,0.009585871,0.238372106,16.03162275,0.123008602,4.37754062,98.71978701,343.5222751,790.5408331,165.7980113,325.2436458,406.7028342,544.4704365,343.3760641,343.1841207
2,209066,1215.988358,1970.199487,980.5418183,1.6193E+11,1,59534790306,29208655084,73186358088,6035.239756,0.009585963,0.238373167,16.03162286,0.126250076,4.352545019,15.13362634,323.3860424,261.0419901,153.4488196,749.7800742,163.3150558,150.0478095,734.3747126,139.8908171
2,209066,1399.370044,2006.901421,965.9732819,1.70746E+11,1,59943187505,33710275968,77092891279,6035.239756,0.009585783,0.238373701,16.03162251,0.12710525,4.396444621,21.02634271,359.2477501,69.30747106,11.11029463,508.0180921,145.7853568,396.3324899,849.7629531,318.8857978
2,209066,1241.785927,2062.519508,853.5778111,2.17172E+11,2,58968819359,57934702802,1.00268E+11,6035.239756,0.009585888,0.238371934,16.03162308,0.125052207,4.136469321,56.89075687,177.4892289,476.6159288,95.39091841,420.5473793,41.06415439,50.41181775,960.7677572,326.1056654
2,209066,1157.792178,1984.959549,877.6802862,2.20866E+11,0,59010030014,60107587307,1.01749E+11,6035.239756,0.009585882,0.238371909,16.03162264,0.125131546,4.296897398,66.6580968,281.1932732,456.1169383,208.2101568,472.4334368,426.2845861,600.4638209,231.0368445,396.4166339
2,209066,1180.416467,2049.832259,1075.50602,2.36479E+11,0,57681820088,68259641073,1.10537E+11,6035.239756,0.009585834,0.238371858,16.03162506,0.122315009,4.171489383,78.06954869,198.0062474,633.2159786,251.2998345,18.26288198,488.0399633,476.1154068,339.6364163,21.53021899
2,209066,1132.376649,1980.744264,873.0196055,1.6431E+11,0,59943280810,30499201792,73867242773,6035.239756,0.009585792,0.238372154,16.03162429,0.127111756,4.224192656,21.42153381,230.998647,254.303474,278.1225898,360.0818889,109.379713,686.9206997,418.7733942,306.8718573
2,209066,1133.68347,1991.625376,879.7643286,2.93789E+11,0,57575933682,97158955809,1.39054E+11,6035.239756,0.009585927,0.238373708,16.03162291,0.122095275,4.20156849,120.0585154,216.4792992,241.8042993,31.55017225,439.1156046,143.5926764,228.3283902,148.7518288,180.4778335
2,209066,1185.303513,2075.95887,922.2477492,1.65832E+11,1,59641905440,31338408732,74851823555,6035.239756,0.009585871,0.238373785,16.03162473,0.126474212,3.914674994,25.33569667,67.71114718,365.2346274,47.13999509,691.4820735,194.1213365,429.9906122,39.90664248,258.5782116
2,209066,1138.381081,1999.976312,936.3786443,3.26286E+11,1,59014731770,1.1242E+11,1.54852E+11,6035.239756,0.009585861,0.238372268,16.03162519,0.125144231,4.132969944,141.8448301,175.3563975,949.6057602,208.5288689,610.2800977,10.63227929,934.0040579,775.0959714,313.685038
2,209066,1150.701196,2150.189522,1205.280187,1.53984E+11,1,59879852966,25210101642,68894528042,6035.239756,0.009585882,0.238373965,16.03162623,0.126979325,3.928597019,13.07537565,73.771502,56.07261513,6.599015229,895.6206684,165.8453529,560.9256806,40.32357946,270.1615502
2,209066,1153.53702,1984.282824,880.6180653,1.55221E+11,0,59980289053,25810408981,69430589860,6035.239756,0.009585822,0.238372339,16.03162303,0.127189802,4.412813357,11.43084697,373.2105522,191.7549745,200.226468,374.9670879,60.86543181,921.2774079,454.6239607,284.7696687
2,209066,1468.736048,2110.269496,928.7804762,1.69967E+11,2,60777733377,33423078984,75766235901,6035.239756,0.009585804,0.238371873,16.03162402,0.128881157,4.365133153,26.1317116,333.3755678,967.6066967,23.19641574,892.8531536,390.0002882,969.6644005,143.8981973,496.7889471
2,209066,1194.174348,1994.717124,1118.119329,2.95984E+11,0,57703552561,98280645261,1.4E+11,6035.239756,0.009585944,0.238372082,16.03162252,0.122363316,4.506644663,119.0416017,460.7883396,876.8426271,123.7076789,167.2266327,279.0652469,368.7455399,476.4033862,230.0128448
2,209066,1147.745078,1970.896636,904.0305434,3.09087E+11,0,57785509231,1.04471E+11,1.4683E+11,6035.239756,0.009585872,0.238372046,16.03162249,0.122531901,4.505873095,130.101308,460.1581156,321.4345434,65.58482224,620.5197124,138.5182517,666.6835543,568.2791601,110.1549777
2,209066,1165.119023,2064.23171,922.6190162,2.47081E+11,1,57484810845,73751499856,1.15845E+11,6035.239756,0.009585831,0.238373701,16.03162306,0.121892935,4.456391826,85.73965304,412.3711024,457.3007572,277.5398488,815.7097427,293.9364382,471.0791586,262.0416407,22.63552419
2,209066,1370.073643,2016.093889,939.8506185,2.97434E+11,0,58099674811,98931749652,1.40402E+11,6035.239756,0.009585816,0.238371931,16.03162424,0.123198885,4.089760812,121.9808899,151.457483,845.289948,192.7800512,449.60533,127.5660322,296.1144928,66.45559554,319.7400446
2,209066,1158.444869,2009.039434,879.2485479,1.97828E+11,2,59894235997,47790362744,90143077585,6035.239756,0.00958588,0.238372068,16.03162428,0.127010125,3.985516239,42.4449112,99.36647049,782.4365107,149.0321999,567.391782,214.8636027,733.1089822,904.8422823,418.4971174
2,209066,1167.535186,1971.371301,898.5980547,2.98378E+11,0,57524753397,99369204923,1.41484E+11,6035.239756,0.009585842,0.238373964,16.03162553,0.121983567,4.12973198,123.1762555,173.5205679,8.609359166,125.765275,298.2913929,158.3656326,627.082793,337.0063136,95.86792968
2,209066,1176.061194,1977.396548,960.6012239,2.67091E+11,0,58882580111,83923471387,1.24285E+11,6035.239756,0.009585879,0.238371911,16.03162311,0.124861637,4.243088556,95.35277748,243.5656624,733.5114355,198.8405423,369.1631489,458.657858,576.2415607,535.4464063,497.9896295
2,209066,1274.783922,1984.614025,991.8510079,1.94204E+11,1,59102097558,46139416340,88962377453,6035.239756,0.009585827,0.23837224,16.03162533,0.125328917,4.112280222,47.52694753,163.7323863,907.4965633,199.6340536,415.5380546,60.9068121,658.1037838,303.154467,273.4221255
2,209066,1131.172526,2012.299532,1007.70346,1.68421E+11,2,59659992012,32495140487,76265768562,6035.239756,0.009585898,0.238373748,16.03162498,0.126512313,4.086481863,17.93734235,149.6557908,948.0685355,71.39512801,503.275927,379.8198335,761.0163497,878.7230789,214.0222352
2,209066,1147.121442,1977.357619,853.5436941,3.11572E+11,0,58254563159,1.05497E+11,1.4782E+11,6035.239756,0.009585807,0.238371852,16.03162277,0.12352587,4.41294753,134.6147881,373.3673706,498.6738185,80.27737549,438.2969993,129.1801093,455.6978595,298.1871418,226.1975394
2,209066,1345.319655,2019.250248,902.4397999,2.73959E+11,0,58589478635,87415589071,1.27954E+11,6035.239756,0.009585894,0.238371779,16.03162251,0.124239149,4.527067216,102.8147073,481.543663,827.223905,194.3967017,551.8694016,321.193744,868.3944933,131.3364179,461.2779087
2,209066,1146.747274,2089.586094,963.5479729,3.01772E+11,1,57877294437,1.00957E+11,1.42938E+11,6035.239756,0.009585819,0.238371983,16.03162949,0.122726743,4.386898471,126.5014179,351.2284901,380.8833086,205.3089916,826.0804112,293.1966241,515.4679423,134.6598366,207.1290246
2,209066,1132.923099,1978.426984,851.0685911,3.28368E+11,0,59219500477,1.12637E+11,1.56512E+11,6035.239756,0.009585827,0.238372646,16.03162908,0.125579251,4.010401577,152.2319926,111.1639899,443.9378136,202.3261506,401.3081452,201.6493289,957.3158836,474.0598221,34.37552722
2,209066,1367.824507,2044.017427,975.4735839,2.06558E+11,1,58586380242,52443513909,95528123651,6035.239756,0.009585873,0.238371896,16.03162437,0.124238857,3.911264792,51.39249323,66.22059337,101.2996605,171.4065347,476.2049993,468.8871219,151.3649392,883.8611923,107.0533636
2,209066,1187.992572,1990.385619,1034.437622,1.89873E+11,0,58942965902,43883162687,87047370296,6035.239756,0.00958595,0.238373706,16.03162251,0.124991322,4.412290381,44.68399478,372.8248784,719.6070725,167.6994907,194.8914356,436.4646172,296.5630625,323.772564,183.2363286
2,209066,1265.048633,1993.615548,932.720195,3.27583E+11,0,59805493687,1.12122E+11,1.55656E+11,6035.239756,0.009585923,0.238373705,16.03162294,0.12682295,4.2093482,153.5527228,221.501294,575.5842506,37.81825079,337.9829773,339.501192,262.8213755,38.4094655,277.3830513
2,209066,1166.681343,1977.987555,878.9880784,2.23641E+11,3,58111896833,61358603908,1.0417E+11,6035.239756,0.009585866,0.238372078,16.03162269,0.123223178,4.54369936,62.52283512,499.0715398,621.2363632,74.31613841,822.0915117,173.196123,656.0334384,946.7917955,46.76588422
2,209066,1120.828123,2022.705909,978.1757029,2.86894E+11,1,57290415641,93852445531,1.35751E+11,6035.239756,0.009585847,0.238372189,16.03162311,0.121480722,4.506620266,111.8019524,460.7771908,517.7375943,85.54322138,865.1568467,422.6301075,540.6691365,560.4220884,79.73665476
2,209066,1144.777816,2041.841059,948.2443992,1.67507E+11,0,59215629877,32223752870,76067663585,6035.239756,0.009585896,0.238371782,16.03162454,0.1255669,4.512869205,27.5026627,467.0783671,126.2798932,238.7409892,519.5104746,387.1901401,887.7978408,144.9481931,2.589039332
2,209066,1372.425261,1973.640536,1093.649583,2.12089E+11,0,58414752723,55558785639,98115581789,6035.239756,0.009585796,0.238372052,16.03162399,0.123869196,4.022650202,61.80588763,117.0505853,797.6362123,131.5610397,109.6129028,145.4655823,331.6961109,8.274183318,209.3985887
2,209066,1277.340123,2030.469343,923.4080062,3.36176E+11,0,61300546641,1.1469E+11,1.60186E+11,6035.239756,0.009585797,0.238372112,16.03162311,0.129992993,4.256722704,169.044552,252.8208575,675.724549,91.53834715,511.6852218,412.900207,699.2684575,70.44347596,195.6181885
2,209066,1368.988369,2021.468651,914.8130922,3.35397E+11,0,61263837296,1.14766E+11,1.59368E+11,6035.239756,0.009585815,0.238371793,16.03162404,0.129909597,4.210219479,165.3198257,222.0024151,789.808343,286.1395469,452.7469934,258.3431404,482.0851475,3.13221913,315.6324169
2,209066,1318.370529,2069.815533,864.7137876,2.26673E+11,1,58160174859,62980923445,1.05532E+11,6035.239756,0.009585892,0.23837223,16.03162284,0.123330865,4.424266035,65.73339807,383.2987441,185.9105334,182.3287569,255.7465677,39.66529721,332.2541645,880.7360368,152.024116
2,209066,1140.576089,1995.021779,887.0347409,2.88216E+11,0,58703836614,94508541731,1.35003E+11,6035.239756,0.009585853,0.238371974,16.03162783,0.124485794,4.01465702,112.2741839,113.149205,518.3586238,296.6908593,298.7695409,169.7606963,974.1439042,391.1857549,470.877186
2,209066,1189.51158,2079.016272,900.2469055,3.16031E+11,2,57945967170,1.07952E+11,1.50134E+11,6035.239756,0.009585841,0.238373728,16.03162253,0.122876577,4.330486157,129.9023272,306.1367607,553.8443151,48.52071644,266.0611857,120.1123448,855.5128341,925.9806647,197.0210076
2,209066,1279.606584,1985.587082,942.9086102,2.60962E+11,3,58297728900,80708040296,1.21956E+11,6035.239756,0.009585835,0.238373702,16.03162291,0.123616857,4.326775359,86.49142611,303.383339,462.0559462,30.84168613,848.7913829,161.2730825,372.2867699,977.1997742,373.7991867
2,209066,1210.07844,2008.875771,1085.400484,1.91275E+11,0,58749695297,44601524543,87923533853,6035.239756,0.009585829,0.238371857,16.03162285,0.12457354,4.531174455,45.24365625,485.8809876,837.8129158,245.4159631,174.8345364,372.1198666,432.9942912,417.6690372,62.74425902
2,209066,1234.71475,1974.95195,1052.350948,1.83556E+11,0,59370562330,40546037872,83639348415,6035.239756,0.009585891,0.238373699,16.03162273,0.125891884,4.471179257,38.83896215,426.1882853,869.262679,155.6352011,249.9672525,193.2608904,531.0851386,363.4040277,274.9144531
2,209066,1190.634204,2018.076549,1074.763469,2.85199E+11,0,58272113258,93017381216,1.33909E+11,6035.239756,0.009585911,0.23837372,16.03162461,0.123573053,3.998978445,110.4459575,105.7167891,40.87545441,285.8829999,639.1279908,12.55093505,113.3599593,429.3188207,396.8855147
2,209066,1345.032811,1972.026181,1187.442637,1.89307E+11,3,59781662624,43340810599,86184074676,6035.239756,0.009585832,0.238372132,16.03162387,0.12676388,4.536598634,36.02609546,491.5123196,245.1673288,41.94575165,982.2426303,421.7351873,654.7399634,919.5565899,358.0349604
2,209066,1137.341485,2120.703804,1130.915957,1.86243E+11,3,60241239347,41721999161,84279849851,6035.239756,0.009585822,0.238372119,16.03162459,0.127741178,4.097688486,32.80845586,155.7406876,936.9785264,235.436903,220.9077134,26.35918585,347.3452004,895.0904502,428.8045391
2,209066,1278.028976,1980.662464,1045.648043,2.67207E+11,0,57752902368,84022314987,1.25432E+11,6035.239756,0.009585962,0.238373707,16.03162381,0.122470572,4.164341363,99.47039236,193.6106537,692.6583774,295.3282824,109.3461933,470.3332142,233.6712641,77.68980662,267.5484242
2,209066,1133.222005,1983.733269,862.3984859,2.95295E+11,0,58169013889,97899901666,1.39226E+11,6035.239756,0.009585877,0.238371895,16.03162464,0.123351083,4.038140519,120.5551358,124.7143811,158.0918126,196.2700784,287.0372816,264.1244404,709.6753524,67.94002804,343.459648
2,209066,1162.474941,1991.030412,865.9182912,3.41166E+11,0,61425676624,1.17469E+11,1.62272E+11,6035.239756,0.009585843,0.238371793,16.03162284,0.1302581,4.327348084,166.8059942,303.8547129,552.5675928,32.15477745,431.3800361,144.5294328,936.6884461,655.9229916,325.8649253
2,209066,1194.591472,2201.065807,1030.087924,3.40334E+11,1,63261771358,1.15334E+11,1.61738E+11,6035.239756,0.009585951,0.238373159,16.03162252,0.13415165,4.513745354,179.2446719,467.9768914,401.433192,227.6804146,981.5208608,273.2811496,226.7171148,2.279300258,343.1141885
2,209066,1157.677087,1970.63438,907.5974068,2.26896E+11,0,59034101475,63251662099,1.0461E+11,6035.239756,0.009585835,0.238371791,16.03162648,0.12517817,4.510516187,70.72041153,464.6964056,336.7119146,159.2546178,250.9124481,465.6391873,524.8764202,218.7184107,427.3847547
2,209066,1143.659878,1971.161922,871.7421532,2.60087E+11,1,57652952087,80347067050,1.22087E+11,6035.239756,0.009585847,0.238371792,16.03162251,0.122249629,4.467490893,90.40619015,422.7165456,803.9751298,16.49416897,767.8541334,206.5721932,453.4435533,702.6127518,224.5412422
2,209066,1171.830633,2036.999674,868.0287689,2.17725E+11,1,58071840719,58480311922,1.01173E+11,6035.239756,0.009585888,0.238371749,16.03162473,0.123141917,4.484557371,64.92641247,439.0533407,709.596943,67.83134793,884.0441582,91.11466387,836.3738677,365.9117908,93.66830783
2,209066,1226.149168,2030.755531,852.1226897,2.22676E+11,0,59491256637,60955539525,1.02229E+11,6035.239756,0.009585894,0.238372204,16.03162279,0.126147912,4.330541314,64.91874756,306.2374805,130.3997882,271.321957,163.1239192,220.9016278,356.990177,587.0389885,472.6237775
2,209066,1232.845003,1974.416027,933.55417,2.57551E+11,0,57620788040,79116281895,1.20814E+11,6035.239756,0.009585882,0.238371772,16.0316226,0.122183359,4.425064825,92.68903493,383.9671234,713.5773084,175.1496337,331.3339823,229.1258137,642.4529581,199.9628778,216.4656952
2,209066,1484.303054,1984.492481,1302.357458,3.32432E+11,1,60164628460,1.1369E+11,1.58578E+11,6035.239756,0.00958596,0.238371977,16.03162283,0.127586254,4.151151735,161.8436122,185.8722779,974.5722199,77.58670197,1.376892441,240.4541437,171.3559608,3.541609366,1.068010244
2,209066,1414.169969,2174.63387,944.1118625,2.7133E+11,1,57286377854,86057149257,1.27986E+11,6035.239756,0.009585948,0.238373709,16.03162298,0.121482012,4.125173557,96.58970639,170.9210907,15.76360064,91.3605948,73.63605605,498.1750338,199.6667616,878.1836417,50.02812826
